Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,95.45648,[181 231] ; [230  54],[243.29310345 168.70689655] ; [167.70689655 116.29310345],1
d2,1,0.031094,4.64779,[210 212] ; [167 121],[224.07605634 197.92394366] ; [152.92394366 135.07605634],0
a3,1,0.033435,4.523381,[304 118] ; [227  60],[316.05359661 105.94640339] ; [214.94640339  72.05359661],0
v4,1,0.050949,3.809961,[395  27] ; [279   9],[400.6028169  21.3971831] ; [273.3971831  14.6028169],0
r4,1,0.05243,3.76199,[379  44] ; [271  18],[386.16573034  36.83426966] ; [263.83426966  25.16573034],0
p4,1,0.052898,3.747127,[237 183] ; [181 103],[249.375 170.625] ; [168.625 115.375],0
s4,1,0.059852,3.541493,[ 78 339] ; [ 38 247],[ 68.90598291 348.09401709] ; [ 47.09401709 237.90598291],0
p1,1,0.067396,3.345327,[ 23 397] ; [ 26 262],[ 29.06779661 390.93220339] ; [ 19.93220339 268.06779661],0
u4,1,0.068226,3.325203,[  5 418] ; [  9 280],[  8.31741573 414.68258427] ; [  5.68258427 283.31741573],0
p9,1,0.078322,3.099374,[344  74] ; [246  36],[352.31428571  65.68571429] ; [237.68571429  44.31428571],0
p11,1,0.118389,2.438499,[328  95] ; [238  51],[336.26123596  86.73876404] ; [229.73876404  59.26123596],0
u1,1,0.122717,2.382303,[ 78 345] ; [ 67 222],[ 86.14466292 336.85533708] ; [ 58.85533708 230.14466292],0
d5,1,0.149003,2.082429,[362  61] ; [258  31],[368.34269663  54.65730337] ; [251.65730337  37.34269663],0
a5,1,0.151978,2.052289,[314 109] ; [228  61],[322.00280899 100.99719101] ; [219.99719101  69.00280899],0
a2,1,0.177555,1.817969,[101 322] ; [ 82 207],[108.72050562 314.27949438] ; [ 74.27949438 214.72050562],0
a4,1,0.184112,1.764117,[193 230] ; [146 142],[201.6835443 221.3164557] ; [137.3164557 150.6835443],0
p2,1,0.191135,1.708847,[346  74] ; [247  40],[352.27722772  67.72277228] ; [240.72277228  46.27722772],0
r2,1,0.198091,1.656397,[391  25] ; [276  11],[394.6970128  21.3029872] ; [272.3029872  14.6970128],0
b4,1,0.256842,1.285699,[247 176] ; [181 108],[254.2752809 168.7247191] ; [173.7247191 115.2752809],0
s6,1,0.266043,1.237034,[278 138] ; [199  82],[284.69440459 131.30559541] ; [192.30559541  88.69440459],0
n1,1,0.27396,1.19681,[41 64] ; [17 39],[37.82608696 67.17391304] ; [20.17391304 35.82608696],0
s5,1,0.280405,1.165128,[139 266] ; [107 172],[145.65789474 259.34210526] ; [100.34210526 178.65789474],0
n3,1,0.322301,0.979586,[69 33] ; [45 15],[71.77777778 30.22222222] ; [42.22222222 17.77777778],0
s3,1,0.326893,0.961168,[232 190] ; [165 116],[238.31294452 183.68705548] ; [158.68705548 122.31294452],0
r1,1,0.342167,0.902296,[339  82] ; [240  48],[343.8067701  77.1932299] ; [235.1932299  52.8067701],0
b5,1,0.403382,0.698223,[262 161] ; [170 119],[256.65168539 166.34831461] ; [175.34831461 113.65168539],0
s1,1,0.437224,0.603557,[ 13 408] ; [  6 277],[ 11.36221591 409.63778409] ; [  7.63778409 275.36221591],0
u2,1,0.452091,0.565403,[68 49] ; [39 22],[70.33146067 46.66853933] ; [36.66853933 24.33146067],0
b1,1,0.53121,0.392075,[162 261] ; [104 185],[158.03089888 264.96910112] ; [107.96910112 181.03089888],0
p6,1,0.538767,0.37783,[152 263] ; [109 171],[155.84892086 259.15107914] ; [105.15107914 174.84892086],0
d3,1,0.566269,0.328965,[320 103] ; [224  65],[323.19101124  99.80898876] ; [220.80898876  68.19101124],0
b3,1,0.568463,0.325261,[ 96 150] ; [ 76 106],[ 98.85981308 147.14018692] ; [ 73.14018692 108.85981308],0
b2,1,0.568463,0.325261,[ 96 150] ; [ 76 106],[ 98.85981308 147.14018692] ; [ 73.14018692 108.85981308],0
a8,1,0.582549,0.302132,[ 54 342] ; [ 39 218],[ 56.39816233 339.60183767] ; [ 36.60183767 220.39816233],0
n2,1,0.638567,0.220621,[74 30] ; [44 15],[75.28834356 28.71165644] ; [42.71165644 16.28834356],0
u3,1,0.829288,0.04649,[71 46] ; [36 25],[70.33146067 46.66853933] ; [36.66853933 24.33146067],0
a6,1,0.851559,0.035018,[288 135] ; [198  90],[289.13924051 133.86075949] ; [196.86075949  91.13924051],0
a7,1,0.853115,0.034279,[314 109] ; [212  76],[312.93670886 110.06329114] ; [213.06329114  74.93670886],0
