Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,85.468091,[ 39 123] ; [198  87],[85.89261745 76.10738255] ; [151.10738255 133.89261745],1
p10,1,0.01522,5.890765,[127  32] ; [251  33],[135.67042889  23.32957111] ; [242.32957111  41.67042889],0
r1,1,0.01651,5.747698,[126  36] ; [245  38],[135.06067416  26.93932584] ; [235.93932584  47.06067416],0
v1,1,0.017603,5.635215,[80 78] ; [172 104],[91.74193548 66.25806452] ; [160.25806452 115.74193548],0
d5,1,0.022286,5.223335,[126  34] ; [248  37],[134.47191011  25.52808989] ; [239.52808989  45.47191011],0
u4,1,0.04486,4.023879,[  2 160] ; [ 14 272],[  5.78571429 156.21428571] ; [ 10.21428571 275.78571429],0
s5,1,0.047298,3.934766,[65 89] ; [142 130],[74.83098592 79.16901408] ; [132.16901408 139.83098592],0
d2,1,0.050062,3.839382,[76 85] ; [162 123],[85.91479821 75.08520179] ; [152.08520179 132.91479821],0
p11,1,0.050613,3.821034,[116  46] ; [228  58],[124.39285714  37.60714286] ; [219.60714286  66.39285714],0
v4,1,0.054165,3.7076,[154   7] ; [281   4],[157.02914798   3.97085202] ; [277.97085202   7.02914798],0
a7,1,0.081828,3.028219,[111  50] ; [218  67],[118.76457399  42.23542601] ; [210.23542601  74.76457399],0
u1,1,0.107097,2.596547,[ 29 133] ; [ 70 216],[ 35.79910714 126.20089286] ; [ 63.20089286 222.79910714],0
p1,1,0.132957,2.257631,[ 11 149] ; [ 32 252],[ 15.4954955 144.5045045] ; [ 27.5045045 256.4954955],0
a6,1,0.192169,1.70091,[97 63] ; [191  95],[103.31838565  56.68161435] ; [184.68161435 101.31838565],0
s4,1,0.223599,1.481121,[ 44 116] ; [ 63 219],[ 38.73303167 121.26696833] ; [ 68.26696833 213.73303167],0
r3,1,0.271163,1.210854,[154   7] ; [278   7],[155.94618834   5.05381166] ; [276.05381166   8.94618834],0
u3,1,0.280349,1.165396,[33 20] ; [41 16],[35.65454545 17.34545455] ; [38.34545455 18.65454545],0
s3,1,0.284273,1.146546,[137  23] ; [253  31],[140.54054054  19.45945946] ; [249.45945946  34.54054054],0
u2,1,0.289441,1.12222,[28 24] ; [37 21],[30.72727273 21.27272727] ; [34.27272727 23.72727273],0
v3,1,0.295162,1.095924,[62 93] ; [123 149],[67.15456674 87.84543326] ; [117.84543326 154.15456674],0
n3,1,0.297174,1.086835,[32 15] ; [41 12],[34.31 12.69] ; [38.69 14.31],0
b1,1,0.307361,1.04198,[ 60 102] ; [120 166],[65.08928571 96.91071429] ; [114.91071429 171.08928571],0
a1,1,0.312444,1.020318,[  7 155] ; [ 19 267],[  9.40178571 152.59821429] ; [ 16.59821429 269.40178571],0
s1,1,0.45038,0.569695,[ 10 150] ; [ 13 270],[  8.30699774 151.69300226] ; [ 14.69300226 268.30699774],0
b4,1,0.535485,0.383972,[92 70] ; [171 115],[95.10267857 66.89732143] ; [167.89732143 118.10267857],0
a8,1,0.536957,0.381209,[ 25 123] ; [ 39 228],[ 22.82409639 125.17590361] ; [ 41.17590361 225.82409639],0
n1,1,0.609481,0.260931,[18 28] ; [23 29],[19.24489796 26.75510204] ; [21.75510204 30.24489796],0
b5,1,0.63446,0.226061,[100  62] ; [170 116],[97.63392857 64.36607143] ; [172.36607143 113.63392857],0
v2,1,0.673274,0.177796,[86 65] ; [163 113],[88.05386417 62.94613583] ; [160.94613583 115.05386417],0
b3,1,0.704355,0.143981,[35 58] ; [ 72 108],[36.45054945 56.54945055] ; [ 70.54945055 109.45054945],0
b2,1,0.704355,0.143981,[35 58] ; [ 72 108],[36.45054945 56.54945055] ; [ 70.54945055 109.45054945],0
n2,1,0.883118,0.021614,[37  9] ; [42 11],[36.70707071  9.29292929] ; [42.29292929 10.70707071],0
