Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.472687,[268   8] ; [31 15],[256.28571429  19.71428571] ; [42.71428571  3.28571429],1
d3,1,7.1e-05,15.774696,[201  75] ; [20 26],[189.42857143  86.57142857] ; [31.57142857 14.42857143],1
r2,1,0.000165,14.190633,[269   6] ; [37  6],[264.62264151  10.37735849] ; [41.37735849  1.62264151],1
v4,1,0.000253,13.389679,[270   6] ; [39  6],[265.68224299  10.31775701] ; [43.31775701  1.68224299],1
u1,1,0.001176,10.527463,[ 72 204] ; [ 2 44],[ 63.42857143 212.57142857] ; [10.57142857 35.42857143],0
a2,1,0.013292,6.129759,[ 85 191] ; [ 6 40],[ 78. 198.] ; [13. 33.],0
d5,1,0.013943,6.045377,[241  34] ; [34 12],[235.59190031  39.40809969] ; [39.40809969  6.59190031],0
a7,1,0.033228,4.534012,[193  82] ; [25 21],[186.76012461  88.23987539] ; [31.23987539 14.76012461],0
d4,1,0.04506,4.016399,[240  35] ; [35 11],[235.59190031  39.40809969] ; [39.40809969  6.59190031],0
n4,1,0.053823,3.718176,[253  23] ; [38  8],[249.42857143  26.57142857] ; [41.57142857  4.42857143],0
d2,1,0.072439,3.226874,[165 111] ; [21 25],[159.42857143 116.57142857] ; [26.57142857 19.42857143],0
v1,1,0.083267,2.999942,[181  89] ; [23 20],[175.97444089  94.02555911] ; [28.02555911 14.97444089],0
a4,1,0.083703,2.991495,[140 136] ; [17 29],[134.57142857 141.42857143] ; [22.42857143 23.57142857],0
n6,1,0.093261,2.817168,[259  17] ; [40  6],[256.28571429  19.71428571] ; [42.71428571  3.28571429],0
a5,1,0.094273,2.799855,[227  49] ; [33 13],[222.85714286  53.14285714] ; [37.14285714  8.85714286],0
s5,1,0.095616,2.777192,[127 140] ; [13 26],[122.15686275 144.84313725] ; [17.84313725 21.15686275],0
a3,1,0.096794,2.757584,[226  49] ; [33 13],[221.8847352  53.1152648] ; [37.1152648  8.8847352],0
p11,1,0.102633,2.664147,[225  51] ; [42  4],[228.85714286  47.14285714] ; [38.14285714  7.85714286],0
u3,1,0.108114,2.581571,[35 15] ; [6 7],[32.53968254 17.46031746] ; [8.46031746 4.53968254],0
d1,1,0.129516,2.298292,[193  83] ; [27 19],[188.57142857  87.42857143] ; [31.42857143 14.57142857],0
p6,1,0.129579,2.297537,[131 143] ; [27 18],[135.71159875 138.28840125] ; [22.28840125 22.71159875],0
p1,1,0.139367,2.184935,[ 23 252] ; [ 7 39],[ 25.70093458 249.29906542] ; [ 4.29906542 41.70093458],0
b2,1,0.18127,1.787179,[ 87 100] ; [12 23],[ 83.39189189 103.60810811] ; [15.60810811 19.39189189],0
b3,1,0.18127,1.787179,[ 87 100] ; [12 23],[ 83.39189189 103.60810811] ; [15.60810811 19.39189189],0
p2,1,0.187131,1.740064,[236  39] ; [36 10],[233.02180685  41.97819315] ; [38.97819315  7.02180685],0
a6,1,0.234885,1.41103,[186  89] ; [27 19],[182.47663551  92.52336449] ; [30.52336449 15.47663551],0
p7,1,0.252455,1.309667,[195  73] ; [29 16],[191.79552716  76.20447284] ; [32.20447284 12.79552716],0
s1,1,0.274261,1.19531,[  9 263] ; [ 3 42],[ 10.29652997 261.70347003] ; [ 1.70347003 43.29652997],0
s4,1,0.300703,1.071073,[ 48 226] ; [11 35],[ 50.51875 223.48125] ; [ 8.48125 37.51875],0
p8,1,0.31032,1.029311,[172  99] ; [25 20],[168.94620253 102.05379747] ; [28.05379747 16.94620253],0
