Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,80.051682,[ 45 114] ; [230  93],[90.71576763 68.28423237] ; [184.28423237 138.71576763],1
p6,1,0.0,43.364309,[ 31 126] ; [166 158],[64.3014553 92.6985447] ; [132.6985447 191.3014553],1
p3,1,0.0,36.890756,[ 56 102] ; [211 115],[87.16115702 70.83884298] ; [179.83884298 146.16115702],1
p2,1,0.0,35.3362,[114  45] ; [300  26],[135.72371134  23.27628866] ; [278.27628866  47.72371134],1
p4,1,0.0,26.826051,[82 77] ; [244  81],[107.09504132  51.90495868] ; [218.90495868 106.09504132],1
p10,1,5.6e-05,16.249086,[118  39] ; [291  35],[132.94616977  24.05383023] ; [276.05383023  49.94616977],1
p11,1,8.3e-05,15.480102,[111  48] ; [278  49],[127.2654321  31.7345679] ; [261.7345679  65.2654321],1
p9,1,0.000427,12.410475,[125  31] ; [297  28],[136.86486486  19.13513514] ; [285.13513514  39.86486486],1
a8,1,0.001103,10.645358,[  9 133] ; [ 52 237],[ 20.0974478 121.9025522] ; [ 40.9025522 248.0974478],0
v1,1,0.003003,8.805781,[72 81] ; [198 124],[86.96842105 66.03157895] ; [183.03157895 138.96842105],0
s5,1,0.003193,8.694026,[ 41 106] ; [134 184],[55.32258065 91.67741935] ; [119.67741935 198.32258065],0
n4,1,0.006839,7.314674,[119  40] ; [277  49],[129.82268041  29.17731959] ; [266.17731959  59.82268041],0
p5,1,0.013576,6.092459,[ 10 146] ; [ 46 280],[ 18.12448133 137.87551867] ; [ 37.87551867 288.12448133],0
n3,1,0.023203,5.153237,[36 19] ; [40  7],[40.98039216 14.01960784] ; [35.01960784 11.98039216],0
v3,1,0.029672,4.728214,[53 93] ; [147 165],[63.75545852 82.24454148] ; [136.24454148 175.75545852],0
n1,1,0.037606,4.32274,[28 27] ; [14 32],[22.87128713 32.12871287] ; [19.12871287 26.87128713],0
a5,1,0.054102,3.709536,[128  31] ; [285  42],[135.11728395  23.88271605] ; [277.88271605  49.11728395],0
n6,1,0.066606,3.364743,[133  26] ; [290  34],[139.2484472  19.7515528] ; [283.7515528  40.2484472],0
a1,1,0.067386,3.345571,[  4 155] ; [ 21 306],[  8.17901235 150.82098765] ; [ 16.82098765 310.17901235],0
d3,1,0.070472,3.271985,[135  24] ; [294  31],[140.93181818  18.06818182] ; [288.06818182  36.93181818],0
n5,1,0.087331,2.922905,[114  44] ; [258  68],[121.43801653  36.56198347] ; [250.56198347  75.43801653],0
s8,1,0.087741,2.915331,[72 85] ; [176 149],[80.78008299 76.21991701] ; [167.21991701 157.78008299],0
s7,1,0.089972,2.874869,[71 79] ; [175 139],[79.52586207 70.47413793] ; [166.47413793 147.52586207],0
a3,1,0.094613,2.794079,[122  37] ; [270  55],[128.7768595  30.2231405] ; [263.2231405  61.7768595],0
v2,1,0.106974,2.598363,[84 67] ; [201 116],[91.95512821 59.04487179] ; [193.04487179 123.95512821],0
b5,1,0.131853,2.270551,[107  52] ; [197 130],[99.45679012 59.54320988] ; [204.54320988 122.45679012],0
u3,1,0.150451,2.067674,[28  9] ; [35 22],[24.79787234 12.20212766] ; [38.20212766 18.79787234],0
a7,1,0.189501,1.721491,[129  30] ; [248  79],[123.33950617  35.66049383] ; [253.66049383  73.33950617],0
u4,1,0.199465,1.64629,[  8 151] ; [  9 318],[  5.5617284 153.4382716] ; [ 11.4382716 315.5617284],0
d2,1,0.289757,1.120748,[120  38] ; [232  93],[115.14699793  42.85300207] ; [236.85300207  88.14699793],0
r3,1,0.295556,1.094137,[155   4] ; [322   4],[156.37731959   2.62268041] ; [320.62268041   5.37731959],0
v4,1,0.365161,0.820067,[154   5] ; [320   6],[155.39381443   3.60618557] ; [318.60618557   7.39381443],0
p12,1,0.456267,0.555037,[ 18 140] ; [ 30 295],[ 15.70186335 142.29813665] ; [ 32.29813665 292.70186335],0
a2,1,0.512335,0.429296,[ 54 105] ; [121 206],[ 57.25308642 101.74691358] ; [117.74691358 209.25308642],0
a6,1,0.528505,0.397265,[115  44] ; [243  81],[117.85093168  41.14906832] ; [240.14906832  83.85093168],0
n2,1,0.548439,0.360121,[38 17] ; [35 12],[39.3627451 15.6372549] ; [33.6372549 13.3627451],0
s1,1,0.549056,0.359011,[  6 152] ; [  9 314],[  4.92723493 153.07276507] ; [ 10.07276507 312.92723493],0
s6,1,0.585249,0.297826,[108  48] ; [230  91],[110.5408805  45.4591195] ; [227.4591195  93.5408805],0
r1,1,0.59805,0.277946,[139  19] ; [292  34],[140.69834711  17.30165289] ; [290.30165289  35.69834711],0
u2,1,0.617129,0.249923,[25 12] ; [35 21],[23.87096774 13.12903226] ; [36.12903226 19.87096774],0
