Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,166.331681,[122  17] ; [ 54 208],[61.0074813 77.9925187] ; [114.9925187 147.0074813],1
s7,1,0.0,57.838734,[71 67] ; [ 38 212],[38.76804124 99.23195876] ; [ 70.23195876 179.76804124],1
s6,1,0.0,54.90771,[110  30] ; [104 157],[74.71321696 65.28678304] ; [139.28678304 121.71321696],1
s5,1,2e-06,22.643094,[55 83] ; [ 47 214],[ 35.27819549 102.72180451] ; [ 66.72180451 194.27819549],1
s4,1,6.9e-05,15.833759,[ 33 106] ; [ 24 238],[ 19.75810474 119.24189526] ; [ 37.24189526 224.75810474],1
s1,1,0.003403,8.577806,[ 12 127] ; [  6 257],[  6.2238806 132.7761194] ; [ 11.7761194 251.2238806],0
p6,1,0.004627,8.019587,[51 86] ; [ 62 199],[38.89698492 98.10301508] ; [ 74.10301508 186.89698492],0
a7,1,0.010618,6.528131,[118  24] ; [190  75],[107.45945946  34.54054054] ; [200.54054054  64.45945946],0
u1,1,0.016107,5.791133,[ 30 113] ; [ 32 234],[ 21.67726161 121.32273839] ; [ 40.32273839 225.67726161],0
r3,1,0.033771,4.506271,[137   3] ; [246  19],[132.39506173   7.60493827] ; [250.60493827  14.39506173],0
p9,1,0.041166,4.169181,[111  25] ; [191  73],[102.68  33.32] ; [199.32  64.68],0
n5,1,0.042457,4.116884,[105  35] ; [172  92],[95.99009901 44.00990099] ; [181.00990099  82.99009901],0
a2,1,0.044977,4.019507,[ 41 102] ; [ 53 213],[ 32.86552567 110.13447433] ; [ 61.13447433 204.86552567],0
p10,1,0.064293,3.423029,[111  28] ; [187  75],[103.2967581  35.7032419] ; [194.7032419  67.2967581],0
a6,1,0.065509,3.392111,[91 50] ; [195  71],[99.08108108 41.91891892] ; [186.91891892  79.08108108],0
d4,1,0.067928,3.332394,[122  19] ; [209  55],[115.23703704  25.76296296] ; [215.76296296  48.23703704],0
d2,1,0.081205,3.040609,[68 73] ; [104 161],[59.73399015 81.26600985] ; [112.26600985 152.73399015],0
a8,1,0.086522,2.937928,[ 20 111] ; [ 22 214],[ 14.99182561 116.00817439] ; [ 27.00817439 208.99182561],0
n4,1,0.091633,2.845456,[111  32] ; [185  80],[103.74509804  39.25490196] ; [192.25490196  72.74509804],0
p12,1,0.093349,2.815643,[ 10 130] ; [  9 254],[  6.60049628 133.39950372] ; [ 12.39950372 250.60049628],0
p7,1,0.108294,2.578948,[87 47] ; [147 113],[79.58375635 54.41624365] ; [154.41624365 105.58375635],0
a4,1,0.161023,1.964588,[70 72] ; [111 153],[63.30541872 78.69458128] ; [117.69458128 146.30541872],0
r2,1,0.162947,1.946665,[139   3] ; [250  13],[136.39012346   5.60987654] ; [252.60987654  10.39012346],0
v3,1,0.193932,1.687489,[53 85] ; [ 81 173],[47.17346939 90.82653061] ; [ 86.82653061 167.17346939],0
u2,1,0.203007,1.620608,[27 16] ; [47 45],[23.57037037 19.42962963] ; [50.42962963 41.57037037],0
r4,1,0.218295,1.515547,[135   8] ; [242  24],[131.81173594  11.18826406] ; [245.18826406  20.81173594],0
p4,1,0.22211,1.490689,[80 60] ; [133 129],[74.17910448 65.82089552] ; [138.82089552 123.17910448],0
p8,1,0.272816,1.202532,[60 78] ; [129 133],[65.205 72.795] ; [123.795 138.205],0
d1,1,0.294719,1.09794,[83 60] ; [140 126],[77.96821516 65.03178484] ; [145.03178484 120.96821516],0
n2,1,0.370116,0.803277,[22  7] ; [44 22],[20.14736842  8.85263158] ; [45.85263158 20.14736842],0
b3,1,0.484399,0.488944,[24 50] ; [ 41 106],[21.76470588 52.23529412] ; [ 43.23529412 103.76470588],0
b2,1,0.484399,0.488944,[24 50] ; [ 41 106],[21.76470588 52.23529412] ; [ 43.23529412 103.76470588],0
a3,1,0.509165,0.435783,[98 44] ; [173  90],[95.01728395 46.98271605] ; [175.98271605  87.01728395],0
n6,1,0.519947,0.413999,[111  28] ; [205  61],[108.45432099  30.54567901] ; [207.54567901  58.45432099],0
b1,1,0.531395,0.391723,[55 88] ; [ 94 172],[52.09535452 90.90464548] ; [ 96.90464548 169.09535452],0
v4,1,0.532621,0.389389,[135   7] ; [246  17],[133.58518519   8.41481481] ; [247.41481481  15.58518519],0
n3,1,0.594293,0.283689,[23  7] ; [45 18],[21.93548387  8.06451613] ; [46.06451613 16.93548387],0
v1,1,0.597679,0.278511,[64 76] ; [127 135],[66.51741294 73.48258706] ; [124.48258706 137.51741294],0
v2,1,0.613307,0.255387,[73 63] ; [142 110],[75.36082474 60.63917526] ; [139.63917526 112.36082474],0
p1,1,0.63571,0.224397,[ 12 129] ; [ 19 245],[ 10.79259259 130.20740741] ; [ 20.20740741 243.79259259],0
a1,1,0.676832,0.173714,[  6 137] ; [  9 257],[  5.24449878 137.75550122] ; [  9.75550122 256.24449878],0
u3,1,0.702465,0.14592,[26 17] ; [53 40],[24.97794118 18.02205882] ; [54.02205882 38.97794118],0
d3,1,0.709871,0.138406,[99 42] ; [182  84],[97.34889435 43.65110565] ; [183.65110565  82.34889435],0
p2,1,0.785047,0.074392,[114  26] ; [212  52],[112.97029703  27.02970297] ; [213.02970297  50.97029703],0
n1,1,0.788843,0.071724,[ 9 20] ; [22 43],[ 9.56382979 19.43617021] ; [21.43617021 43.56382979],0
b5,1,0.790306,0.07071,[83 60] ; [158 108],[84.26161369 58.73838631] ; [156.73838631 109.26161369],0
d5,1,0.796539,0.066476,[110  32] ; [209  57],[111.0245098  30.9754902] ; [207.9754902  58.0245098],0
b4,1,0.88413,0.021239,[86 57] ; [158 108],[85.31051345 57.68948655] ; [158.68948655 107.31051345],0
a5,1,0.924098,0.009077,[101  41] ; [188  78],[100.58333333  41.41666667] ; [188.41666667  77.58333333],0
u4,1,0.952615,0.003531,[  1 142] ; [  2 264],[  1.04889976 141.95110024] ; [  1.95110024 264.04889976],0
p3,1,0.969889,0.001425,[59 80] ; [113 152],[59.17821782 79.82178218] ; [112.82178218 152.17821782],0
p5,1,0.984003,0.000402,[ 10 130] ; [ 19 245],[ 10.04950495 129.95049505] ; [ 18.95049505 245.04950495],0
p11,1,0.99294,7.8e-05,[108  35] ; [201  65],[108.03667482  34.96332518] ; [200.96332518  65.03667482],0
