Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.598446,[281 105] ; [ 2 59],[244.3803132 141.6196868] ; [38.6196868 22.3803132],1
d3,1,0.0,80.025945,[329  57] ; [21 40],[302.23713647  83.76286353] ; [47.76286353 13.23713647],1
d5,1,0.0,41.147973,[344  42] ; [35 26],[327.27964206  58.72035794] ; [51.72035794  9.27964206],1
d2,1,0.0,28.481875,[211 174] ; [11 50],[191.6367713 193.3632287] ; [30.3632287 30.6367713],1
a4,1,2e-06,22.410206,[190 195] ; [10 50],[173.03370787 211.96629213] ; [26.96629213 33.03370787],1
a2,1,1.3e-05,19.010178,[132 254] ; [ 4 57],[117.44071588 268.55928412] ; [18.55928412 42.44071588],1
u1,1,2.4e-05,17.840538,[110 276] ; [ 2 59],[ 96.71588367 289.28411633] ; [15.28411633 45.71588367],1
a3,1,0.000396,12.552045,[290  95] ; [32 28],[278.58426966 106.41573034] ; [43.41573034 16.58426966],1
b2,1,0.003257,8.657666,[ 86 144] ; [ 4 30],[ 78.40909091 151.59090909] ; [11.59090909 22.40909091],0
b3,1,0.003257,8.657666,[ 86 144] ; [ 4 30],[ 78.40909091 151.59090909] ; [11.59090909 22.40909091],0
a5,1,0.007831,7.071728,[301  85] ; [38 23],[292.73825503  93.26174497] ; [46.26174497 14.73825503],0
a6,1,0.020723,5.349963,[304  81] ; [40 21],[296.95067265  88.04932735] ; [47.04932735 13.95067265],0
p4,1,0.045907,3.985011,[258 126] ; [33 28],[251.11011236 132.88988764] ; [39.88988764 21.11011236],0
s2,1,0.077892,3.108347,[256 128] ; [33 27],[249.94594595 134.05405405] ; [39.05405405 20.94594595],0
u2,1,0.100236,2.70179,[63 29] ; [15 14],[59.30578512 32.69421488] ; [18.69421488 10.30578512],0
n3,1,0.11355,2.504106,[61 24] ; [12  1],[63.31632653 21.68367347] ; [9.68367347 3.31632653],0
p6,1,0.124026,2.36573,[154 227] ; [18 42],[148.59863946 232.40136054] ; [23.40136054 36.59863946],0
p12,1,0.145738,2.116302,[ 43 343] ; [ 3 57],[ 39.81165919 346.18834081] ; [ 6.18834081 53.81165919],0
n2,1,0.170932,1.874749,[64 21] ; [12  1],[65.91836735 19.08163265] ; [10.08163265  2.91836735],0
a1,1,0.182254,1.77915,[ 22 364] ; [ 1 60],[ 19.86129754 366.13870246] ; [ 3.13870246 57.86129754],0
s5,1,0.256504,1.287527,[160 214] ; [21 39],[155.97695853 218.02304147] ; [25.02304147 34.97695853],0
b5,1,0.265508,1.239811,[262 124] ; [37 24],[258.19686801 127.80313199] ; [40.80313199 20.19686801],0
p11,1,0.289201,1.123339,[302  84] ; [44 17],[298.78299776  87.21700224] ; [47.21700224 13.78299776],0
n1,1,0.294052,1.100974,[32 52] ; [ 3 10],[30.30927835 53.69072165] ; [4.69072165 8.30927835],0
a8,1,0.310691,1.027735,[ 54 290] ; [ 6 51],[ 51.4713217 292.5286783] ; [ 8.5286783 48.4713217],0
p9,1,0.316974,1.00139,[331  49] ; [55  5],[333.36363636  46.63636364] ; [52.63636364  7.36363636],0
v4,1,0.318831,0.993735,[374  10] ; [58  3],[372.78202247  11.21797753] ; [59.21797753  1.78202247],0
s7,1,0.330031,0.948775,[220 150] ; [30 27],[216.62763466 153.37236534] ; [33.37236534 23.62763466],0
p2,1,0.345654,0.889348,[333  52] ; [50 11],[330.61659193  54.38340807] ; [52.38340807  8.61659193],0
b4,1,0.357668,0.846066,[239 147] ; [34 27],[235.74496644 150.25503356] ; [37.25503356 23.74496644],0
p10,1,0.412309,0.672134,[320  61] ; [52  7],[322.11818182  58.88181818] ; [49.88181818  9.11818182],0
p1,1,0.423919,0.639425,[ 32 351] ; [ 7 54],[ 33.64189189 349.35810811] ; [ 5.35810811 55.64189189],0
s3,1,0.438708,0.59966,[268 112] ; [38 20],[265.47945205 114.52054795] ; [40.52054795 17.47945205],0
v3,1,0.471446,0.518585,[148 223] ; [21 39],[145.47331787 225.52668213] ; [23.52668213 36.47331787],0
