Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,46.512701,[20 74] ; [76 34],[44.23529412 49.76470588] ; [51.76470588 58.23529412],1
p3,1,0.0,32.602807,[28 67] ; [77 34],[48.4223301 46.5776699] ; [56.5776699 54.4223301],1
p6,1,1.9e-05,18.252258,[18 75] ; [52 56],[32.3880597 60.6119403] ; [37.6119403 70.3880597],1
p5,1,7.8e-05,15.596596,[ 2 92] ; [22 88],[11.05882353 82.94117647] ; [12.94117647 97.05882353],1
p7,1,0.000195,13.876217,[46 48] ; [81 28],[58.80788177 35.19211823] ; [68.19211823 40.80788177],1
p9,1,0.000258,13.350201,[65 28] ; [100  11],[75.22058824 17.77941176] ; [89.77941176 21.22058824],1
s6,1,0.001109,10.635685,[48 44] ; [81 28],[59.04477612 32.95522388] ; [69.95522388 39.04477612],0
p2,1,0.001523,10.050708,[62 33] ; [92 17],[71.71568627 23.28431373] ; [82.28431373 26.71568627],0
s7,1,0.001672,9.878232,[38 53] ; [68 38],[48.96446701 42.03553299] ; [57.03553299 48.96446701],0
s8,1,0.006912,7.295772,[36 59] ; [63 48],[45.65533981 49.34466019] ; [53.34466019 57.65533981],0
p10,1,0.008411,6.943802,[63 31] ; [92 19],[71.07317073 22.92682927] ; [83.92682927 27.07317073],0
n5,1,0.010074,6.62179,[62 33] ; [90 21],[70.09708738 24.90291262] ; [81.90291262 29.09708738],0
d3,1,0.015343,5.876675,[40 56] ; [65 46],[48.69565217 47.30434783] ; [56.30434783 54.69565217],0
s2,1,0.018533,5.545094,[40 55] ; [65 46],[48.4223301 46.5776699] ; [56.5776699 54.4223301],0
d1,1,0.033734,4.508144,[51 45] ; [75 36],[58.43478261 37.56521739] ; [67.56521739 43.43478261],0
s5,1,0.034582,4.465714,[31 61] ; [51 54],[38.29441624 53.70558376] ; [43.70558376 61.29441624],0
u3,1,0.058595,3.576706,[ 8 16] ; [14  9],[11.23404255 12.76595745] ; [10.76595745 12.23404255],0
v3,1,0.065765,3.385669,[30 62] ; [49 59],[36.34 55.66] ; [42.66 65.34],0
n4,1,0.076128,3.145685,[67 28] ; [90 21],[72.40291262 22.59708738] ; [84.59708738 26.40291262],0
d5,1,0.111396,2.534308,[76 20] ; [97 14],[80.23188406 15.76811594] ; [92.76811594 18.23188406],0
