Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,6e-06,20.360098,[25 91] ; [30 23],[37.75147929 78.24852071] ; [17.24852071 35.75147929],1
p6,1,0.000315,12.977092,[ 16 100] ; [20 32],[24.85714286 91.14285714] ; [11.14285714 40.85714286],1
p8,1,0.000973,10.878465,[19 97] ; [21 32],[27.4556213 88.5443787] ; [12.5443787 40.4556213],1
s6,1,0.001996,9.553231,[54 60] ; [38 14],[63.18072289 50.81927711] ; [28.81927711 23.18072289],0
r3,1,0.017869,5.608927,[93 23] ; [50  3],[98.15384615 17.84615385] ; [44.84615385  8.15384615],0
p11,1,0.021038,5.323664,[59 57] ; [37 16],[65.89349112 50.10650888] ; [30.10650888 22.89349112],0
s2,1,0.034672,4.461264,[44 71] ; [29 23],[50.26946108 64.73053892] ; [22.73053892 29.26946108],0
p5,1,0.035003,4.445049,[  4 111] ; [ 6 44],[  6.96969697 108.03030303] ; [ 3.03030303 46.96969697],0
a5,1,0.043873,4.06146,[69 47] ; [40 13],[74.81656805 41.18343195] ; [34.18343195 18.81656805],0
d5,1,0.046182,3.974946,[76 39] ; [43 10],[81.45833333 33.54166667] ; [37.54166667 15.45833333],0
s8,1,0.046902,3.948889,[36 79] ; [25 28],[41.75595238 73.24404762] ; [19.24404762 33.75595238],0
p7,1,0.057312,3.613526,[31 82] ; [22 30],[36.2969697 76.7030303] ; [16.7030303 35.2969697],0
s5,1,0.07145,3.2494,[25 84] ; [18 31],[29.66455696 79.33544304] ; [13.33544304 35.66455696],0
n6,1,0.07276,3.219629,[78 38] ; [42 10],[82.85714286 33.14285714] ; [37.14285714 14.85714286],0
r4,1,0.087682,2.916427,[90 26] ; [47  6],[94.03550296 21.96449704] ; [42.96449704 10.03550296],0
d1,1,0.091067,2.855418,[56 60] ; [33 20],[61.0887574 54.9112426] ; [27.9112426 25.0887574],0
v2,1,0.092833,2.824556,[47 61] ; [30 22],[51.975 56.025] ; [25.025 26.975],0
p9,1,0.095974,2.771204,[63 49] ; [37 16],[67.87878788 44.12121212] ; [32.12121212 20.87878788],0
u1,1,0.098989,2.72176,[ 13 103] ; [11 42],[16.47337278 99.52662722] ; [ 7.52662722 45.47337278],0
v4,1,0.153127,2.040821,[98 18] ; [49  4],[100.89940828  15.10059172] ; [46.10059172  6.89940828],0
v1,1,0.154338,2.028843,[42 74] ; [24 26],[46.12048193 69.87951807] ; [19.87951807 30.12048193],0
u2,1,0.194761,1.681233,[18 24] ; [11  7],[20.3 21.7] ; [8.7 9.3],0
p10,1,0.196163,1.670712,[61 53] ; [34 19],[64.8502994 49.1497006] ; [30.1497006 22.8502994],0
u3,1,0.240737,1.376276,[22 20] ; [13  6],[24.09836066 17.90163934] ; [10.90163934  8.09836066],0
p12,1,0.304549,1.054167,[  6 109] ; [ 5 48],[  7.5297619 107.4702381] ; [ 3.4702381 49.5297619],0
b1,1,0.305048,1.051995,[58 58] ; [22 31],[54.9112426 61.0887574] ; [25.0887574 27.9112426],0
b4,1,0.332807,0.937943,[63 53] ; [33 20],[65.89349112 50.10650888] ; [30.10650888 22.89349112],0
d2,1,0.34783,0.881358,[53 60] ; [29 24],[55.81927711 57.18072289] ; [26.18072289 26.81927711],0
n3,1,0.355573,0.853469,[26 19] ; [12  5],[27.58064516 17.41935484] ; [10.41935484  6.58064516],0
s7,1,0.364039,0.823911,[41 69] ; [22 27],[43.58490566 66.41509434] ; [19.41509434 29.58490566],0
p1,1,0.402929,0.699566,[ 11 105] ; [ 3 50],[  9.60946746 106.39053254] ; [ 4.39053254 48.60946746],0
d4,1,0.410254,0.678064,[82 33] ; [41 12],[84.19642857 30.80357143] ; [38.80357143 14.19642857],0
n1,1,0.423864,0.639577,[24 25] ; [ 6 10],[22.61538462 26.38461538] ; [7.38461538 8.61538462],0
n2,1,0.480628,0.497437,[33 16] ; [13  4],[34.15151515 14.84848485] ; [11.84848485  5.15151515],0
r1,1,0.519759,0.414371,[82 34] ; [40 13],[83.73964497 32.26035503] ; [38.26035503 14.73964497],0
n4,1,0.527192,0.399802,[78 38] ; [33 20],[76.18934911 39.81065089] ; [34.81065089 18.18934911],0
b2,1,0.557896,0.34336,[24 45] ; [15 22],[25.38679245 43.61320755] ; [13.61320755 23.38679245],0
b3,1,0.557896,0.34336,[24 45] ; [15 22],[25.38679245 43.61320755] ; [13.61320755 23.38679245],0
s3,1,0.562083,0.336111,[50 63] ; [26 27],[51.73493976 61.26506024] ; [24.26506024 28.73493976],0
a2,1,0.572572,0.318398,[24 92] ; [ 9 44],[22.65088757 93.34911243] ; [10.34911243 42.65088757],0
v3,1,0.595183,0.282323,[40 68] ; [16 33],[38.52229299 69.47770701] ; [17.47770701 31.52229299],0
d3,1,0.652797,0.202392,[63 52] ; [31 22],[64.3452381 50.6547619] ; [29.6547619 23.3452381],0
a7,1,0.658205,0.195712,[72 44] ; [31 22],[70.69822485 45.30177515] ; [32.30177515 20.69822485],0
a1,1,0.681436,0.168514,[ 11 105] ; [ 4 49],[ 10.29585799 105.70414201] ; [ 4.70414201 48.29585799],0
s1,1,0.695077,0.153644,[ 11 104] ; [ 4 48],[ 10.32934132 104.67065868] ; [ 4.67065868 47.32934132],0
a4,1,0.768856,0.086361,[51 63] ; [25 28],[51.88023952 62.11976048] ; [24.11976048 28.88023952],0
a8,1,0.799971,0.064204,[  8 105] ; [ 3 47],[  7.62576687 105.37423313] ; [ 3.37423313 46.62576687],0
a6,1,0.853052,0.034309,[69 46] ; [31 22],[68.45238095 46.54761905] ; [31.54761905 21.45238095],0
s4,1,0.863853,0.029402,[23 92] ; [11 41],[23.41317365 91.58682635] ; [10.58682635 41.41317365],0
b5,1,0.887982,0.019841,[67 49] ; [30 23],[66.57988166 49.42011834] ; [30.42011834 22.57988166],0
u4,1,0.915557,0.011243,[  4 112] ; [ 2 51],[  4.1183432 111.8816568] ; [ 1.8816568 51.1183432],0
n5,1,0.964156,0.00202,[74 42] ; [34 19],[74.13017751 41.86982249] ; [33.86982249 19.13017751],0
a3,1,0.980255,0.000613,[74 41] ; [34 19],[73.92857143 41.07142857] ; [34.07142857 18.92857143],0
