Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,75.700768,[172  75] ; [ 37 113],[130.03274559 116.96725441] ; [78.96725441 71.03274559],1
p3,1,0.0,46.06944,[153  99] ; [ 39 112],[120.05955335 131.94044665] ; [71.94044665 79.05955335],1
p6,1,0.0,39.276934,[103 144] ; [ 18 133],[ 75.09296482 171.90703518] ; [ 45.90703518 105.09296482],1
p2,1,0.0,31.750948,[226  25] ; [102  49],[204.7960199  46.2039801] ; [123.2039801  27.7960199],1
p4,1,0.0,30.77851,[162  89] ; [54 96],[135.20199501 115.79800499] ; [80.79800499 69.20199501],1
p10,1,0.000774,11.302017,[202  48] ; [98 51],[187.96992481  62.03007519] ; [112.03007519  36.96992481],1
v1,1,0.001114,10.627586,[135 111] ; [57 93],[119.27272727 126.72727273] ; [72.72727273 77.27272727],0
s8,1,0.006371,7.442378,[ 77 172] ; [ 28 123],[ 65.3625 183.6375] ; [ 39.6375 111.3625],0
p9,1,0.010404,6.564354,[209  40] ; [110  40],[199.07518797  49.92481203] ; [119.92481203  30.07518797],0
s7,1,0.010645,6.523557,[ 74 163] ; [ 28 117],[ 63.28272251 173.71727749] ; [ 38.71727749 106.28272251],0
s5,1,0.011302,6.417264,[ 59 189] ; [ 19 125],[ 49.34693878 198.65306122] ; [ 28.65306122 115.34693878],0
v3,1,0.014466,5.980349,[100 145] ; [ 41 103],[ 88.80462725 156.19537275] ; [52.19537275 91.80462725],0
d1,1,0.021095,5.318965,[145 107] ; [69 82],[133.81637717 118.18362283] ; [80.18362283 70.81637717],0
p5,1,0.021343,5.298537,[ 31 221] ; [  8 143],[ 24.38709677 227.61290323] ; [ 14.61290323 136.38709677],0
v2,1,0.024987,5.024805,[143 101] ; [68 77],[132.3496144 111.6503856] ; [78.6503856 66.3496144],0
a5,1,0.046908,3.948685,[187  65] ; [98 53],[178.2133995  73.7866005] ; [106.7866005  44.2133995],0
a6,1,0.054371,3.701273,[171  81] ; [116  35],[179.46401985  72.53598015] ; [107.53598015  43.46401985],0
s1,1,0.06224,3.476657,[  2 247] ; [  5 145],[  4.36842105 244.63157895] ; [  2.63157895 147.36842105],0
n3,1,0.062699,3.464513,[39  7] ; [30 14],[35.26666667 10.73333333] ; [33.73333333 10.26666667],0
s6,1,0.065972,3.380511,[125 119] ; [63 88],[116.13164557 127.86835443] ; [71.86835443 79.13164557],0
d2,1,0.071461,3.249136,[119 133] ; [57 93],[110.32835821 141.67164179] ; [65.67164179 84.32835821],0
n4,1,0.130632,2.284976,[194  58] ; [106  45],[187.59305211  64.40694789] ; [112.40694789  38.59305211],0
d5,1,0.133194,2.254879,[206  46] ; [114  37],[200.09925558  51.90074442] ; [119.90074442  31.09925558],0
s3,1,0.140854,2.168608,[ 66 183] ; [ 30 120],[ 59.90977444 189.09022556] ; [ 36.09022556 113.90977444],0
n6,1,0.144871,2.125444,[213  39] ; [119  32],[207.60297767  44.39702233] ; [124.39702233  26.60297767],0
p11,1,0.14679,2.105294,[207  45] ; [115  36],[201.34987593  50.65012407] ; [120.65012407  30.34987593],0
v4,1,0.176157,1.829748,[243   8] ; [141   9],[240.35910224  10.64089776] ; [143.64089776   6.35910224],0
a8,1,0.218494,1.514236,[ 31 188] ; [ 14 129],[ 27.22375691 191.77624309] ; [ 17.77624309 125.22375691],0
n5,1,0.253319,1.304907,[180  72] ; [99 51],[174.89552239  77.10447761] ; [104.10447761  45.89552239],0
r3,1,0.277999,1.176848,[249   3] ; [147   4],[247.62282878   4.37717122] ; [148.37717122   2.62282878],0
b1,1,0.287252,1.132456,[ 95 157] ; [ 49 102],[ 90.04466501 161.95533499] ; [53.95533499 97.04466501],0
p1,1,0.315796,1.006277,[ 22 229] ; [  9 141],[ 19.40399002 231.59600998] ; [ 11.59600998 138.40399002],0
