Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.287549,[61 12] ; [69 66],[45.625 27.375] ; [84.375 50.625],1
r1,1,4.1e-05,16.847071,[65 11] ; [79 57],[51.62264151 24.37735849] ; [92.37735849 43.62264151],1
r4,1,0.000107,15.015865,[69  7] ; [91 45],[57.35849057 18.64150943] ; [102.64150943  33.35849057],1
s2,1,0.000171,14.125926,[48 28] ; [49 86],[34.93838863 41.06161137] ; [62.06161137 72.93838863],1
p7,1,0.000541,11.969867,[58 17] ; [70 62],[46.37681159 28.62318841] ; [81.62318841 50.37681159],1
b5,1,0.000745,11.373048,[22 54] ; [72 64],[33.69811321 42.30188679] ; [60.30188679 75.69811321],1
p3,1,0.001518,10.056195,[45 31] ; [49 85],[34.01904762 41.98095238] ; [59.98095238 74.01904762],0
p5,1,0.003377,8.591909,[18 58] ; [ 12 122],[10.85714286 65.14285714] ; [ 19.14285714 114.85714286],0
s4,1,0.003468,8.543247,[20 55] ; [ 15 121],[12.44075829 62.55924171] ; [ 22.55924171 113.44075829],0
s3,1,0.004719,7.984107,[50 26] ; [62 74],[40.1509434 35.8490566] ; [71.8490566 64.1509434],0
d4,1,0.005318,7.767851,[62 13] ; [87 48],[53.21428571 21.78571429] ; [95.78571429 39.21428571],0
d1,1,0.006338,7.451621,[45 31] ; [54 82],[35.49056604 40.50943396] ; [63.50943396 72.49056604],0
p4,1,0.006433,7.424882,[50 26] ; [62 72],[40.53333333 35.46666667] ; [71.46666667 62.53333333],0
p8,1,0.007149,7.235202,[45 30] ; [54 79],[35.69711538 39.30288462] ; [63.30288462 69.69711538],0
d5,1,0.007933,7.048515,[62 13] ; [89 47],[53.67298578 21.32701422] ; [97.32701422 38.67298578],0
a4,1,0.009542,6.718504,[40 36] ; [46 88],[31.12380952 44.87619048] ; [54.87619048 79.12380952],0
p6,1,0.013019,6.166574,[34 41] ; [37 94],[25.84951456 49.15048544] ; [45.15048544 85.84951456],0
p2,1,0.013522,6.099437,[66 10] ; [95 37],[58.82692308 17.17307692] ; [102.17307692  29.82692308],0
s7,1,0.015825,5.822171,[48 27] ; [60 69],[39.70588235 35.29411765] ; [68.29411765 60.70588235],0
n4,1,0.01805,5.591269,[71  5] ; [111  25],[65.24528302 10.75471698] ; [116.75471698  19.24528302],0
v4,1,0.01835,5.562454,[72  4] ; [112  22],[66.59047619  9.40952381] ; [117.40952381  16.59047619],0
