Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.271901,[48 20] ; [11 33],[35.82142857 32.17857143] ; [23.17857143 20.82142857],1
p3,1,5.4e-05,16.312342,[39 31] ; [ 8 37],[28.60869565 41.39130435] ; [18.39130435 26.60869565],1
p6,1,8e-05,15.54667,[36 33] ; [ 7 38],[26.02631579 42.97368421] ; [16.97368421 28.02631579],1
p2,1,0.00076,11.335905,[60 10] ; [26 19],[52.34782609 17.65217391] ; [33.65217391 11.34782609],1
p4,1,0.00125,10.414871,[44 26] ; [14 30],[35.61403509 34.38596491] ; [22.38596491 21.61403509],0
s8,1,0.004635,8.016599,[28 41] ; [ 7 38],[21.18421053 47.81578947] ; [13.81578947 31.18421053],0
s7,1,0.00472,7.983871,[36 30] ; [12 32],[28.8 37.2] ; [19.2 24.8],0
b1,1,0.036129,4.391005,[34 36] ; [13 32],[28.60869565 41.39130435] ; [18.39130435 26.60869565],0
v2,1,0.06371,3.43806,[39 30] ; [17 27],[34.19469027 34.80530973] ; [21.80530973 22.19469027],0
n4,1,0.085488,2.95734,[42 28] ; [34 11],[46.26086957 23.73913043] ; [29.73913043 15.26086957],0
s1,1,0.146758,2.105628,[ 2 68] ; [ 4 40],[ 3.68421053 66.31578947] ; [ 2.31578947 41.68421053],0
s6,1,0.14764,2.096464,[44 25] ; [22 22],[40.30088496 28.69911504] ; [25.69911504 18.30088496],0
s4,1,0.168771,1.893826,[10 60] ; [11 34],[12.7826087 57.2173913] ; [ 8.2173913 36.7826087],0
s5,1,0.179305,1.803374,[23 46] ; [ 9 33],[19.89189189 49.10810811] ; [12.10810811 29.89189189],0
n3,1,0.18367,1.767677,[14  2] ; [8 4],[12.57142857  3.42857143] ; [9.42857143 2.57142857],0
p5,1,0.201434,1.631943,[12 57] ; [ 4 41],[ 9.68421053 59.31578947] ; [ 6.31578947 38.68421053],0
p12,1,0.20597,1.59953,[ 8 62] ; [ 2 42],[ 6.14035088 63.85964912] ; [ 3.85964912 40.14035088],0
v1,1,0.236953,1.398633,[29 40] ; [23 20],[32.03571429 36.96428571] ; [19.96428571 23.03571429],0
p9,1,0.244977,1.351723,[52 17] ; [38  7],[54.47368421 14.52631579] ; [35.52631579  9.47368421],0
a2,1,0.289241,1.123151,[ 9 61] ; [ 3 42],[ 7.30434783 62.69565217] ; [ 4.69565217 40.30434783],0
u2,1,0.307675,1.040631,[15 12] ; [ 9 13],[13.2244898 13.7755102] ; [10.7755102 11.2244898],0
b4,1,0.322799,0.97757,[37 33] ; [28 17],[39.56521739 30.43478261] ; [25.43478261 19.56521739],0
a1,1,0.328236,0.955844,[ 2 68] ; [ 3 42],[ 3.04347826 66.95652174] ; [ 1.95652174 43.04347826],0
a8,1,0.386939,0.748539,[ 7 59] ; [ 7 36],[ 8.47706422 57.52293578] ; [ 5.52293578 37.47706422],0
v3,1,0.435236,0.60881,[28 41] ; [15 30],[26.02631579 42.97368421] ; [16.97368421 28.02631579],0
d3,1,0.505004,0.444406,[36 34] ; [26 19],[37.73913043 32.26086957] ; [24.26086957 20.73913043],0
v4,1,0.513714,0.426495,[66  4] ; [41  4],[65.13043478  4.86956522] ; [41.86956522  3.13043478],0
p11,1,0.517776,0.41832,[55 15] ; [33 12],[53.56521739 16.43478261] ; [34.43478261 10.56521739],0
p10,1,0.520186,0.413524,[52 18] ; [35  9],[53.42105263 16.57894737] ; [33.57894737 10.42105263],0
n5,1,0.545421,0.365585,[46 24] ; [32 13],[47.47826087 22.52173913] ; [30.52173913 14.47826087],0
n6,1,0.554007,0.350188,[59 11] ; [36  9],[57.82608696 12.17391304] ; [37.17391304  7.82608696],0
n1,1,0.581206,0.304289,[7 9] ; [6 5],[7.7037037 8.2962963] ; [5.2962963 5.7037037],0
a3,1,0.596549,0.280233,[41 29] ; [23 20],[39.6460177 30.3539823] ; [24.3539823 18.6460177],0
s3,1,0.637417,0.222136,[39 31] ; [22 21],[37.78761062 32.21238938] ; [23.21238938 19.78761062],0
r1,1,0.642251,0.21581,[54 16] ; [33 12],[52.95652174 17.04347826] ; [34.04347826 10.95652174],0
s2,1,0.650159,0.205699,[34 36] ; [19 24],[32.83185841 37.16814159] ; [20.16814159 22.83185841],0
r2,1,0.65132,0.20424,[64  6] ; [40  5],[63.30434783  6.69565217] ; [40.69565217  4.30434783],0
a4,1,0.65818,0.195742,[15 55] ; [11 33],[15.96491228 54.03508772] ; [10.03508772 33.96491228],0
a5,1,0.696521,0.152116,[41 29] ; [28 17],[42. 28.] ; [27. 18.],0
d1,1,0.710512,0.137766,[ 6 64] ; [ 3 42],[ 5.47826087 64.52173913] ; [ 3.52173913 41.47826087],0
u4,1,0.750678,0.100962,[ 1 69] ; [ 1 44],[ 1.2173913 68.7826087] ; [ 0.7826087 44.2173913],0
a6,1,0.765464,0.088991,[47 23] ; [29 16],[46.26086957 23.73913043] ; [29.73913043 15.26086957],0
b2,1,0.811283,0.057011,[15 23] ; [ 8 14],[14.56666667 23.43333333] ; [ 8.43333333 13.56666667],0
b3,1,0.811283,0.057011,[15 23] ; [ 8 14],[14.56666667 23.43333333] ; [ 8.43333333 13.56666667],0
r4,1,0.885481,0.020743,[60 10] ; [39  6],[60.26086957  9.73913043] ; [38.73913043  6.26086957],0
r3,1,0.923957,0.009111,[64  6] ; [40  4],[63.85964912  6.14035088] ; [40.14035088  3.85964912],0
d2,1,0.936682,0.006311,[16 54] ; [10 35],[15.82608696 54.17391304] ; [10.17391304 34.82608696],0
p1,1,0.941009,0.005476,[ 9 61] ; [ 6 39],[ 9.13043478 60.86956522] ; [ 5.86956522 39.13043478],0
b5,1,0.945245,0.004717,[44 26] ; [28 17],[43.82608696 26.17391304] ; [28.17391304 16.82608696],0
u3,1,0.945311,0.004705,[15 13] ; [12 10],[15.12 12.88] ; [11.88 10.12],0
u1,1,0.967506,0.001659,[ 3 67] ; [ 2 43],[ 3.04347826 66.95652174] ; [ 1.95652174 43.04347826],0
d4,1,0.986658,0.00028,[39 31] ; [25 20],[38.95652174 31.04347826] ; [25.04347826 19.95652174],0
