Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000477,12.202147,[29  1] ; [7 6],[25.11627907  4.88372093] ; [10.88372093  2.11627907],1
r1,1,0.007441,7.163424,[27  3] ; [7 6],[23.72093023  6.27906977] ; [10.27906977  2.72093023],0
r4,1,0.019301,5.474064,[26  4] ; [7 6],[23.02325581  6.97674419] ; [9.97674419 3.02325581],0
d4,1,0.019301,5.474064,[26  4] ; [7 6],[23.02325581  6.97674419] ; [9.97674419 3.02325581],0
d1,1,0.026111,4.948651,[18 12] ; [ 3 10],[14.65116279 15.34883721] ; [6.34883721 6.65116279],0
b1,1,0.026111,4.948651,[12 18] ; [10  3],[15.34883721 14.65116279] ; [6.65116279 6.34883721],0
p11,1,0.029485,4.739091,[20 10] ; [4 9],[16.74418605 13.25581395] ; [7.25581395 5.74418605],0
s4,1,0.036184,4.388404,[ 2 28] ; [4 9],[ 4.18604651 25.81395349] ; [ 1.81395349 11.18604651],0
v4,1,0.036184,4.388404,[28  2] ; [9 4],[25.81395349  4.18604651] ; [11.18604651  1.81395349],0
d5,1,0.079084,3.083623,[24  6] ; [7 6],[21.62790698  8.37209302] ; [9.37209302 3.62790698],0
u2,1,0.095205,2.784091,[8 1] ; [3 3],[6.6 2.4] ; [4.4 1.6],0
a5,1,0.120259,2.413947,[25  5] ; [8 5],[23.02325581  6.97674419] ; [9.97674419 3.02325581],0
p6,1,0.132839,2.259005,[ 8 20] ; [ 1 12],[ 6.14634146 21.85365854] ; [ 2.85365854 10.14634146],0
n4,1,0.146212,2.111335,[16 14] ; [10  3],[18.13953488 11.86046512] ; [7.86046512 5.13953488],0
a1,1,0.154257,2.029637,[ 1 29] ; [ 2 11],[ 2.09302326 27.90697674] ; [ 0.90697674 12.09302326],0
s7,1,0.161617,1.959029,[11 17] ; [ 2 10],[ 9.1 18.9] ; [3.9 8.1],0
p10,1,0.184946,1.757424,[19  9] ; [6 7],[17.07317073 10.92682927] ; [7.92682927 5.07317073],0
n2,1,0.200751,1.636905,[6 2] ; [1 2],[5.09090909 2.90909091] ; [1.90909091 1.09090909],0
p8,1,0.248246,1.333148,[14 14] ; [4 9],[12.29268293 15.70731707] ; [5.70731707 7.29268293],0
b5,1,0.272716,1.203036,[17 13] ; [5 8],[15.34883721 14.65116279] ; [6.65116279 6.34883721],0
s8,1,0.284911,1.143516,[12 18] ; [ 3 10],[10.46511628 19.53488372] ; [4.53488372 8.46511628],0
p7,1,0.2892,1.123342,[14 15] ; [4 9],[12.42857143 16.57142857] ; [5.57142857 7.42857143],0
v1,1,0.294295,1.099869,[19 11] ; [6 7],[17.44186047 12.55813953] ; [7.55813953 5.44186047],0
s5,1,0.296078,1.091777,[ 6 23] ; [ 1 12],[ 4.83333333 24.16666667] ; [ 2.16666667 10.83333333],0
a3,1,0.307375,1.041923,[21  9] ; [7 6],[19.53488372 10.46511628] ; [8.46511628 4.53488372],0
d3,1,0.307375,1.041923,[21  9] ; [7 6],[19.53488372 10.46511628] ; [8.46511628 4.53488372],0
p4,1,0.343599,0.896958,[13 15] ; [4 9],[11.6097561 16.3902439] ; [5.3902439 7.6097561],0
r2,1,0.36605,0.817028,[28  2] ; [11  2],[27.20930233  2.79069767] ; [11.79069767  1.20930233],0
d2,1,0.424415,0.638058,[10 20] ; [6 7],[11.1627907 18.8372093] ; [4.8372093 8.1627907],0
s6,1,0.486001,0.485368,[15 15] ; [5 8],[13.95348837 16.04651163] ; [6.04651163 6.95348837],0
a6,1,0.565206,0.330769,[18 12] ; [9 4],[18.8372093 11.1627907] ; [8.1627907 4.8372093],0
a7,1,0.586567,0.295737,[21  9] ; [8 5],[20.23255814  9.76744186] ; [8.76744186 4.23255814],0
a2,1,0.596136,0.280864,[ 4 26] ; [ 1 12],[ 3.48837209 26.51162791] ; [ 1.51162791 11.48837209],0
p1,1,0.612943,0.255911,[ 3 27] ; [ 2 11],[ 3.48837209 26.51162791] ; [ 1.51162791 11.48837209],0
p9,1,0.636906,0.222812,[20  9] ; [8 5],[19.33333333  9.66666667] ; [8.66666667 4.33333333],0
u3,1,0.666955,0.185185,[5 4] ; [4 2],[5.4 3.6] ; [3.6 2.4],0
b3,1,0.679109,0.171131,[ 5 10] ; [2 6],[ 4.56521739 10.43478261] ; [2.43478261 5.56521739],0
b2,1,0.679109,0.171131,[ 5 10] ; [2 6],[ 4.56521739 10.43478261] ; [2.43478261 5.56521739],0
p2,1,0.691345,0.157633,[19  9] ; [8 5],[18.43902439  9.56097561] ; [8.56097561 4.43902439],0
b4,1,0.745903,0.105006,[20 10] ; [8 5],[19.53488372 10.46511628] ; [8.46511628 4.53488372],0
s2,1,0.766157,0.08845,[13 17] ; [5 8],[12.55813953 17.44186047] ; [5.44186047 7.55813953],0
n5,1,0.766157,0.08845,[13 17] ; [5 8],[12.55813953 17.44186047] ; [5.44186047 7.55813953],0
n1,1,0.880303,0.022676,[2 5] ; [1 2],[2.1 4.9] ; [0.9 2.1],0
n3,1,0.898195,0.016369,[5 3] ; [2 1],[5.09090909 2.90909091] ; [1.90909091 1.09090909],0
s3,1,0.898705,0.016204,[14 15] ; [6 7],[13.80952381 15.19047619] ; [6.19047619 6.80952381],0
a4,1,0.910958,0.012506,[11 19] ; [5 8],[11.1627907 18.8372093] ; [4.8372093 8.1627907],0
p3,1,0.95985,0.002534,[11 17] ; [5 8],[10.92682927 17.07317073] ; [5.07317073 7.92682927],0
