Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,115.746585,[224 118] ; [ 3 92],[177.65217391 164.34782609] ; [49.34782609 45.65217391],1
d5,1,0.0,77.536789,[294  48] ; [40 54],[261.99082569  80.00917431] ; [72.00917431 21.99082569],1
d3,1,0.0,69.978826,[265  77] ; [30 64],[231.39908257 110.60091743] ; [63.60091743 30.39908257],1
d2,1,0.0,34.145385,[167 172] ; [15 80],[142.16129032 196.83870968] ; [39.83870968 55.16129032],1
a4,1,0.0,34.137068,[162 179] ; [13 80],[137.5 203.5] ; [37.5 55.5],1
a5,1,1e-06,23.615939,[249  93] ; [44 51],[229.30434783 112.69565217] ; [63.69565217 31.30434783],1
a3,1,2.2e-05,18.042264,[233 107] ; [42 52],[215.43778802 124.56221198] ; [59.56221198 34.43778802],1
u1,1,2.8e-05,17.570838,[ 62 280] ; [ 1 94],[ 49.30434783 292.69565217] ; [13.69565217 81.30434783],1
a2,1,6.5e-05,15.960793,[ 81 261] ; [ 5 90],[ 67.30434783 274.69565217] ; [18.69565217 76.30434783],1
a7,1,0.002446,9.180883,[261  81] ; [57 37],[249.44036697  92.55963303] ; [68.55963303 25.44036697],0
r1,1,0.002734,8.977025,[260  80] ; [58 37],[248.55172414  91.44827586] ; [69.44827586 25.55172414],0
v2,1,0.005513,7.702841,[179 150] ; [35 57],[167.23515439 161.76484561] ; [46.76484561 45.23515439],0
b2,1,0.009172,6.788973,[ 68 116] ; [10 45],[ 60.05020921 123.94979079] ; [17.94979079 37.05020921],0
b3,1,0.009172,6.788973,[ 68 116] ; [10 45],[ 60.05020921 123.94979079] ; [17.94979079 37.05020921],0
a6,1,0.012123,6.292749,[241 101] ; [54 41],[230.86956522 111.13043478] ; [64.13043478 30.86956522],0
s5,1,0.022719,5.189893,[ 98 237] ; [16 76],[ 89.43793911 245.56206089] ; [24.56206089 67.43793911],0
r3,1,0.027655,4.84942,[322  18] ; [83 11],[317.28110599  22.71889401] ; [87.71889401  6.28110599],0
r2,1,0.028993,4.768027,[315  20] ; [83 12],[310.06976744  24.93023256] ; [87.93023256  7.06976744],0
u2,1,0.032509,4.57144,[55 51] ; [18 35],[48.66666667 57.33333333] ; [24.33333333 28.66666667],0
p10,1,0.040036,4.21635,[270  69] ; [64 28],[262.70533643  76.29466357] ; [71.29466357 20.70533643],0
s2,1,0.046974,3.946332,[121 218] ; [23 70],[113. 226.] ; [31. 62.],0
u3,1,0.049803,3.848094,[58 49] ; [20 33],[52.1625 54.8375] ; [25.8375 27.1625],0
r4,1,0.054783,3.688664,[300  42] ; [76 19],[294.26086957  47.73913043] ; [81.73913043 13.26086957],0
s6,1,0.073609,3.200644,[187 146] ; [42 50],[179.42823529 153.57176471] ; [49.57176471 42.42823529],0
a1,1,0.075031,3.169378,[ 18 324] ; [ 1 94],[ 14.86956522 327.13043478] ; [ 4.13043478 90.86956522],0
p1,1,0.11484,2.486326,[ 23 317] ; [11 83],[ 26.6359447 313.3640553] ; [ 7.3640553 86.6359447],0
p2,1,0.11882,2.432805,[281  59] ; [71 23],[275.76036866  64.23963134] ; [76.23963134 17.76036866],0
p9,1,0.123444,2.373071,[272  62] ; [69 24],[266.73067916  67.26932084] ; [74.26932084 18.73067916],0
p7,1,0.138314,2.196619,[200 135] ; [47 45],[193.78220141 141.21779859] ; [53.21779859 38.78220141],0
b4,1,0.143549,2.139492,[212 130] ; [51 44],[205.82608696 136.17391304] ; [57.17391304 37.82608696],0
v1,1,0.150149,2.070733,[161 172] ; [38 57],[154.82943925 178.17056075] ; [44.17056075 50.82943925],0
p4,1,0.169455,1.887754,[187 151] ; [45 50],[181.09930716 156.90069284] ; [50.90069284 44.09930716],0
s4,1,0.222057,1.491027,[ 50 284] ; [19 75],[ 53.84579439 280.15420561] ; [15.15420561 78.84579439],0
n3,1,0.230991,1.434749,[56 24] ; [19  4],[58.25242718 21.74757282] ; [16.74757282  6.25242718],0
v4,1,0.244788,1.352806,[322  18] ; [86  8],[319.63133641  20.36866359] ; [88.36866359  5.63133641],0
s1,1,0.30401,1.05652,[  8 331] ; [ 4 88],[  9.43851508 329.56148492] ; [ 2.56148492 89.43851508],0
s7,1,0.36877,0.807805,[ 90 241] ; [20 69],[ 86.69047619 244.30952381] ; [23.30952381 65.69047619],0
p12,1,0.371387,0.799018,[ 17 323] ; [ 7 88],[ 18.75862069 321.24137931] ; [ 5.24137931 89.75862069],0
v3,1,0.392885,0.729996,[112 220] ; [27 66],[108.58352941 223.41647059] ; [30.41647059 62.58352941],0
p11,1,0.430429,0.621667,[272  70] ; [72 23],[269.2173913  72.7826087] ; [74.7826087 20.2173913],0
a8,1,0.476219,0.507508,[ 37 273] ; [ 8 79],[ 35.13853904 274.86146096] ; [ 9.86146096 77.13853904],0
n1,1,0.534761,0.385337,[26 53] ; [ 6 17],[24.78431373 54.21568627] ; [ 7.21568627 15.78431373],0
n5,1,0.550746,0.355982,[251  89] ; [73 22],[253.24137931  86.75862069] ; [70.75862069 24.24137931],0
n2,1,0.660741,0.192624,[59 21] ; [18  5],[59.80582524 20.19417476] ; [17.19417476  5.80582524],0
s3,1,0.7481,0.103135,[130 205] ; [37 54],[131.32629108 203.67370892] ; [35.67370892 55.32629108],0
p8,1,0.79074,0.070411,[162 177] ; [43 50],[160.86805556 178.13194444] ; [44.13194444 48.86805556],0
p6,1,0.814334,0.055149,[ 99 240] ; [26 67],[ 98.09027778 240.90972222] ; [26.90972222 66.09027778],0
b1,1,0.857383,0.032294,[119 223] ; [34 61],[119.73913043 222.26086957] ; [33.26086957 61.73913043],0
n4,1,0.874187,0.025072,[254  87] ; [70 25],[253.40366972  87.59633028] ; [70.59633028 24.40366972],0
p5,1,0.885777,0.020635,[ 31 310] ; [ 9 85],[ 31.35632184 309.64367816] ; [ 8.64367816 85.35632184],0
