Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.00351,8.521533,[29  8] ; [35 36],[21.92592593 15.07407407] ; [42.07407407 28.92592593],0
v2,1,0.01123,6.428571,[20 15] ; [22 48],[14. 21.] ; [28. 42.],0
s8,1,0.013818,6.061217,[12 25] ; [ 9 62],[ 7.19444444 29.80555556] ; [13.80555556 57.19444444],0
b1,1,0.021989,5.246645,[11 26] ; [38 34],[16.63302752 20.36697248] ; [32.36697248 39.63302752],0
u2,1,0.030148,4.700855,[6 2] ; [12 24],[3.27272727 4.72727273] ; [14.72727273 21.27272727],0
s7,1,0.039536,4.237684,[10 23] ; [ 9 59],[ 6.20792079 26.79207921] ; [12.79207921 55.20792079],0
p10,1,0.052899,3.747096,[21 15] ; [27 43],[16.30188679 19.69811321] ; [31.69811321 38.30188679],0
s6,1,0.072298,3.23005,[17 20] ; [20 50],[12.79439252 24.20560748] ; [24.20560748 45.79439252],0
p5,1,0.081637,3.032015,[ 4 33] ; [ 2 70],[ 2.03669725 34.96330275] ; [ 3.96330275 68.03669725],0
p9,1,0.084255,2.980858,[22 15] ; [28 39],[17.78846154 19.21153846] ; [32.21153846 34.78846154],0
v1,1,0.120774,2.40726,[12 24] ; [14 57],[ 8.74766355 27.25233645] ; [17.25233645 53.74766355],0
p1,1,0.152883,2.04325,[ 5 32] ; [ 4 68],[ 3.05504587 33.94495413] ; [ 5.94495413 66.05504587],0
a6,1,0.178429,1.810657,[25 12] ; [39 33],[21.72477064 15.27522936] ; [42.27522936 29.72477064],0
a7,1,0.178429,1.810657,[25 12] ; [39 33],[21.72477064 15.27522936] ; [42.27522936 29.72477064],0
p12,1,0.207814,1.586593,[ 3 34] ; [ 2 70],[ 1.69724771 35.30275229] ; [ 3.30275229 68.69724771],0
a1,1,0.213111,1.550165,[ 6 31] ; [ 6 66],[ 4.0733945 32.9266055] ; [ 7.9266055 64.0733945],0
v4,1,0.246234,1.344542,[30  7] ; [51 21],[27.49541284  9.50458716] ; [53.50458716 18.49541284],0
r2,1,0.248372,1.332435,[32  4] ; [56 14],[29.88679245  6.11320755] ; [58.11320755 11.88679245],0
a5,1,0.282577,1.154656,[25 12] ; [41 31],[22.40366972 14.59633028] ; [43.59633028 28.40366972],0
n5,1,0.282577,1.154656,[25 12] ; [41 31],[22.40366972 14.59633028] ; [43.59633028 28.40366972],0
n6,1,0.310187,1.029881,[28  9] ; [47 24],[25.69444444 11.30555556] ; [49.30555556 21.69444444],0
a8,1,0.312714,1.019178,[ 1 31] ; [ 6 64],[ 2.19607843 29.80392157] ; [ 4.80392157 65.19607843],0
d2,1,0.326304,0.963512,[19 18] ; [29 41],[16.59813084 20.40186916] ; [31.40186916 38.59813084],0
s2,1,0.335282,0.928388,[ 6 31] ; [ 7 64],[ 4.4537037 32.5462963] ; [ 8.5462963 62.4537037],0
n4,1,0.348226,0.87991,[25 12] ; [42 30],[22.74311927 14.25688073] ; [44.25688073 27.74311927],0
r1,1,0.350022,0.873376,[23 14] ; [38 34],[20.70642202 16.29357798] ; [40.29357798 31.70642202],0
n2,1,0.371441,0.798838,[8 3] ; [19 14],[6.75 4.25] ; [20.25 12.75],0
u3,1,0.395693,0.721377,[5 3] ; [17 20],[3.91111111 4.08888889] ; [18.08888889 18.91111111],0
d3,1,0.420415,0.649154,[21 16] ; [35 37],[19.00917431 17.99082569] ; [36.99082569 35.00917431],0
d1,1,0.506666,0.440946,[15 22] ; [34 38],[16.63302752 20.36697248] ; [32.36697248 39.63302752],0
r4,1,0.507813,0.438571,[25 12] ; [44 28],[23.42201835 13.57798165] ; [45.57798165 26.42201835],0
u1,1,0.549298,0.358577,[ 5 32] ; [ 7 65],[ 4.0733945 32.9266055] ; [ 7.9266055 64.0733945],0
