Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,114.103586,[255  43] ; [112 151],[194.9483066 103.0516934] ; [172.0516934  90.9483066],1
p8,1,0.0,46.215308,[206  89] ; [107 153],[166.36936937 128.63063063] ; [146.63063063 113.36936937],1
p7,1,0.0,37.019869,[228  67] ; [133 120],[194.33394161 100.66605839] ; [166.66605839  86.33394161],1
p6,1,0.0,27.288614,[149 146] ; [ 75 186],[118.84892086 176.15107914] ; [105.15107914 155.84892086],1
p5,1,0.0,27.033297,[ 63 232] ; [ 16 249],[ 41.61607143 253.38392857] ; [ 37.38392857 227.61607143],1
p10,1,5e-06,20.828545,[273  24] ; [206  57],[254.04107143  42.95892857] ; [224.95892857  38.04107143],1
s7,1,8e-06,19.887831,[178 103] ; [114 144],[152.23005566 128.76994434] ; [139.76994434 118.23005566],1
p9,1,4.3e-05,16.721769,[276  21] ; [211  48],[260.14208633  36.85791367] ; [226.85791367  32.14208633],1
p2,1,6.6e-05,15.924521,[269  28] ; [208  57],[252.08007117  44.91992883] ; [224.91992883  40.08007117],1
u1,1,9.6e-05,15.214165,[ 87 211] ; [ 41 225],[ 67.63120567 230.36879433] ; [ 60.36879433 205.63120567],1
v1,1,0.000111,14.944223,[195  96] ; [131 127],[172.79781421 118.20218579] ; [153.20218579 104.79781421],1
s5,1,0.000167,14.166504,[125 159] ; [ 73 184],[103.94085028 180.05914972] ; [ 94.05914972 162.94085028],1
s8,1,0.000179,14.042216,[167 128] ; [108 157],[144.86607143 150.13392857] ; [130.13392857 134.86607143],1
n6,1,0.000347,12.798421,[283  14] ; [229  35],[271.05882353  25.94117647] ; [240.94117647  23.05882353],1
v3,1,0.000716,11.446056,[145 143] ; [ 92 164],[125.47058824 162.52941176] ; [111.52941176 144.47058824],1
n4,1,0.000895,11.033918,[278  20] ; [225  41],[265.76950355  32.23049645] ; [237.23049645  28.76950355],1
p1,1,0.001305,10.33596,[ 36 261] ; [ 12 253],[ 25.36654804 271.63345196] ; [ 22.63345196 242.36654804],0
p12,1,0.00198,9.568106,[ 38 257] ; [ 14 251],[ 27.39285714 267.60714286] ; [ 24.60714286 240.39285714],0
d5,1,0.00273,8.979575,[275  23] ; [224  42],[263.65602837  34.34397163] ; [235.34397163  30.65602837],0
v2,1,0.005009,7.87624,[188 103] ; [134 120],[171.93027523 119.06972477] ; [150.06972477 103.93027523],0
d1,1,0.011296,6.418177,[227  71] ; [177  89],[213.46099291  84.53900709] ; [190.53900709  75.46099291],0
s6,1,0.0127,6.210405,[218  71] ; [173  90],[204.70833333  84.29166667] ; [186.29166667  76.70833333],0
s2,1,0.012775,6.200072,[179 115] ; [132 130],[164.44964029 129.55035971] ; [146.55035971 115.44964029],0
a3,1,0.016057,5.796578,[243  53] ; [196  70],[231.21708185  64.78291815] ; [207.78291815  58.21708185],0
r4,1,0.020685,5.353127,[278  20] ; [233  33],[269.9964539  28.0035461] ; [241.0035461  24.9964539],0
p11,1,0.039682,4.23142,[253  45] ; [208  58],[243.57801418  54.42198582] ; [217.42198582  48.57801418],0
a5,1,0.041086,4.172475,[246  52] ; [201  65],[236.18085106  61.81914894] ; [210.81914894  55.18085106],0
r2,1,0.057922,3.595905,[286  10] ; [243  18],[281.12028725  14.87971275] ; [247.87971275  13.12028725],0
b1,1,0.083555,2.994361,[130 168] ; [ 97 169],[119.93971631 178.06028369] ; [107.06028369 158.93971631],0
s3,1,0.121144,2.402462,[183 112] ; [145 116],[174.02877698 120.97122302] ; [153.97122302 107.02877698],0
b5,1,0.13613,2.221169,[171 127] ; [169  97],[179.64539007 118.35460993] ; [160.35460993 105.64539007],0
a4,1,0.136799,2.2136,[161 136] ; [127 138],[152.19928826 144.80071174] ; [135.80071174 129.19928826],0
v4,1,0.145644,2.11729,[285  11] ; [249  17],[281.25266904  14.74733096] ; [252.74733096  13.25266904],0
a2,1,0.147121,2.101849,[ 95 203] ; [ 70 196],[ 87.18085106 210.81914894] ; [ 77.81914894 188.18085106],0
d2,1,0.188781,1.727109,[175 122] ; [141 123],[167.29411765 129.70588235] ; [148.70588235 115.29411765],0
r1,1,0.197233,1.662743,[251  46] ; [213  52],[245.20996441  51.79003559] ; [218.79003559  46.20996441],0
a1,1,0.200263,1.640457,[ 21 277] ; [ 12 254],[ 17.43617021 280.56382979] ; [ 15.56382979 250.43617021],0
n3,1,0.206734,1.594154,[32 12] ; [46 29],[28.84033613 15.15966387] ; [49.15966387 25.84033613],0
s4,1,0.228897,1.447702,[ 51 241] ; [ 36 226],[ 45.85559567 246.14440433] ; [ 41.14440433 220.85559567],0
u4,1,0.229454,1.444241,[ 12 285] ; [  6 260],[  9.4955595 287.5044405] ; [  8.5044405 257.4955595],0
b3,1,0.257035,1.284655,[ 87 107] ; [63 99],[ 81.74157303 112.25842697] ; [68.25842697 93.74157303],0
b2,1,0.257035,1.284655,[ 87 107] ; [63 99],[ 81.74157303 112.25842697] ; [68.25842697 93.74157303],0
r3,1,0.285549,1.140491,[283  12] ; [249  16],[280.25  14.75] ; [251.75  13.25],0
a6,1,0.346126,0.887611,[214  83] ; [182  84],[208.90230906  88.09769094] ; [187.09769094  78.90230906],0
n1,1,0.483495,0.490971,[21 23] ; [30 43],[19.17948718 24.82051282] ; [31.82051282 41.17948718],0
u3,1,0.491911,0.472344,[34 21] ; [39 31],[32.12 22.88] ; [40.88 29.12],0
d3,1,0.578748,0.308264,[230  68] ; [200  66],[227.19858156  70.80141844] ; [202.80141844  63.19858156],0
a7,1,0.677827,0.172582,[219  78] ; [192  74],[216.81527531  80.18472469] ; [194.18472469  71.81527531],0
b4,1,0.678461,0.171864,[173 125] ; [159 107],[175.41843972 122.58156028] ; [156.58156028 109.41843972],0
u2,1,0.760366,0.093025,[32 22] ; [39 30],[31.17073171 22.82926829] ; [39.82926829 29.17073171],0
n2,1,0.90493,0.014265,[34 10] ; [58 18],[33.73333333 10.26666667] ; [58.26666667 17.73333333],0
a8,1,0.99324,7.2e-05,[ 43 221] ; [ 40 206],[ 42.96470588 221.03529412] ; [ 40.03529412 205.96470588],0
s1,1,1.0,0.0,[  8 288] ; [  7 252],[  8. 288.] ; [  7. 252.],0
