Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000171,14.128106,[95 12] ; [43 23],[85.35260116 21.64739884] ; [52.64739884 13.35260116],1
n5,1,0.000466,12.247593,[69 38] ; [25 42],[57.8045977 49.1954023] ; [36.1954023 30.8045977],1
r3,1,0.001889,9.654295,[94 13] ; [46 21],[86.09195402 20.90804598] ; [53.90804598 13.09195402],0
n4,1,0.002084,9.473601,[76 31] ; [32 35],[66.4137931 40.5862069] ; [41.5862069 25.4137931],0
s7,1,0.003228,8.674017,[34 70] ; [ 7 52],[26.1595092 77.8404908] ; [14.8404908 44.1595092],0
r4,1,0.003633,8.45886,[83 24] ; [38 29],[74.40804598 32.59195402] ; [46.59195402 20.40804598],0
s8,1,0.007691,7.103941,[27 80] ; [ 6 61],[20.29310345 86.70689655] ; [12.70689655 54.29310345],0
p11,1,0.011839,6.334891,[56 51] ; [22 45],[47.96551724 59.03448276] ; [30.03448276 36.96551724],0
p6,1,0.01223,6.27724,[30 74] ; [ 8 57],[23.38461538 80.61538462] ; [14.61538462 50.38461538],0
s6,1,0.036434,4.376679,[49 58] ; [20 47],[42.43103448 64.56896552] ; [26.56896552 40.43103448],0
d1,1,0.044565,4.035026,[55 52] ; [24 43],[48.58045977 58.41954023] ; [30.41954023 36.58045977],0
b5,1,0.063307,3.448553,[71 36] ; [35 32],[65.18390805 41.81609195] ; [40.81609195 26.18390805],0
u1,1,0.076089,3.146523,[18 89] ; [ 5 62],[14.14367816 92.85632184] ; [ 8.85632184 58.14367816],0
d3,1,0.079006,3.085236,[68 39] ; [33 33],[62.46820809 44.53179191] ; [38.53179191 27.46820809],0
s1,1,0.079688,3.071245,[  4 102] ; [ 7 60],[ 6.73988439 99.26011561] ; [ 4.26011561 62.73988439],0
p4,1,0.085924,2.949118,[42 64] ; [18 49],[36.76300578 69.23699422] ; [23.23699422 43.76300578],0
n2,1,0.103577,2.649578,[27 14] ; [15 17],[23.5890411 17.4109589] ; [18.4109589 13.5890411],0
p8,1,0.116681,2.461321,[36 70] ; [15 51],[31.43023256 74.56976744] ; [19.56976744 46.43023256],0
p2,1,0.155648,2.016003,[66 41] ; [34 33],[61.49425287 45.50574713] ; [38.50574713 28.49425287],0
v2,1,0.181005,1.789352,[44 62] ; [20 44],[39.90588235 66.09411765] ; [24.09411765 39.90588235],0
a6,1,0.193492,1.690825,[59 48] ; [43 23],[63.0867052 43.9132948] ; [38.9132948 27.0867052],0
s2,1,0.209301,1.576251,[31 74] ; [14 53],[27.47093023 77.52906977] ; [17.52906977 49.47093023],0
b1,1,0.226048,1.465558,[49 58] ; [37 30],[52.88505747 54.11494253] ; [33.11494253 33.88505747],0
a1,1,0.237343,1.396305,[  6 101] ; [ 7 60],[ 7.99425287 99.00574713] ; [ 5.00574713 61.99425287],0
u4,1,0.263228,1.251699,[  5 102] ; [ 1 66],[  3.68965517 103.31034483] ; [ 2.31034483 64.68965517],0
r2,1,0.303855,1.057199,[90 16] ; [52 14],[87.51162791 18.48837209] ; [54.48837209 11.51162791],0
v3,1,0.321388,0.98329,[29 75] ; [13 49],[26.31325301 77.68674699] ; [15.68674699 46.31325301],0
v1,1,0.325907,0.965092,[39 66] ; [20 47],[36.01744186 68.98255814] ; [22.98255814 44.01744186],0
p9,1,0.326147,0.964135,[37 67] ; [19 48],[34.05847953 69.94152047] ; [21.94152047 45.05847953],0
p3,1,0.349428,0.875533,[33 74] ; [16 50],[30.30635838 76.69364162] ; [18.69364162 47.30635838],0
a4,1,0.352241,0.865369,[38 67] ; [29 38],[40.90116279 64.09883721] ; [26.09883721 40.90116279],0
p7,1,0.385512,0.753052,[45 61] ; [24 43],[42.27745665 63.72254335] ; [26.72254335 40.27745665],0
a3,1,0.428169,0.627786,[61 45] ; [42 24],[63.47674419 42.52325581] ; [39.52325581 26.47674419],0
a5,1,0.47693,0.505875,[58 49] ; [40 27],[60.26436782 46.73563218] ; [37.73563218 29.26436782],0
d5,1,0.497739,0.459753,[75 32] ; [43 23],[72.98265896 34.01734104] ; [45.01734104 20.98265896],0
a2,1,0.499769,0.455426,[18 89] ; [14 53],[19.67816092 87.32183908] ; [12.32183908 54.67816092],0
d4,1,0.502042,0.450617,[76 31] ; [43 22],[74.02906977 32.97093023] ; [44.97093023 20.02906977],0
r1,1,0.563183,0.334222,[71 35] ; [42 25],[69.23699422 36.76300578] ; [43.76300578 23.23699422],0
d2,1,0.679298,0.170917,[50 56] ; [29 37],[48.68604651 57.31395349] ; [30.31395349 35.68604651],0
n3,1,0.682891,0.16689,[24 17] ; [19 11],[24.83098592 16.16901408] ; [18.16901408 11.83098592],0
a7,1,0.700565,0.147885,[67 40] ; [40 27],[65.79885057 41.20114943] ; [41.20114943 25.79885057],0
a8,1,0.792207,0.069404,[ 9 88] ; [ 5 57],[ 8.5408805 88.4591195] ; [ 5.4591195 56.5408805],0
p1,1,0.794908,0.06757,[  7 100] ; [ 5 61],[ 7.42196532 99.57803468] ; [ 4.57803468 61.42196532],0
s4,1,0.841398,0.040042,[12 93] ; [ 7 60],[11.59883721 93.40116279] ; [ 7.40116279 59.59883721],0
p12,1,0.862442,0.030021,[  2 105] ; [ 1 65],[  1.85549133 105.14450867] ; [ 1.14450867 64.85549133],0
u3,1,0.872094,0.025921,[23 23] ; [12 13],[22.67605634 23.32394366] ; [12.32394366 12.67605634],0
n1,1,0.894269,0.017664,[16 25] ; [12 20],[15.7260274 25.2739726] ; [12.2739726 19.7260274],0
s3,1,0.903239,0.014779,[40 64] ; [26 40],[40.37647059 63.62352941] ; [25.62352941 40.37647059],0
u2,1,0.912039,0.012203,[20 25] ; [11 13],[20.2173913 24.7826087] ; [10.7826087 13.2173913],0
b4,1,0.969713,0.001442,[61 46] ; [38 29],[60.87931034 46.12068966] ; [38.12068966 28.87931034],0
b2,1,0.983684,0.000418,[21 44] ; [13 27],[21.04761905 43.95238095] ; [12.95238095 27.04761905],0
b3,1,0.983684,0.000418,[21 44] ; [13 27],[21.04761905 43.95238095] ; [12.95238095 27.04761905],0
