Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,62.210561,[166  59] ; [169 242],[118.51415094 106.48584906] ; [216.48584906 194.51415094],1
s6,1,0.0,57.802113,[199  25] ; [247 165],[157.08176101  66.91823899] ; [288.91823899 123.08176101],1
p5,1,0.0,39.034636,[ 55 172] ; [ 28 382],[ 29.57770801 197.42229199] ; [ 53.42229199 356.57770801],1
s7,1,0.0,37.148082,[151  65] ; [174 220],[115.08196721 100.91803279] ; [209.91803279 184.08196721],1
s8,1,0.0,33.738501,[139  85] ; [157 256],[104.08791209 119.91208791] ; [191.91208791 221.08791209],1
s3,1,0.0,25.574966,[157  65] ; [205 206],[126.95734597  95.04265403] ; [235.04265403 175.95734597],1
s4,1,1.8e-05,18.402535,[ 53 169] ; [ 45 366],[ 34.36966825 187.63033175] ; [ 63.63033175 347.36966825],1
p7,1,1.8e-05,18.392112,[171  49] ; [245 158],[146.90208668  73.09791332] ; [269.09791332 133.90208668],1
p6,1,7e-05,15.813158,[110 114] ; [135 274],[ 86.69826224 137.30173776] ; [158.30173776 250.69826224],1
p12,1,0.000785,11.276038,[ 31 196] ; [ 24 386],[ 19.59968603 207.40031397] ; [ 35.40031397 374.59968603],1
r4,1,0.000976,10.871822,[220   7] ; [371  43],[209.29329173  17.70670827] ; [381.70670827  32.29329173],1
p4,1,0.001022,10.788046,[161  63] ; [242 170],[141.93710692  82.06289308] ; [261.06289308 150.93710692],0
p3,1,0.001183,10.516832,[137  89] ; [194 217],[117.43485086 108.56514914] ; [213.56514914 197.43485086],0
a5,1,0.001818,9.724551,[187  40] ; [295 119],[170.69266771  56.30733229] ; [311.30733229 102.69266771],0
p10,1,0.002046,9.507552,[204  21] ; [334  76],[190.62992126  34.37007874] ; [347.37007874  62.62992126],0
a3,1,0.00292,8.857031,[182  44] ; [287 125],[166.13479624  59.86520376] ; [302.86520376 109.13479624],0
p8,1,0.002937,8.846369,[142  81] ; [208 197],[124.28343949  98.71656051] ; [225.71656051 179.28343949],0
p9,1,0.003928,8.316791,[206  17] ; [345  64],[194.4193038  28.5806962] ; [356.5806962  52.4193038],0
p1,1,0.004853,7.933574,[ 29 197] ; [ 26 387],[ 19.45226917 206.54773083] ; [ 35.54773083 377.45226917],0
d1,1,0.004891,7.919472,[152  75] ; [230 184],[135.27925117  91.72074883] ; [246.72074883 167.27925117],0
n6,1,0.005516,7.701959,[214  12] ; [363  50],[204.07198748  21.92801252] ; [372.92801252  40.07198748],0
