Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.873431,[48 14] ; [18 36],[35.27586207 26.72413793] ; [30.72413793 23.27586207],1
p2,1,2e-06,22.177066,[50 10] ; [23 33],[37.75862069 22.24137931] ; [35.24137931 20.75862069],1
r3,1,7e-06,20.107367,[56  6] ; [30 26],[45.18644068 16.81355932] ; [40.81355932 15.18644068],1
p10,1,2.1e-05,18.077443,[40 21] ; [14 40],[28.64347826 32.35652174] ; [25.35652174 28.64347826],1
r4,1,2.2e-05,17.967414,[50 12] ; [24 32],[38.88135593 23.11864407] ; [35.11864407 20.88135593],1
v4,1,3.3e-05,17.233436,[55  6] ; [31 24],[45.22413793 15.77586207] ; [40.77586207 14.22413793],1
p7,1,7.1e-05,15.778239,[38 21] ; [15 40],[27.42982456 31.57017544] ; [25.57017544 29.42982456],1
s8,1,0.000432,12.387229,[17 45] ; [ 2 54],[ 9.98305085 52.01694915] ; [ 9.01694915 46.98305085],1
p8,1,0.00057,11.871231,[30 31] ; [10 44],[21.2173913 39.7826087] ; [18.7826087 35.2173913],1
n2,1,0.000854,11.11962,[16  2] ; [11 17],[10.56521739  7.43478261] ; [16.43478261 11.56521739],1
v2,1,0.001862,9.680441,[31 27] ; [13 40],[22.99099099 35.00900901] ; [21.00900901 31.99099099],0
p4,1,0.004267,8.166516,[28 32] ; [12 44],[20.68965517 39.31034483] ; [19.31034483 36.68965517],0
r1,1,0.01131,6.41597,[47 15] ; [30 26],[40.45762712 21.54237288] ; [36.54237288 19.45762712],0
s7,1,0.011834,6.335541,[15 42] ; [ 4 47],[10.02777778 46.97222222] ; [ 8.97222222 42.02777778],0
s6,1,0.017282,5.667463,[26 36] ; [12 44],[19.96610169 42.03389831] ; [18.03389831 37.96610169],0
v1,1,0.018554,5.543115,[28 33] ; [14 42],[21.8974359 39.1025641] ; [20.1025641 35.8974359],0
b5,1,0.049237,3.867267,[41 21] ; [27 29],[35.72881356 26.27118644] ; [32.27118644 23.72881356],0
a1,1,0.058056,3.592072,[ 2 60] ; [ 7 49],[ 4.72881356 57.27118644] ; [ 4.27118644 51.72881356],0
n3,1,0.062808,3.461632,[14  4] ; [13 13],[11.04545455  6.95454545] ; [15.95454545 10.04545455],0
p5,1,0.077475,3.117099,[ 6 56] ; [ 1 53],[ 3.74137931 58.25862069] ; [ 3.25862069 50.74137931],0
u3,1,0.090512,2.86525,[13  9] ; [ 7 14],[10.23255814 11.76744186] ; [ 9.76744186 11.23255814],0
u2,1,0.092318,2.83348,[16  6] ; [10 11],[13.30232558  8.69767442] ; [12.69767442  8.30232558],0
d2,1,0.111056,2.539127,[22 40] ; [28 28],[26.27118644 35.72881356] ; [23.72881356 32.27118644],0
p6,1,0.111269,2.536099,[13 45] ; [ 6 48],[ 9.83928571 48.16071429] ; [ 9.16071429 44.83928571],0
a2,1,0.134593,2.238715,[ 7 55] ; [12 44],[ 9.98305085 52.01694915] ; [ 9.01694915 46.98305085],0
a4,1,0.164097,1.936061,[21 41] ; [26 30],[24.69491525 37.30508475] ; [22.30508475 33.69491525],0
b3,1,0.192205,1.700633,[ 8 25] ; [14 22],[10.52173913 22.47826087] ; [11.47826087 24.52173913],0
b2,1,0.192205,1.700633,[ 8 25] ; [14 22],[10.52173913 22.47826087] ; [11.47826087 24.52173913],0
s1,1,0.198025,1.656883,[ 2 59] ; [ 5 51],[ 3.64957265 57.35042735] ; [ 3.35042735 52.64957265],0
n4,1,0.211997,1.557739,[37 25] ; [27 29],[33.62711864 28.37288136] ; [30.37288136 25.62711864],0
b4,1,0.242637,1.365208,[31 31] ; [34 22],[34.15254237 27.84745763] ; [30.84745763 25.15254237],0
r2,1,0.309725,1.031847,[51 11] ; [41 14],[48.75213675 13.24786325] ; [43.24786325 11.75213675],0
n1,1,0.317023,1.001187,[8 9] ; [ 9 19],[ 6.42222222 10.57777778] ; [10.57777778 17.42222222],0
p3,1,0.386322,0.750487,[20 41] ; [14 41],[17.87931034 43.12068966] ; [16.12068966 38.87931034],0
a5,1,0.404696,0.694329,[39 23] ; [31 25],[36.77966102 25.22033898] ; [33.22033898 22.77966102],0
d1,1,0.412182,0.672499,[22 40] ; [24 32],[24.16949153 37.83050847] ; [21.83050847 34.16949153],0
s5,1,0.434179,0.611619,[ 6 54] ; [ 8 46],[ 7.36842105 52.63157895] ; [ 6.63157895 47.36842105],0
u1,1,0.559107,0.341252,[ 5 57] ; [ 3 53],[ 4.20338983 57.79661017] ; [ 3.79661017 52.20338983],0
s4,1,0.621046,0.2444,[ 5 57] ; [ 6 50],[ 5.77966102 56.22033898] ; [ 5.22033898 50.77966102],0
p1,1,0.641141,0.217253,[ 5 56] ; [ 6 50],[ 5.73504274 55.26495726] ; [ 5.26495726 50.73504274],0
a8,1,0.665401,0.187029,[ 4 53] ; [ 5 49],[ 4.62162162 52.37837838] ; [ 4.37837838 49.62162162],0
b1,1,0.683906,0.165762,[32 30] ; [31 25],[33.10169492 28.89830508] ; [29.89830508 26.10169492],0
d3,1,0.686274,0.163148,[35 27] ; [29 26],[33.91452991 28.08547009] ; [30.08547009 24.91452991],0
d5,1,0.714028,0.134287,[44 18] ; [38 18],[43.08474576 18.91525424] ; [38.91525424 17.08474576],0
v3,1,0.748525,0.102774,[15 46] ; [11 39],[14.28828829 46.71171171] ; [11.71171171 38.28828829],0
s3,1,0.769207,0.08609,[17 44] ; [14 41],[16.30172414 44.69827586] ; [14.69827586 40.30172414],0
d4,1,0.793354,0.068622,[42 20] ; [36 19],[41.33333333 20.66666667] ; [36.66666667 18.33333333],0
