Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,32.259857,[64 20] ; [ 9 31],[49.4516129 34.5483871] ; [23.5483871 16.4516129],1
p10,1,9e-06,19.625424,[75  7] ; [23 17],[65.86885246 16.13114754] ; [32.13114754  7.86885246],1
a4,1,2.8e-05,17.540364,[50 33] ; [ 8 32],[39.13821138 43.86178862] ; [18.86178862 21.13821138],1
a3,1,0.000846,11.137843,[58 26] ; [15 25],[49.4516129 34.5483871] ; [23.5483871 16.4516129],1
p9,1,0.001741,9.803977,[77  7] ; [28 12],[71.12903226 12.87096774] ; [33.87096774  6.12903226],0
d4,1,0.002343,9.259651,[74 10] ; [26 14],[67.74193548 16.25806452] ; [32.25806452  7.74193548],0
d2,1,0.002994,8.811022,[47 37] ; [11 29],[39.29032258 44.70967742] ; [18.70967742 21.29032258],0
n4,1,0.003372,8.594196,[69 15] ; [23 17],[62.32258065 21.67741935] ; [29.67741935 10.32258065],0
p3,1,0.005007,7.876906,[54 30] ; [15 25],[46.74193548 37.25806452] ; [22.25806452 17.74193548],0
p4,1,0.00777,7.085714,[69 15] ; [24 16],[63. 21.] ; [30. 10.],0
d5,1,0.0084,6.946113,[73 11] ; [26 13],[67.6097561 16.3902439] ; [31.3902439  7.6097561],0
r1,1,0.01156,6.377087,[69 14] ; [25 15],[63.43089431 19.56910569] ; [30.56910569  9.43089431],0
p2,1,0.014226,6.009856,[78  6] ; [31  9],[73.83870968 10.16129032] ; [35.16129032  4.83870968],0
s8,1,0.015761,5.829342,[30 53] ; [ 6 34],[24.29268293 58.70731707] ; [11.70731707 28.29268293],0
a6,1,0.019736,5.435065,[60 24] ; [20 20],[54.19354839 29.80645161] ; [25.80645161 14.19354839],0
p8,1,0.022611,5.198166,[65 19] ; [23 17],[59.61290323 24.38709677] ; [28.38709677 11.61290323],0
n6,1,0.025372,4.998322,[74 10] ; [28 11],[69.65853659 14.34146341] ; [32.34146341  6.65853659],0
s5,1,0.056411,3.639883,[26 54] ; [ 6 32],[21.69491525 58.30508475] ; [10.30508475 27.69491525],0
a7,1,0.068452,3.31976,[68 16] ; [25 13],[64.03278689 19.96721311] ; [28.96721311  9.03278689],0
b5,1,0.071184,3.255509,[49 35] ; [30 10],[53.51612903 30.48387097] ; [25.48387097 14.51612903],0
v1,1,0.072174,3.232868,[50 32] ; [17 22],[45.40495868 36.59504132] ; [21.59504132 17.40495868],0
p11,1,0.081579,3.033154,[75  9] ; [31  9],[71.80645161 12.19354839] ; [34.19354839  5.80645161],0
n1,1,0.084903,2.96846,[ 2 12] ; [5 6],[ 3.92 10.08] ; [3.08 7.92],0
d3,1,0.106309,2.608254,[61 23] ; [22 16],[57.14754098 26.85245902] ; [25.85245902 12.14754098],0
a8,1,0.119088,2.429268,[ 6 68] ; [ 7 32],[ 8.51327434 65.48672566] ; [ 4.48672566 34.51327434],0
b4,1,0.208685,1.580528,[56 28] ; [22 18],[52.83870968 31.16129032] ; [25.16129032 14.83870968],0
r4,1,0.210667,1.566834,[79  5] ; [35  5],[77.22580645  6.77419355] ; [36.77419355  3.22580645],0
s6,1,0.270729,1.213051,[50 29] ; [20 18],[47.26495726 31.73504274] ; [22.73504274 15.26495726],0
v4,1,0.275059,1.191341,[79  4] ; [36  4],[77.60162602  5.39837398] ; [37.39837398  2.60162602],0
v3,1,0.289629,1.121346,[26 54] ; [ 9 30],[23.52941176 56.47058824] ; [11.47058824 27.52941176],0
r2,1,0.291839,1.111117,[77  4] ; [36  4],[75.6446281  5.3553719] ; [37.3553719  2.6446281],0
a1,1,0.402314,0.701399,[ 5 79] ; [ 1 39],[ 4.06451613 79.93548387] ; [ 1.93548387 38.06451613],0
n5,1,0.484485,0.488751,[63 20] ; [28 12],[61.40650407 21.59349593] ; [29.59349593 10.40650407],0
u2,1,0.488161,0.480577,[11 15] ; [13 12],[12.23529412 13.76470588] ; [11.76470588 13.23529412],0
b1,1,0.500578,0.45371,[39 45] ; [16 24],[37.25806452 46.74193548] ; [17.74193548 22.25806452],0
p1,1,0.505747,0.442857,[12 72] ; [ 4 36],[10.83870968 73.16129032] ; [ 5.16129032 34.83870968],0
s3,1,0.535657,0.383649,[36 47] ; [15 25],[34.41463415 48.58536585] ; [16.58536585 23.41463415],0
s1,1,0.60754,0.263773,[ 1 80] ; [ 1 39],[ 1.33884298 79.66115702] ; [ 0.66115702 39.33884298],0
s4,1,0.681495,0.168447,[13 68] ; [ 5 33],[12.25210084 68.74789916] ; [ 5.74789916 32.25210084],0
s2,1,0.715866,0.132488,[28 54] ; [15 25],[28.90163934 53.09836066] ; [14.09836066 25.90163934],0
r3,1,0.744104,0.106552,[80  3] ; [39  1],[80.30081301  2.69918699] ; [38.69918699  1.30081301],0
v2,1,0.800132,0.064098,[43 37] ; [20 19],[42.35294118 37.64705882] ; [20.64705882 18.35294118],0
p12,1,0.859113,0.031507,[ 7 76] ; [ 3 37],[ 6.74796748 76.25203252] ; [ 3.25203252 36.74796748],0
p5,1,0.903396,0.014731,[ 9 75] ; [ 4 36],[ 8.80645161 75.19354839] ; [ 4.19354839 35.80645161],0
n3,1,0.94277,0.005154,[10  4] ; [8 3],[10.08  3.92] ; [7.92 3.08],0
p7,1,0.953249,0.003437,[68 14] ; [33  7],[67.8852459 14.1147541] ; [33.1147541  6.8852459],0
n2,1,0.972542,0.001185,[11  4] ; [8 3],[10.96153846  4.03846154] ; [8.03846154 2.96153846],0
b2,1,0.993687,6.3e-05,[21 29] ; [ 8 11],[21.01449275 28.98550725] ; [ 7.98550725 11.01449275],0
b3,1,0.993687,6.3e-05,[21 29] ; [ 8 11],[21.01449275 28.98550725] ; [ 7.98550725 11.01449275],0
u3,1,1.0,0.0,[12 13] ; [12 13],[12. 13.] ; [12. 13.],0
