Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,35.940988,[ 4 25] ; [49 12],[17.07777778 11.92222222] ; [35.92222222 25.07777778],1
s3,1,2.7e-05,17.644945,[ 8 20] ; [46 15],[16.98876404 11.01123596] ; [37.01123596 23.98876404],1
s2,1,0.000937,10.94891,[ 9 19] ; [43 19],[16.17777778 11.82222222] ; [35.82222222 26.17777778],1
s6,1,0.001734,9.812158,[14 10] ; [54  7],[19.2  4.8] ; [48.8 12.2],0
r1,1,0.016602,5.737969,[19  9] ; [55  7],[23.02222222  4.97777778] ; [50.97777778 11.02222222],0
a3,1,0.02899,4.7682,[19 10] ; [53  9],[22.94505495  6.05494505] ; [49.05494505 12.94505495],0
n4,1,0.034717,4.459016,[22  7] ; [57  5],[25.17582418  3.82417582] ; [53.82417582  8.17582418],0
p6,1,0.043201,4.087503,[13 15] ; [42 19],[17.30337079 10.69662921] ; [37.69662921 23.30337079],0
r2,1,0.044526,4.036508,[23  5] ; [59  3],[25.51111111  2.48888889] ; [56.48888889  5.51111111],0
p7,1,0.050963,3.809498,[20  9] ; [51  8],[23.39772727  5.60227273] ; [47.60227273 11.39772727],0
b5,1,0.053902,3.715724,[17 12] ; [23 39],[12.74725275 16.25274725] ; [27.25274725 34.74725275],0
p8,1,0.065292,3.397576,[20  9] ; [53  9],[23.26373626  5.73626374] ; [49.73626374 12.26373626],0
b1,1,0.075965,3.149189,[16 13] ; [22 40],[12.10989011 16.89010989] ; [25.89010989 36.10989011],0
p3,1,0.084651,2.973256,[19 10] ; [50 11],[22.23333333  6.76666667] ; [46.76666667 14.23333333],0
n5,1,0.085158,2.963608,[23  6] ; [57  5],[25.49450549  3.50549451] ; [54.50549451  7.49450549],0
p12,1,0.092773,2.825586,[ 5 24] ; [21 40],[ 8.37777778 20.62222222] ; [17.62222222 43.37777778],0
n6,1,0.14179,2.158429,[25  4] ; [58  3],[26.74444444  2.25555556] ; [56.25555556  4.74444444],0
v4,1,0.151058,2.061534,[25  3] ; [60  2],[26.44444444  1.55555556] ; [58.55555556  3.44444444],0
