Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.083215,[208  10] ; [5 5],[203.65789474  14.34210526] ; [9.34210526 0.65789474],1
r1,1,0.004726,7.981315,[184  34] ; [5 5],[180.71052632  37.28947368] ; [8.28947368 1.71052632],0
s6,1,0.005393,7.742654,[165  46] ; [4 6],[161.35294118  49.64705882] ; [7.64705882 2.35294118],0
s1,1,0.007863,7.064312,[  7 210] ; [2 8],[  8.60352423 208.39647577] ; [0.39647577 9.60352423],0
p3,1,0.017657,5.629869,[161  56] ; [4 6],[157.73127753  59.26872247] ; [7.26872247 2.73127753],0
d4,1,0.019992,5.412616,[187  29] ; [6 4],[184.46017699  31.53982301] ; [8.53982301 1.46017699],0
r2,1,0.023391,5.139199,[206   9] ; [8 2],[204.48888889  10.51111111] ; [9.51111111 0.48888889],0
s4,1,0.035636,4.414461,[ 46 168] ; [5 5],[ 48.72321429 165.27678571] ; [2.27678571 7.72321429],0
n4,1,0.042888,4.099817,[184  34] ; [6 4],[181.66666667  36.33333333] ; [8.33333333 1.66666667],0
s8,1,0.064952,3.406201,[129  88] ; [3 7],[126.18502203  90.81497797] ; [5.81497797 4.18502203],0
b1,1,0.07757,3.115088,[ 91 127] ; [7 3],[ 93.70175439 124.29824561] ; [4.29824561 5.70175439],0
s3,1,0.079597,3.073117,[136  82] ; [3 6],[133.48898678  84.51101322] ; [5.51101322 3.48898678],0
d5,1,0.083915,2.987389,[177  39] ; [6 4],[174.90265487  41.09734513] ; [8.09734513 1.90265487],0
p7,1,0.129221,2.301833,[199  17] ; [7 2],[197.76  18.24] ; [8.24 0.76],0
d2,1,0.172159,1.864044,[113 104] ; [3 7],[110.88986784 106.11013216] ; [5.11013216 4.88986784],0
p9,1,0.227569,1.455992,[199  19] ; [8 2],[197.92105263  20.07894737] ; [9.07894737 0.92105263],0
p2,1,0.227569,1.455992,[199  19] ; [8 2],[197.92105263  20.07894737] ; [9.07894737 0.92105263],0
n6,1,0.296425,1.09021,[194  21] ; [8 2],[193.02222222  21.97777778] ; [8.97777778 1.02222222],0
d1,1,0.312249,1.021138,[143  75] ; [5 5],[141.50877193  76.49122807] ; [6.49122807 3.50877193],0
a2,1,0.351118,0.869413,[ 49 169] ; [1 9],[ 47.80701754 170.19298246] ; [2.19298246 7.80701754],0
u2,1,0.381002,0.767467,[32 29] ; [3 1],[32.84615385 28.15384615] ; [2.15384615 1.84615385],0
a3,1,0.381787,0.764941,[157  59] ; [6 4],[155.78761062  60.21238938] ; [7.21238938 2.78761062],0
a6,1,0.42607,0.633513,[135  81] ; [5 5],[133.80530973  82.19469027] ; [6.19469027 3.80530973],0
u1,1,0.463902,0.536464,[ 42 176] ; [1 9],[ 41.11403509 176.88596491] ; [1.88596491 8.11403509],0
u3,1,0.472217,0.516783,[34 26] ; [3 1],[34.6875 25.3125] ; [2.3125 1.6875],0
n3,1,0.495521,0.464516,[20 11] ; [4 1],[20.66666667 10.33333333] ; [3.33333333 1.66666667],0
p11,1,0.512731,0.42849,[190  28] ; [8 2],[189.31578947  28.68421053] ; [8.68421053 1.31578947],0
p4,1,0.517048,0.419778,[189  28] ; [8 2],[188.3215859  28.6784141] ; [8.6784141 1.3215859],0
p12,1,0.559276,0.34096,[ 37 180] ; [1 9],[ 36.32599119 180.67400881] ; [1.67400881 8.32599119],0
b4,1,0.564409,0.332128,[129  89] ; [5 5],[128.12280702  89.87719298] ; [5.87719298 4.12280702],0
n1,1,0.585019,0.298191,[15 17] ; [3 2],[15.56756757 16.43243243] ; [2.43243243 2.56756757],0
n5,1,0.627469,0.235509,[183  34] ; [9 1],[183.54185022  33.45814978] ; [8.45814978 1.54185022],0
p1,1,0.627469,0.235509,[ 34 183] ; [1 9],[ 33.45814978 183.54185022] ; [1.54185022 8.45814978],0
d3,1,0.637113,0.222538,[159  58] ; [8 2],[159.64317181  57.35682819] ; [7.35682819 2.64317181],0
s5,1,0.669601,0.182069,[ 98 111] ; [4 6],[ 97.34246575 111.65753425] ; [4.65753425 5.34246575],0
a4,1,0.694534,0.154221,[101 117] ; [4 6],[100.39473684 117.60526316] ; [4.60526316 5.39473684],0
p5,1,0.734825,0.114728,[ 55 163] ; [3 7],[ 55.45614035 162.54385965] ; [2.54385965 7.45614035],0
v3,1,0.740713,0.109501,[ 97 117] ; [4 6],[ 96.49107143 117.50892857] ; [4.50892857 5.49107143],0
a5,1,0.755309,0.097124,[165  53] ; [8 2],[165.4122807  52.5877193] ; [7.5877193 2.4122807],0
v1,1,0.755594,0.09689,[140  76] ; [6 4],[139.53982301  76.46017699] ; [6.46017699 3.53982301],0
b2,1,0.761468,0.092145,[58 77] ; [3 5],[57.58741259 77.41258741] ; [3.41258741 4.58741259],0
b3,1,0.761468,0.092145,[58 77] ; [3 5],[57.58741259 77.41258741] ; [3.41258741 4.58741259],0
p10,1,0.818369,0.052736,[190  27] ; [9 1],[190.23348018  26.76651982] ; [8.76651982 1.23348018],0
b5,1,0.823369,0.049824,[123  95] ; [6 4],[123.34210526  94.65789474] ; [5.65789474 4.34210526],0
a7,1,0.871087,0.026334,[157  60] ; [7 3],[156.7753304  60.2246696] ; [7.2246696 2.7753304],0
v2,1,0.87119,0.026292,[124  92] ; [6 4],[124.24778761  91.75221239] ; [5.75221239 4.24778761],0
s2,1,0.981547,0.000535,[130  88] ; [6 4],[130.03508772  87.96491228] ; [5.96491228 4.03508772],0
s7,1,0.98554,0.000328,[126  83] ; [6 4],[125.97260274  83.02739726] ; [6.02739726 3.97260274],0
