Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,162.365302,[40 94] ; [373  61],[97.43309859 36.56690141] ; [315.56690141 118.43309859],1
n6,1,0.0,47.906295,[84 49] ; [387  48],[110.28697183  22.71302817] ; [360.71302817  74.28697183],1
a5,1,0.0,26.215157,[82 53] ; [359  79],[103.90052356  31.09947644] ; [337.09947644 100.90052356],1
p4,1,1e-06,23.944956,[58 76] ; [292 145],[82.13660245 51.86339755] ; [267.86339755 169.13660245],1
a8,1,3e-06,21.635476,[  2 120] ; [ 72 313],[ 17.80670611 104.19329389] ; [ 56.19329389 328.80670611],1
p11,1,5e-06,20.719222,[83 52] ; [353  85],[102.72251309  32.27748691] ; [333.27748691 104.72251309],1
a4,1,4e-05,16.866531,[45 90] ; [234 203],[65.8479021 69.1520979] ; [213.1520979 223.8479021],1
d2,1,8e-05,15.557441,[52 83] ; [253 184],[71.98426573 63.01573427] ; [233.01573427 203.98426573],1
p7,1,9.2e-05,15.298203,[60 68] ; [282 145],[78.87567568 49.12432432] ; [263.12432432 163.87567568],1
a2,1,0.000109,14.969175,[ 25 110] ; [159 279],[43.35078534 91.64921466] ; [140.64921466 297.35078534],1
p6,1,0.000124,14.730726,[ 28 104] ; [170 261],[46.42273535 85.57726465] ; [151.57726465 279.42273535],1
s7,1,0.000321,12.945557,[42 86] ; [211 203],[59.74907749 68.25092251] ; [193.25092251 220.74907749],1
p3,1,0.000444,12.336384,[49 84] ; [237 200],[66.73333333 66.26666667] ; [219.26666667 217.73333333],1
s8,1,0.000551,11.933091,[41 94] ; [205 229],[58.3655536 76.6344464] ; [187.6344464 246.3655536],1
a3,1,0.000742,11.380869,[85 50] ; [338  98],[100.00875657  34.99124343] ; [322.99124343 113.00875657],1
r4,1,0.000743,11.377539,[111  24] ; [404  34],[121.33507853  13.66492147] ; [393.66492147  44.33507853],1
u1,1,0.000832,11.167606,[ 19 116] ; [124 314],[ 33.69109948 101.30890052] ; [109.30890052 328.69109948],1
v1,1,0.005182,7.814944,[56 74] ; [243 183],[69.91007194 60.08992806] ; [229.08992806 196.91007194],0
p10,1,0.006841,7.314206,[95 35] ; [363  71],[105.56737589  24.43262411] ; [352.43262411  81.56737589],0
s4,1,0.008962,6.830318,[ 31 104] ; [ 58 370],[ 21.3410302 113.6589698] ; [ 67.6589698 360.3410302],0
p5,1,0.009283,6.76759,[  6 127] ; [ 54 380],[ 14.07407407 118.92592593] ; [ 45.92592593 388.07407407],0
r2,1,0.009839,6.663826,[122  12] ; [414  15],[127.57371226   6.42628774] ; [408.42628774  20.57371226],0
a1,1,0.0106,6.531157,[  1 134] ; [ 27 411],[  6.59685864 128.40314136] ; [ 21.40314136 416.59685864],0
n1,1,0.017903,5.605618,[10 38] ; [33 47],[16.125 31.875] ; [26.875 53.125],0
p12,1,0.018887,5.511908,[  4 130] ; [ 40 396],[ 10.34385965 123.65614035] ; [ 33.65614035 402.34385965],0
p2,1,0.021741,5.266364,[103  29] ; [378  60],[111.38947368  20.61052632] ; [369.61052632  68.38947368],0
v3,1,0.028946,4.770794,[38 88] ; [172 248],[48.46153846 77.53846154] ; [161.53846154 258.46153846],0
