Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.3e-05,16.724402,[20  3] ; [45 67],[11.07407407 11.92592593] ; [53.92592593 58.07407407],1
u2,1,0.179559,1.801272,[10  3] ; [23 18],[7.94444444 5.05555556] ; [25.05555556 15.94444444],0
v2,1,0.182338,1.778464,[12 11] ; [39 66],[ 9.1640625 13.8359375] ; [41.8359375 63.1640625],0
r3,1,0.204706,1.60848,[21  3] ; [87 28],[18.64748201  5.35251799] ; [89.35251799 25.64748201],0
p9,1,0.210288,1.56944,[17  7] ; [65 49],[14.26086957  9.73913043] ; [67.73913043 46.26086957],0
p12,1,0.220359,1.502032,[ 1 23] ; [  1 113],[ 0.34782609 23.65217391] ; [  1.65217391 112.34782609],0
s7,1,0.37362,0.791589,[ 7 15] ; [24 81],[ 5.37007874 16.62992126] ; [25.62992126 79.37007874],0
d3,1,0.379157,0.773432,[15  8] ; [63 51],[13.09489051  9.90510949] ; [64.90510949 49.09489051],0
n1,1,0.395665,0.721461,[2 6] ; [16 23],[3.06382979 4.93617021] ; [14.93617021 24.06382979],0
d1,1,0.440235,0.595669,[11 13] ; [43 72],[ 9.32374101 14.67625899] ; [44.67625899 70.32374101],0
v1,1,0.453468,0.561969,[10 14] ; [38 75],[ 8.40875912 15.59124088] ; [39.59124088 73.40875912],0
p1,1,0.521984,0.409971,[ 1 23] ; [  9 105],[ 1.73913043 22.26086957] ; [  8.26086957 105.73913043],0
v4,1,0.539366,0.376717,[20  4] ; [87 25],[18.88235294  5.11764706] ; [88.11764706 23.88235294],0
b4,1,0.558794,0.341797,[12 12] ; [65 50],[13.29496403 10.70503597] ; [63.70503597 51.29496403],0
n4,1,0.571933,0.319459,[11 13] ; [60 55],[12.25899281 11.74100719] ; [58.74100719 56.25899281],0
a7,1,0.596817,0.279823,[17  7] ; [75 40],[15.88489209  8.11510791] ; [76.11510791 38.88489209],0
d2,1,0.598909,0.276645,[10 14] ; [41 73],[ 8.86956522 15.13043478] ; [42.13043478 71.86956522],0
a2,1,0.611222,0.258399,[ 5 19] ; [19 96],[ 4.14388489 19.85611511] ; [19.85611511 95.14388489],0
s1,1,0.613429,0.255212,[ 1 23] ; [  8 107],[ 1.55395683 22.44604317] ; [  7.44604317 107.55395683],0
n3,1,0.613492,0.255122,[6 2] ; [25 13],[5.39130435 2.60869565] ; [25.60869565 12.39130435],0
d5,1,0.633777,0.226974,[17  7] ; [75 39],[16.  8.] ; [76. 38.],0
r4,1,0.65309,0.202026,[17  7] ; [76 39],[16.05755396  7.94244604] ; [76.94244604 38.05755396],0
p5,1,0.689507,0.15962,[ 1 23] ; [  3 110],[ 0.70072993 23.29927007] ; [  3.29927007 109.70072993],0
r2,1,0.71807,0.13035,[19  5] ; [93 20],[19.62043796  4.37956204] ; [92.37956204 20.62043796],0
s3,1,0.726981,0.121902,[11 12] ; [50 64],[10.24087591 12.75912409] ; [50.75912409 63.24087591],0
v3,1,0.744106,0.10655,[ 6 18] ; [30 76],[ 6.64615385 17.35384615] ; [29.35384615 76.64615385],0
u3,1,0.765697,0.088809,[7 6] ; [24 17],[7.46296296 5.53703704] ; [23.53703704 17.46296296],0
d4,1,0.796352,0.066601,[17  7] ; [77 36],[16.46715328  7.53284672] ; [77.53284672 35.46715328],0
r1,1,0.912079,0.012192,[16  8] ; [78 37],[16.23021583  7.76978417] ; [77.76978417 37.23021583],0
u1,1,0.933271,0.007011,[ 2 22] ; [  9 106],[ 1.89928058 22.10071942] ; [  9.10071942 105.89928058],0
a6,1,0.934314,0.006793,[16  8] ; [75 39],[15.82608696  8.17391304] ; [75.17391304 38.82608696],0
a4,1,0.944349,0.004873,[ 9 15] ; [44 71],[ 9.15107914 14.84892086] ; [43.84892086 71.15107914],0
b2,1,0.978568,0.000722,[3 9] ; [17 52],[2.96296296 9.03703704] ; [17.03703704 51.96296296],0
b3,1,0.978568,0.000722,[3 9] ; [17 52],[2.96296296 9.03703704] ; [17.03703704 51.96296296],0
a8,1,0.979586,0.000655,[ 2 19] ; [10 97],[ 1.96875 19.03125] ; [10.03125 96.96875],0
n2,1,1.0,0.0,[5 3] ; [25 15],[5. 3.] ; [25. 15.],0
