Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.311497,[59 29] ; [ 1 28],[45.12820513 42.87179487] ; [14.87179487 14.12820513],1
d3,1,0.0,26.468734,[73 15] ; [ 9 19],[62.20689655 25.79310345] ; [19.79310345  8.20689655],1
d5,1,1.3e-05,18.969405,[76 12] ; [13 15],[67.51724138 20.48275862] ; [21.48275862  6.51724138],1
a5,1,0.001382,10.229715,[65 23] ; [12 17],[57.91452991 30.08547009] ; [19.08547009  9.91452991],0
v2,1,0.002257,9.328141,[36 49] ; [ 3 25],[29.33628319 55.66371681] ; [ 9.66371681 18.33628319],0
a3,1,0.003823,8.366111,[60 28] ; [11 18],[53.4017094 34.5982906] ; [17.5982906 11.4017094],0
p6,1,0.008996,6.823529,[42 45] ; [ 6 23],[36. 51.] ; [12. 17.],0
d2,1,0.011163,6.439126,[45 43] ; [ 7 22],[39.11111111 48.88888889] ; [12.88888889 16.11111111],0
p9,1,0.015073,5.907935,[74 12] ; [19 10],[69.54782609 16.45217391] ; [23.45217391  5.54782609],0
v4,1,0.021828,5.25943,[84  4] ; [23  5],[81.17241379  6.82758621] ; [25.82758621  2.17241379],0
a4,1,0.033017,4.544898,[41 47] ; [ 7 22],[36.1025641 51.8974359] ; [11.8974359 17.1025641],0
a7,1,0.058192,3.588166,[64 24] ; [15 13],[59.93103448 28.06896552] ; [19.06896552  8.93103448],0
s5,1,0.095257,2.783219,[41 38] ; [ 9 18],[37.26415094 41.73584906] ; [12.73584906 14.26415094],0
p1,1,0.095324,2.782082,[ 6 82] ; [ 5 24],[ 8.27350427 79.72649573] ; [ 2.72649573 26.27350427],0
r4,1,0.105666,2.617866,[73 15] ; [20  9],[69.94871795 18.05128205] ; [23.05128205  5.94871795],0
a2,1,0.115724,2.474253,[17 71] ; [ 2 27],[14.29059829 73.70940171] ; [ 4.70940171 24.29059829],0
p4,1,0.11849,2.437167,[54 34] ; [13 16],[50.39316239 37.60683761] ; [16.60683761 12.39316239],0
s2,1,0.120532,2.41039,[64 24] ; [16 12],[60.68965517 27.31034483] ; [19.31034483  8.68965517],0
u1,1,0.14407,2.133941,[16 72] ; [ 2 27],[13.53846154 74.46153846] ; [ 4.46153846 24.53846154],0
r1,1,0.15345,2.037618,[64 24] ; [17 12],[60.92307692 27.07692308] ; [20.07692308  8.92307692],0
p10,1,0.160508,1.969438,[70 16] ; [20  9],[67.30434783 18.69565217] ; [22.69565217  6.30434783],0
r2,1,0.165597,1.92236,[79  7] ; [24  5],[77.02608696  8.97391304] ; [25.97391304  3.02608696],0
s6,1,0.170009,1.882863,[71 15] ; [19  8],[68.49557522 17.50442478] ; [21.50442478  5.49557522],0
n5,1,0.175074,1.83895,[58 30] ; [23  6],[60.92307692 27.07692308] ; [20.07692308  8.92307692],0
b4,1,0.180054,1.797179,[52 36] ; [13 16],[48.88888889 39.11111111] ; [16.11111111 12.88888889],0
s3,1,0.192687,1.696952,[63 25] ; [17 12],[60.17094017 27.82905983] ; [19.82905983  9.17094017],0
n4,1,0.198957,1.650013,[52 36] ; [21  8],[54.90598291 33.09401709] ; [18.09401709 10.90598291],0
s8,1,0.213193,1.549608,[42 46] ; [10 19],[39.11111111 48.88888889] ; [12.88888889 16.11111111],0
r3,1,0.242968,1.36329,[78  8] ; [24  5],[76.27826087  9.72173913] ; [25.72173913  3.27826087],0
s1,1,0.260344,1.266929,[ 4 83] ; [ 3 26],[ 5.25 81.75] ; [ 1.75 27.25],0
u2,1,0.265768,1.238462,[14 14] ; [ 6 12],[12.17391304 15.82608696] ; [ 7.82608696 10.17391304],0
u3,1,0.269964,1.216931,[20  8] ; [10  8],[18.26086957  9.73913043] ; [11.73913043  6.26086957],0
a6,1,0.304624,1.05384,[55 33] ; [15 14],[52.64957265 35.35042735] ; [17.35042735 11.64957265],0
p3,1,0.305735,1.049009,[43 45] ; [11 18],[40.61538462 47.38461538] ; [13.38461538 15.61538462],0
p2,1,0.506325,0.441654,[69 19] ; [21  8],[67.69230769 20.30769231] ; [22.30769231  6.69230769],0
p5,1,0.506947,0.440364,[ 6 82] ; [ 1 28],[ 5.26495726 82.73504274] ; [ 1.73504274 27.26495726],0
v1,1,0.546508,0.36361,[39 49] ; [11 18],[37.60683761 50.39316239] ; [12.39316239 16.60683761],0
n1,1,0.601508,0.272727,[ 8 14] ; [3 8],[ 7.33333333 14.66666667] ; [3.66666667 7.33333333],0
n6,1,0.614915,0.253079,[69 19] ; [24  5],[69.94871795 18.05128205] ; [23.05128205  5.94871795],0
p7,1,0.642615,0.215339,[48 36] ; [18 11],[49.0619469 34.9380531] ; [16.9380531 12.0619469],0
p11,1,0.702647,0.145733,[61 27] ; [19 10],[60.17094017 27.82905983] ; [19.82905983  9.17094017],0
p8,1,0.70855,0.139729,[42 44] ; [13 16],[41.13043478 44.86956522] ; [13.86956522 15.13043478],0
s7,1,0.78879,0.071761,[48 37] ; [15 13],[47.38938053 37.61061947] ; [15.61061947 12.38938053],0
p12,1,0.791818,0.06967,[ 4 83] ; [ 1 28],[ 3.75 83.25] ; [ 1.25 27.75],0
b1,1,0.860221,0.031009,[35 53] ; [11 18],[34.5982906 53.4017094] ; [11.4017094 17.5982906],0
b5,1,0.87932,0.023053,[56 32] ; [18 11],[55.65811966 32.34188034] ; [18.34188034 10.65811966],0
n3,1,1.0,0.0,[16  6] ; [8 3],[16.  6.] ; [8. 3.],0
n2,1,1.0,0.0,[16  6] ; [8 3],[16.  6.] ; [8. 3.],0
