Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.00755,7.137108,[10  3] ; [13 25],[5.8627451 7.1372549] ; [17.1372549 20.8627451],0
d1,1,0.011657,6.36235,[11  5] ; [12 26],[6.81481481 9.18518519] ; [16.18518519 21.81481481],0
p11,1,0.073757,3.197368,[11  5] ; [16 22],[8. 8.] ; [19. 19.],0
n4,1,0.094571,2.794787,[15  1] ; [28 10],[12.74074074  3.25925926] ; [30.25925926  7.74074074],0
d5,1,0.103854,2.645344,[14  2] ; [25 13],[11.55555556  4.44444444] ; [27.44444444 10.55555556],0
v1,1,0.121251,2.401089,[ 6 10] ; [23 15],[8.59259259 7.40740741] ; [20.40740741 17.59259259],0
a2,1,0.132067,2.268032,[ 1 15] ; [ 9 29],[ 2.96296296 13.03703704] ; [ 7.03703704 30.96296296],0
n6,1,0.144053,2.134117,[14  2] ; [26 12],[11.85185185  4.14814815] ; [28.14814815  9.85185185],0
a1,1,0.148287,2.089783,[ 2 14] ; [ 1 37],[ 0.88888889 15.11111111] ; [ 2.11111111 35.88888889],0
s7,1,0.162839,1.947659,[8 6] ; [12 22],[5.83333333 8.16666667] ; [14.16666667 19.83333333],0
n3,1,0.170904,1.875,[1 2] ; [9 3],[2. 1.] ; [8. 4.],0
n5,1,0.174305,1.845523,[12  4] ; [21 17],[9.77777778 6.22222222] ; [23.22222222 14.77777778],0
d4,1,0.180776,1.791229,[14  2] ; [26 11],[12.0754717  3.9245283] ; [27.9245283  9.0754717],0
p2,1,0.205461,1.603125,[11  5] ; [19 19],[8.88888889 7.11111111] ; [21.11111111 16.88888889],0
v2,1,0.208446,1.582187,[12  4] ; [21 16],[9.96226415 6.03773585] ; [23.03773585 13.96226415],0
r3,1,0.236915,1.39886,[15  1] ; [30  7],[13.58490566  2.41509434] ; [31.41509434  5.58490566],0
s2,1,0.244669,1.35349,[9 7] ; [14 22],[7.07692308 8.92307692] ; [15.92307692 20.07692308],0
n2,1,0.254565,1.298077,[1 1] ; [11  2],[1.6 0.4] ; [10.4  2.6],0
p8,1,0.292039,1.110197,[7 9] ; [11 27],[ 5.33333333 10.66666667] ; [12.66666667 25.33333333],0
s5,1,0.308358,1.037694,[ 2 14] ; [ 9 27],[ 3.38461538 12.61538462] ; [ 7.61538462 28.38461538],0
a4,1,0.309158,1.03427,[ 4 12] ; [15 23],[ 5.62962963 10.37037037] ; [13.37037037 24.62962963],0
u2,1,0.329114,0.952381,[2 4] ; [8 6],[3. 3.] ; [7. 7.],0
v4,1,0.34061,0.908135,[15  1] ; [32  6],[13.92592593  2.07407407] ; [33.07407407  4.92592593],0
r1,1,0.351439,0.868254,[14  2] ; [29  9],[12.74074074  3.25925926] ; [30.25925926  7.74074074],0
p6,1,0.360684,0.83551,[ 1 14] ; [ 6 31],[ 2.01923077 12.98076923] ; [ 4.98076923 32.01923077],0
u1,1,0.460781,0.543997,[ 1 15] ; [ 5 33],[ 1.77777778 14.22222222] ; [ 4.22222222 33.77777778],0
a5,1,0.475042,0.510224,[8 8] ; [23 15],[9.18518519 6.81481481] ; [21.81481481 16.18518519],0
b2,1,0.505005,0.444403,[3 8] ; [ 4 19],[2.26470588 8.73529412] ; [ 4.73529412 18.26470588],0
b3,1,0.505005,0.444403,[3 8] ; [ 4 19],[2.26470588 8.73529412] ; [ 4.73529412 18.26470588],0
p4,1,0.511219,0.431571,[6 9] ; [19 19],[7.0754717 7.9245283] ; [17.9245283 20.0754717],0
d3,1,0.56771,0.326529,[11  5] ; [23 15],[10.07407407  5.92592593] ; [23.92592593 14.07407407],0
s8,1,0.577962,0.309541,[ 6 10] ; [11 26],[ 5.13207547 10.86792453] ; [11.86792453 25.13207547],0
s1,1,0.615553,0.252168,[ 2 14] ; [ 3 34],[ 1.50943396 14.49056604] ; [ 3.49056604 33.50943396],0
b4,1,0.628775,0.233726,[12  4] ; [26 12],[11.25925926  4.74074074] ; [26.74074074 11.25925926],0
a7,1,0.646149,0.21079,[11  5] ; [23 14],[10.26415094  5.73584906] ; [23.73584906 13.26415094],0
s6,1,0.650072,0.205809,[8 8] ; [21 16],[8.75471698 7.24528302] ; [20.24528302 16.75471698],0
b1,1,0.723203,0.125445,[8 8] ; [21 17],[8.59259259 7.40740741] ; [20.40740741 17.59259259],0
a6,1,0.753143,0.098908,[10  6] ; [22 16],[9.48148148 6.51851852] ; [22.51851852 15.48148148],0
p3,1,0.753143,0.098908,[ 6 10] ; [16 22],[6.51851852 9.48148148] ; [15.48148148 22.51851852],0
u3,1,0.776258,0.080769,[4 2] ; [9 6],[3.71428571 2.28571429] ; [9.28571429 5.71428571],0
d2,1,0.786069,0.073668,[8 8] ; [17 20],[7.54716981 8.45283019] ; [17.45283019 19.54716981],0
b5,1,0.817211,0.053423,[10  6] ; [25 13],[10.37037037  5.62962963] ; [24.62962963 13.37037037],0
p5,1,0.833097,0.044408,[ 1 15] ; [ 3 35],[ 1.18518519 14.81481481] ; [ 2.81481481 35.18518519],0
a8,1,0.838856,0.041354,[ 2 12] ; [ 4 29],[ 1.78723404 12.21276596] ; [ 4.21276596 28.78723404],0
r4,1,0.847866,0.036803,[13  3] ; [30  8],[12.74074074  3.25925926] ; [30.25925926  7.74074074],0
r2,1,0.87882,0.023246,[14  1] ; [35  3],[13.86792453  1.13207547] ; [35.13207547  2.86792453],0
a3,1,0.89194,0.018455,[10  6] ; [23 15],[9.77777778 6.22222222] ; [23.22222222 14.77777778],0
s4,1,0.920308,0.010009,[ 2 14] ; [ 5 32],[ 2.11320755 13.88679245] ; [ 4.88679245 32.11320755],0
s3,1,0.928014,0.008162,[8 8] ; [18 19],[7.8490566 8.1509434] ; [18.1509434 18.8490566],0
