Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000381,12.624562,[20  8] ; [ 6 20],[13.48148148 14.51851852] ; [12.51851852 13.48148148],1
d3,1,0.004298,8.153561,[16 12] ; [ 5 21],[10.88888889 17.11111111] ; [10.11111111 15.88888889],0
a4,1,0.00846,6.933333,[15 12] ; [ 5 20],[10.38461538 16.61538462] ; [ 9.61538462 15.38461538],0
u2,1,0.012983,6.171429,[8 4] ; [ 2 10],[5. 7.] ; [5. 7.],0
d2,1,0.015663,5.840354,[15 12] ; [ 6 20],[10.69811321 16.30188679] ; [10.30188679 15.69811321],0
v2,1,0.017392,5.656392,[ 8 20] ; [ 1 24],[ 4.75471698 23.24528302] ; [ 4.24528302 20.75471698],0
a6,1,0.027451,4.862251,[17 11] ; [ 8 18],[12.96296296 15.03703704] ; [12.03703704 13.96296296],0
a5,1,0.029345,4.747253,[18 10] ; [ 9 17],[14. 14.] ; [13. 13.],0
v4,1,0.029809,4.72028,[21  7] ; [12 14],[17.11111111 10.88888889] ; [15.88888889 10.11111111],0
u3,1,0.035015,4.444444,[7 5] ; [ 2 10],[4.5 7.5] ; [4.5 7.5],0
a2,1,0.054611,3.693911,[ 6 22] ; [ 1 25],[ 3.62962963 24.37037037] ; [ 3.37037037 22.62962963],0
a7,1,0.090428,2.866745,[15 13] ; [ 8 18],[11.92592593 16.07407407] ; [11.07407407 14.92592593],0
r2,1,0.285136,1.142448,[18  7] ; [15 11],[16.17647059  8.82352941] ; [16.82352941  9.17647059],0
p2,1,0.290906,1.115426,[ 8 20] ; [11 15],[ 9.85185185 18.14814815] ; [ 9.14814815 16.85185185],0
s8,1,0.329859,0.949451,[ 6 22] ; [ 3 23],[ 4.66666667 23.33333333] ; [ 4.33333333 21.66666667],0
p1,1,0.335592,0.927198,[ 2 26] ; [ 4 22],[ 3.11111111 24.88888889] ; [ 2.88888889 23.11111111],0
s1,1,0.335592,0.927198,[ 2 26] ; [ 4 22],[ 3.11111111 24.88888889] ; [ 2.88888889 23.11111111],0
p5,1,0.355612,0.853331,[ 3 25] ; [ 1 24],[ 2.11320755 25.88679245] ; [ 1.88679245 23.11320755],0
p6,1,0.361448,0.832857,[ 6 22] ; [ 3 22],[ 4.75471698 23.24528302] ; [ 4.24528302 20.75471698],0
v3,1,0.380707,0.768418,[ 7 21] ; [ 4 22],[ 5.7037037 22.2962963] ; [ 5.2962963 20.7037037],0
