Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,32.8755,[149  35] ; [39 45],[129.07462687  54.92537313] ; [58.92537313 25.07462687],1
r4,1,0.0,28.878372,[170  14] ; [56 28],[155.1641791  28.8358209] ; [70.8358209 13.1641791],1
p7,1,0.0,26.590056,[97 78] ; [17 64],[77.9296875 97.0703125] ; [36.0703125 44.9296875],1
r3,1,0.0,25.79817,[177   5] ; [65 18],[166.20377358  15.79622642] ; [75.79622642  7.20377358],1
p8,1,7e-06,20.22276,[ 75 102] ; [12 72],[ 59. 118.] ; [28. 56.],1
p9,1,2.3e-05,17.889831,[151  28] ; [49 32],[137.69230769  41.30769231] ; [62.30769231 18.69230769],1
p10,1,2.7e-05,17.612873,[145  37] ; [46 38],[130.68421053  51.31578947] ; [60.31578947 23.68421053],1
v4,1,3.8e-05,16.99043,[174   7] ; [67 16],[165.23106061  15.76893939] ; [75.76893939  7.23106061],1
n6,1,7.4e-05,15.697872,[153  28] ; [52 31],[140.54924242  40.45075758] ; [64.45075758 18.54924242],1
r1,1,0.000183,13.998756,[156  27] ; [54 29],[144.47368421  38.52631579] ; [65.52631579 17.47368421],1
b1,1,0.000804,11.232658,[ 59 125] ; [45 39],[ 71.40298507 112.59701493] ; [32.59701493 51.40298507],1
r2,1,0.001634,9.921153,[175   6] ; [69 11],[169.21072797  11.78927203] ; [74.78927203  5.21072797],0
a1,1,0.002403,9.213032,[  5 179] ; [10 74],[ 10.29850746 173.70149254] ; [ 4.70149254 79.29850746],0
p1,1,0.002507,9.135395,[  5 178] ; [10 74],[ 10.28089888 172.71910112] ; [ 4.71910112 79.28089888],0
s6,1,0.012085,6.298306,[110  70] ; [37 46],[100.60836502  79.39163498] ; [46.39163498 36.60836502],0
s1,1,0.021109,5.317787,[  3 177] ; [ 6 77],[  6.15969582 173.84030418] ; [ 2.84030418 80.15969582],0
a4,1,0.026062,4.951889,[86 98] ; [51 32],[94.41198502 89.58801498] ; [42.58801498 40.41198502],0
v1,1,0.037796,4.314164,[91 87] ; [31 52],[83.20306513 94.79693487] ; [38.79693487 44.20306513],0
n3,1,0.041911,4.138776,[37 12] ; [19 16],[32.66666667 16.33333333] ; [23.33333333 11.66666667],0
u4,1,0.057906,3.596379,[  1 183] ; [ 3 81],[  2.74626866 181.25373134] ; [ 1.25373134 82.74626866],0
s2,1,0.059219,3.559114,[83 99] ; [28 56],[ 75.94736842 106.05263158] ; [35.05263158 48.94736842],0
d2,1,0.068748,3.312657,[89 95] ; [49 32],[95.81886792 88.18113208] ; [42.18113208 38.81886792],0
v2,1,0.103147,2.656197,[99 78] ; [35 43],[93.01176471 83.98823529] ; [40.98823529 37.01176471],0
b5,1,0.123523,2.372066,[121  63] ; [47 37],[115.34328358  68.65671642] ; [52.65671642 31.34328358],0
d5,1,0.127517,2.32247,[156  28] ; [64 19],[151.61048689  32.38951311] ; [68.38951311 14.61048689],0
n2,1,0.188568,1.72877,[38 10] ; [26 13],[35.31034483 12.68965517] ; [28.68965517 10.31034483],0
n1,1,0.201649,1.630391,[15 31] ; [18 21],[17.85882353 28.14117647] ; [15.14117647 23.85882353],0
s3,1,0.278273,1.175505,[92 90] ; [36 47],[87.90943396 94.09056604] ; [40.09056604 42.90943396],0
p6,1,0.282369,1.155653,[ 31 149] ; [10 73],[ 28.0608365 151.9391635] ; [12.9391635 70.0608365],0
a2,1,0.305629,1.049472,[ 48 136] ; [27 57],[ 51.49253731 132.50746269] ; [23.50746269 60.49253731],0
p3,1,0.340837,0.90728,[ 50 134] ; [18 65],[ 46.86142322 137.13857678] ; [21.13857678 61.86142322],0
u1,1,0.432326,0.616567,[ 28 156] ; [16 68],[ 30.20895522 153.79104478] ; [13.79104478 70.20895522],0
