Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.705788,[17 32] ; [95 36],[30.48888889 18.51111111] ; [81.51111111 49.48888889],1
p6,1,0.000984,10.857766,[12 37] ; [68 63],[21.77777778 27.22222222] ; [58.22222222 72.77777778],1
s1,1,0.007064,7.256612,[ 5 44] ; [  2 130],[ 1.89502762 47.10497238] ; [  5.10497238 126.89502762],0
p2,1,0.019271,5.476796,[35 14] ; [114  18],[40.33701657  8.66298343] ; [108.66298343  23.33701657],0
v3,1,0.02295,5.172285,[ 8 38] ; [46 84],[14.11363636 31.88636364] ; [39.88636364 90.11363636],0
b4,1,0.025852,4.965919,[35 14] ; [70 62],[28.42541436 20.57458564] ; [76.57458564 55.42541436],0
p11,1,0.035165,4.437154,[32 17] ; [106  26],[37.35911602 11.64088398] ; [100.64088398  31.35911602],0
a8,1,0.040087,4.214193,[ 1 44] ; [ 16 107],[ 4.55357143 40.44642857] ; [ 12.44642857 110.55357143],0
p1,1,0.05884,3.569783,[11 38] ; [ 15 117],[ 7.03867403 41.96132597] ; [ 18.96132597 113.03867403],0
p5,1,0.07906,3.084129,[ 4 45] ; [ 25 107],[ 7.85082873 41.14917127] ; [ 21.14917127 110.85082873],0
p9,1,0.082158,3.021694,[36 13] ; [111  20],[40.01666667  8.98333333] ; [106.98333333  24.01666667],0
r4,1,0.083353,2.998277,[40  9] ; [120  12],[43.31491713  5.68508287] ; [116.68508287  15.31491713],0
b5,1,0.088288,2.905311,[19 30] ; [70 62],[24.09392265 24.90607735] ; [64.90607735 67.09392265],0
p10,1,0.092617,2.828286,[34 15] ; [107  25],[38.17127072 10.82872928] ; [102.82872928  29.17127072],0
n1,1,0.131475,2.275006,[ 8 11] ; [ 5 19],[ 5.74418605 13.25581395] ; [ 7.25581395 16.74418605],0
s7,1,0.133489,2.251459,[19 26] ; [68 55],[23.30357143 21.69642857] ; [63.69642857 59.30357143],0
v2,1,0.18561,1.752125,[17 31] ; [60 69],[20.88135593 27.11864407] ; [56.11864407 72.88135593],0
u2,1,0.237903,1.392979,[6 8] ; [25 16],[7.89090909 6.10909091] ; [23.10909091 17.89090909],0
v4,1,0.244577,1.354016,[44  5] ; [124   7],[45.73333333  3.26666667] ; [122.26666667   8.73333333],0
n3,1,0.250356,1.321318,[13  6] ; [20  4],[14.58139535  4.41860465] ; [18.41860465  5.58139535],0
b1,1,0.253306,1.304975,[18 31] ; [61 71],[21.38674033 27.61325967] ; [57.61325967 74.38674033],0
p12,1,0.319481,0.991071,[ 2 47] ; [ 11 120],[ 3.53888889 45.46111111] ; [  9.46111111 121.53888889],0
a6,1,0.327242,0.959783,[30 19] ; [91 41],[32.75690608 16.24309392] ; [88.24309392 43.75690608],0
s4,1,0.336045,0.925461,[ 8 41] ; [ 30 101],[10.34444444 38.65555556] ; [ 27.65555556 103.34444444],0
r3,1,0.351852,0.866765,[44  5] ; [122   8],[45.44134078  3.55865922] ; [120.55865922   9.44134078],0
a5,1,0.385142,0.754224,[34 15] ; [100  32],[36.27624309 12.72375691] ; [97.72375691 34.27624309],0
d2,1,0.392996,0.729653,[26 22] ; [62 70],[23.46666667 24.53333333] ; [64.53333333 67.46666667],0
a2,1,0.401448,0.703986,[ 9 40] ; [ 32 100],[11.09944751 37.90055249] ; [ 29.90055249 102.09944751],0
n5,1,0.434347,0.611173,[36 13] ; [89 43],[33.83977901 15.16022099] ; [91.16022099 40.83977901],0
d3,1,0.458587,0.54934,[29 20] ; [86 46],[31.13259669 17.86740331] ; [83.86740331 48.13259669],0
u3,1,0.485176,0.487206,[6 8] ; [22 19],[7.12727273 6.87272727] ; [20.87272727 20.12727273],0
d5,1,0.518949,0.415981,[39 10] ; [99 33],[37.35911602 11.64088398] ; [100.64088398  31.35911602],0
s3,1,0.527792,0.39864,[28 21] ; [81 49],[29.83798883 19.16201117] ; [79.16201117 50.83798883],0
b3,1,0.538191,0.378904,[ 7 19] ; [29 58],[ 8.28318584 17.71681416] ; [27.71681416 59.28318584],0
b2,1,0.538191,0.378904,[ 7 19] ; [29 58],[ 8.28318584 17.71681416] ; [27.71681416 59.28318584],0
s5,1,0.570454,0.321924,[15 31] ; [47 79],[16.58139535 29.41860465] ; [45.41860465 80.58139535],0
s8,1,0.603016,0.270471,[19 30] ; [56 74],[20.53072626 28.46927374] ; [54.46927374 75.53072626],0
d1,1,0.621742,0.243426,[28 21] ; [70 62],[26.53038674 22.46961326] ; [71.46961326 60.53038674],0
s6,1,0.633783,0.226966,[32 17] ; [87 39],[33.32 15.68] ; [85.68 40.32],0
p4,1,0.636765,0.222998,[37 12] ; [104  28],[38.17127072 10.82872928] ; [102.82872928  29.17127072],0
a7,1,0.713811,0.1345,[32 17] ; [90 42],[33.02762431 15.97237569] ; [88.97237569 43.02762431],0
n4,1,0.738287,0.111638,[39 10] ; [102  30],[38.17127072 10.82872928] ; [102.82872928  29.17127072],0
d4,1,0.738287,0.111638,[39 10] ; [102  30],[38.17127072 10.82872928] ; [102.82872928  29.17127072],0
a3,1,0.746294,0.104671,[35 14] ; [91 41],[34.11049724 14.88950276] ; [91.88950276 40.11049724],0
n6,1,0.803471,0.06193,[40  9] ; [109  22],[40.56111111  8.43888889] ; [108.43888889  22.56111111],0
n2,1,0.810529,0.057477,[12  7] ; [16  8],[12.37209302  6.62790698] ; [15.62790698  8.37209302],0
u1,1,0.824069,0.049424,[10 39] ; [ 25 107],[ 9.47513812 39.52486188] ; [ 25.52486188 106.47513812],0
a4,1,0.836124,0.042789,[22 27] ; [57 75],[21.38674033 27.61325967] ; [57.61325967 74.38674033],0
s2,1,0.867011,0.028042,[25 24] ; [65 66],[24.5 24.5] ; [65.5 65.5],0
r1,1,0.892501,0.018263,[37 11] ; [103  29],[37.33333333 10.66666667] ; [102.66666667  29.33333333],0
r2,1,0.905986,0.013948,[45  4] ; [121  10],[45.18888889  3.81111111] ; [120.81111111  10.18888889],0
a1,1,0.987654,0.000239,[ 3 46] ; [  8 124],[ 2.97790055 46.02209945] ; [  8.02209945 123.97790055],0
