Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,43.936271,[122  18] ; [165 136],[91.11111111 48.88888889] ; [195.88888889 105.11111111],1
s2,1,0.0,30.636065,[93 50] ; [111 189],[65.8510158 77.1489842] ; [138.1489842 161.8510158],1
p6,1,4.5e-05,16.648825,[70 73] ; [ 87 212],[50.79411765 92.20588235] ; [106.20588235 192.79411765],1
s7,1,8.2e-05,15.519278,[76 59] ; [106 188],[57.27272727 77.72727273] ; [124.72727273 169.27272727],1
p5,1,0.000486,12.167226,[ 21 122] ; [ 15 285],[ 11.62076749 131.37923251] ; [ 24.37923251 275.62076749],1
s4,1,0.000722,11.431568,[40 99] ; [ 45 254],[ 26.97488584 112.02511416] ; [ 58.02511416 240.97488584],1
s3,1,0.001365,10.252741,[88 54] ; [137 163],[72.28506787 69.71493213] ; [152.71493213 147.28506787],0
p10,1,0.001544,10.025551,[125  17] ; [224  75],[112.37641723  29.62358277] ; [236.62358277  62.37641723],0
s8,1,0.001696,9.852463,[67 75] ; [ 96 206],[52.13063063 89.86936937] ; [110.86936937 191.13063063],0
p7,1,0.001869,9.673915,[98 41] ; [164 135],[83.14611872 55.85388128] ; [178.85388128 120.14611872],0
d4,1,0.002768,8.954129,[124  19] ; [224  78],[111.82921348  31.17078652] ; [236.17078652  65.82921348],0
a4,1,0.005465,7.718721,[74 69] ; [113 186],[60.5 82.5] ; [126.5 172.5],0
a5,1,0.006514,7.402432,[114  29] ; [203  99],[101.86741573  41.13258427] ; [215.13258427  86.86741573],0
p3,1,0.010289,6.584084,[76 67] ; [121 180],[63.4481982 79.5518018] ; [133.5518018 167.4481982],0
a3,1,0.01127,6.422302,[106  36] ; [188 113],[94.23927765 47.76072235] ; [199.76072235 101.23927765],0
r4,1,0.011529,6.38188,[133  10] ; [255  47],[124.68314607  18.31685393] ; [263.31685393  38.68314607],0
d2,1,0.01246,6.244243,[76 67] ; [122 179],[63.77027027 79.22972973] ; [134.22972973 166.77027027],0
p9,1,0.013051,6.162199,[126  15] ; [237  60],[116.85616438  24.14383562] ; [246.14383562  50.85616438],0
a2,1,0.017057,5.69053,[ 38 105] ; [ 51 251],[ 28.6 114.4] ; [ 60.4 241.6],0
p12,1,0.020884,5.336465,[ 12 130] ; [ 10 290],[  7.0678733 134.9321267] ; [ 14.9321267 285.0678733],0
b5,1,0.021019,5.325215,[74 69] ; [191 111],[85.15730337 57.84269663] ; [179.84269663 122.15730337],0
v1,1,0.024396,5.066247,[72 70] ; [116 179],[61.08924485 80.91075515] ; [126.91075515 168.08924485],0
d1,1,0.038748,4.271888,[86 57] ; [150 152],[75.83820225 67.16179775] ; [160.16179775 141.83820225],0
u1,1,0.04902,3.874653,[ 31 112] ; [ 43 259],[ 23.77977528 119.22022472] ; [ 50.22022472 251.77977528],0
r2,1,0.057568,3.6061,[136   6] ; [270  28],[131.02727273  10.97272727] ; [274.97272727  23.02727273],0
r1,1,0.068069,3.328979,[115  27] ; [219  81],[107.30316742  34.69683258] ; [226.69683258  73.30316742],0
s1,1,0.071098,3.257479,[  8 133] ; [  7 293],[  4.79591837 136.20408163] ; [ 10.20408163 289.79591837],0
n1,1,0.077142,3.124113,[17 15] ; [28 52],[12.85714286 19.14285714] ; [32.14285714 47.85714286],0
p4,1,0.112806,2.514461,[88 54] ; [163 139],[80.27477477 61.72522523] ; [170.72522523 131.27477477],0
a6,1,0.125265,2.350229,[85 58] ; [202 100],[92.22696629 50.77303371] ; [194.77303371 107.22696629],0
u2,1,0.133509,2.251217,[13 23] ; [57 56],[16.91275168 19.08724832] ; [53.08724832 59.91275168],0
d5,1,0.151004,2.062077,[117  26] ; [228  73],[111.11486486  31.88513514] ; [233.88513514  67.11486486],0
b4,1,0.163474,1.941791,[90 53] ; [169 133],[83.22921348 59.77078652] ; [175.77078652 126.22921348],0
n2,1,0.170151,1.881609,[26  6] ; [54 25],[23.06306306  8.93693694] ; [56.93693694 22.06306306],0
a7,1,0.170612,1.877561,[96 47] ; [221  80],[102.09684685  40.90315315] ; [214.90315315  86.09684685],0
a8,1,0.247168,1.33924,[ 21 111] ; [ 33 247],[ 17.30097087 114.69902913] ; [ 36.69902913 243.30097087],0
a1,1,0.271969,1.20679,[  6 137] ; [  7 295],[  4.17752809 138.82247191] ; [  8.82247191 293.17752809],0
u3,1,0.274605,1.193597,[22 15] ; [55 57],[19.12080537 17.87919463] ; [57.87919463 54.12080537],0
b2,1,0.402778,0.700018,[36 54] ; [ 58 109],[32.91828794 57.08171206] ; [ 61.08171206 105.91828794],0
b3,1,0.402778,0.700018,[36 54] ; [ 58 109],[32.91828794 57.08171206] ; [ 61.08171206 105.91828794],0
p2,1,0.404768,0.694115,[121  22] ; [245  56],[117.87837838  25.12162162] ; [248.12162162  52.87837838],0
p1,1,0.410302,0.677926,[ 12 130] ; [ 19 282],[  9.93679458 132.06320542] ; [ 21.06320542 279.93679458],0
v4,1,0.413159,0.669693,[135   7] ; [281  21],[133.04504505   8.95495495] ; [282.95495495  19.04504505],0
n3,1,0.488827,0.479107,[23  7] ; [56 24],[21.54545455  8.45454545] ; [57.45454545 22.54545455],0
p11,1,0.492282,0.471536,[114  29] ; [232  70],[111.18651685  31.81348315] ; [234.81348315  67.18651685],0
d3,1,0.533683,0.387374,[96 47] ; [193 108],[93.07882883 49.92117117] ; [195.92117117 105.07882883],0
u4,1,0.558996,0.341446,[  1 142] ; [  4 298],[  1.60674157 141.39325843] ; [  3.39325843 298.60674157],0
p8,1,0.569712,0.323164,[72 69] ; [144 155],[69.21818182 71.78181818] ; [146.78181818 152.21818182],0
n5,1,0.606176,0.265781,[110  33] ; [224  76],[107.81489842  35.18510158] ; [226.18510158  73.81489842],0
n4,1,0.660058,0.193453,[109  33] ; [226  76],[107.13963964  34.86036036] ; [227.86036036  74.13963964],0
v2,1,0.719087,0.129369,[57 83] ; [114 179],[55.2886836 84.7113164] ; [115.7113164 177.2886836],0
b1,1,0.889094,0.019446,[53 90] ; [114 188],[53.66516854 89.33483146] ; [113.33483146 188.66516854],0
r3,1,0.903124,0.014815,[133   9] ; [281  20],[132.70428894   9.29571106] ; [281.29571106  19.70428894],0
