Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4e-06,21.329816,[20 38] ; [255 131],[35.92342342 22.07657658] ; [239.07657658 146.92342342],1
s7,1,4e-06,21.224422,[24 32] ; [272  99],[38.81967213 17.18032787] ; [257.18032787 113.81967213],1
s3,1,2e-05,18.144135,[40 18] ; [344  41],[50.27539503  7.72460497] ; [333.72460497  51.27539503],1
s5,1,2.5e-05,17.77705,[12 44] ; [192 180],[26.69158879 29.30841121] ; [177.30841121 194.69158879],1
p4,1,0.000418,12.452183,[25 32] ; [261 124],[36.88235294 20.11764706] ; [249.11764706 135.88235294],1
d5,1,0.005593,7.676818,[40 17] ; [327  58],[47.3280543  9.6719457] ; [319.6719457  65.3280543],0
n6,1,0.008238,6.980994,[42 15] ; [334  50],[48.59863946  8.40136054] ; [327.40136054  56.59863946],0
a2,1,0.012993,6.170061,[ 8 50] ; [114 274],[15.86547085 42.13452915] ; [106.13452915 281.86547085],0
d1,1,0.014434,5.984282,[29 29] ; [258 130],[37.32286996 20.67713004] ; [249.67713004 138.32286996],0
s4,1,0.015733,5.832524,[ 6 52] ; [ 94 288],[13.18181818 44.81818182] ; [ 86.81818182 295.18181818],0
p9,1,0.031033,4.651147,[45 12] ; [340  42],[49.98861048  7.01138952] ; [335.01138952  46.98861048],0
p5,1,0.032807,4.555817,[ 2 52] ; [ 54 330],[ 6.90410959 47.09589041] ; [ 49.09589041 334.90410959],0
a5,1,0.033521,4.518993,[37 21] ; [297  90],[43.53258427 14.46741573] ; [290.46741573  96.53258427],0
p6,1,0.036573,4.370164,[17 40] ; [170 212],[24.28018223 32.71981777] ; [162.71981777 219.28018223],0
b5,1,0.036795,4.359863,[28 30] ; [243 145],[35.24215247 22.75784753] ; [235.75784753 152.24215247],0
a4,1,0.037623,4.321968,[20 38] ; [190 197],[27.37078652 30.62921348] ; [182.62921348 204.37078652],0
r4,1,0.057646,3.603834,[50  8] ; [362  26],[53.57847534  4.42152466] ; [358.42152466  29.57847534],0
r1,1,0.057912,3.596193,[43 15] ; [325  61],[48.07207207  9.92792793] ; [319.92792793  66.07207207],0
p8,1,0.060555,3.52213,[23 34] ; [205 177],[29.60364465 27.39635535] ; [198.39635535 183.60364465],0
v4,1,0.073728,3.197999,[53  4] ; [377  10],[55.2027027  1.7972973] ; [374.7972973  12.2027027],0
d3,1,0.085653,2.954231,[35 22] ; [279 106],[40.49321267 16.50678733] ; [273.50678733 111.49321267],0
p3,1,0.105703,2.617321,[24 32] ; [210 176],[29.64705882 26.35294118] ; [204.35294118 181.64705882],0
d2,1,0.129579,2.297541,[25 33] ; [207 178],[30.37471783 27.62528217] ; [201.62528217 183.37471783],0
a3,1,0.170559,1.878021,[39 19] ; [292  94],[43.23873874 14.76126126] ; [287.76126126  98.23873874],0
v1,1,0.235854,1.405207,[28 28] ; [219 156],[32.09280742 23.90719258] ; [214.90719258 160.09280742],0
n5,1,0.236908,1.398896,[41 17] ; [300  86],[44.54504505 13.45495495] ; [296.45495495  89.54504505],0
n1,1,0.248958,1.32914,[3 9] ; [34 46],[4.82608696 7.17391304] ; [32.17391304 47.82608696],0
p1,1,0.283464,1.150408,[ 3 54] ; [ 37 347],[ 5.17006803 51.82993197] ; [ 34.82993197 349.17006803],0
u1,1,0.310509,1.02851,[10 48] ; [ 90 298],[13.0044843 44.9955157] ; [ 86.9955157 301.0044843],0
p2,1,0.314813,1.010377,[44 12] ; [324  62],[46.62443439  9.37556561] ; [321.37556561  64.62443439],0
d4,1,0.318853,0.993646,[48 10] ; [336  48],[50.38914027  7.61085973] ; [333.61085973  50.38914027],0
p12,1,0.32051,0.986864,[ 4 53] ; [ 44 342],[ 6.17607223 50.82392777] ; [ 41.82392777 344.17607223],0
n4,1,0.345811,0.888768,[42 16] ; [301  85],[44.80630631 13.19369369] ; [298.19369369  87.80630631],0
u3,1,0.391154,0.735351,[11  8] ; [64 30],[12.61061947  6.38938053] ; [62.38938053 31.61061947],0
u4,1,0.413317,0.669238,[ 1 57] ; [ 15 373],[ 2.08071749 55.91928251] ; [ 13.91928251 374.08071749],0
b3,1,0.415194,0.663879,[15 18] ; [ 91 148],[12.86029412 20.13970588] ; [ 93.13970588 145.86029412],0
b2,1,0.415194,0.663879,[15 18] ; [ 91 148],[12.86029412 20.13970588] ; [ 93.13970588 145.86029412],0
a1,1,0.43036,0.621851,[ 5 53] ; [ 23 365],[ 3.64125561 54.35874439] ; [ 24.35874439 363.64125561],0
a8,1,0.459959,0.545994,[10 44] ; [ 52 303],[ 8.18581907 45.81418093] ; [ 53.81418093 301.18581907],0
a6,1,0.569051,0.324274,[36 22] ; [253 131],[37.92307692 20.07692308] ; [251.07692308 132.92307692],0
v2,1,0.571628,0.319966,[31 25] ; [219 150],[32.94117647 23.05882353] ; [217.05882353 151.94117647],0
n3,1,0.59913,0.27631,[9 5] ; [57 23],[9.82978723 4.17021277] ; [56.17021277 23.82978723],0
b4,1,0.604977,0.267554,[32 26] ; [228 160],[33.81165919 24.18834081] ; [226.18834081 161.81165919],0
p7,1,0.655731,0.198751,[36 20] ; [251 122],[37.46386946 18.53613054] ; [249.53613054 123.46386946],0
p11,1,0.8002,0.064054,[46 12] ; [302  86],[45.25560538 12.74439462] ; [302.74439462  85.25560538],0
u2,1,0.823684,0.049644,[11  8] ; [57 37],[11.43362832  7.56637168] ; [56.56637168 37.43362832],0
v3,1,0.836282,0.042705,[22 31] ; [160 212],[22.69647059 30.30352941] ; [159.30352941 212.69647059],0
b1,1,0.865128,0.028849,[24 34] ; [156 232],[23.40807175 34.59192825] ; [156.59192825 231.40807175],0
s1,1,0.874828,0.024815,[ 3 55] ; [ 18 365],[ 2.76190476 55.23809524] ; [ 18.23809524 364.76190476],0
n2,1,0.881793,0.022111,[10  3] ; [63 17],[10.20430108  2.79569892] ; [62.79569892 17.20430108],0
p10,1,0.91839,0.010498,[48  8] ; [328  57],[47.74603175  8.25396825] ; [328.25396825  56.74603175],0
a7,1,0.920563,0.009945,[42 15] ; [282 104],[41.68848758 15.31151242] ; [282.31151242 103.68848758],0
r2,1,0.942944,0.005122,[56  2] ; [371  14],[55.90519187  2.09480813] ; [371.09480813  13.90519187],0
