Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.019371,5.467751,[13 14] ; [12  2],[16.46341463 10.53658537] ; [8.53658537 5.46341463],0
s6,1,0.0365,4.373596,[ 7 19] ; [9 6],[10.14634146 15.85365854] ; [5.85365854 9.14634146],0
p9,1,0.062302,3.475031,[11 16] ; [10  4],[13.82926829 13.17073171] ; [7.17073171 6.82926829],0
u1,1,0.084721,2.97193,[ 1 26] ; [ 3 12],[ 2.57142857 24.42857143] ; [ 1.42857143 13.57142857],0
v3,1,0.100599,2.696021,[ 6 21] ; [7 8],[ 8.35714286 18.64285714] ; [ 4.64285714 10.35714286],0
p10,1,0.146812,2.105067,[15 12] ; [11  3],[17.12195122  9.87804878] ; [8.87804878 5.12195122],0
n3,1,0.148856,2.083939,[ 5 11] ; [6 4],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
a5,1,0.174144,1.846902,[14 13] ; [11  4],[16.07142857 10.92857143] ; [8.92857143 6.07142857],0
s8,1,0.181092,1.78864,[ 4 22] ; [ 5 10],[ 5.70731707 20.29268293] ; [ 3.29268293 11.70731707],0
a2,1,0.194924,1.68,[ 3 24] ; [ 4 11],[ 4.5 22.5] ; [ 2.5 12.5],0
a4,1,0.231123,1.433939,[11 16] ; [9 6],[12.85714286 14.14285714] ; [7.14285714 7.85714286],0
u2,1,0.236724,1.4,[4 6] ; [3 1],[5. 5.] ; [2. 2.],0
n4,1,0.255623,1.292308,[15 12] ; [11  4],[16.71428571 10.28571429] ; [9.28571429 5.71428571],0
v2,1,0.257312,1.283161,[10 16] ; [8 6],[11.7 14.3] ; [6.3 7.7],0
r3,1,0.265116,1.241842,[10 14] ; [9 6],[11.69230769 12.30769231] ; [7.30769231 7.69230769],0
p7,1,0.34509,0.891429,[ 8 18] ; [6 7],[ 9.33333333 16.66666667] ; [4.66666667 8.33333333],0
p6,1,0.348632,0.878431,[ 4 23] ; [ 4 11],[ 5.14285714 21.85714286] ; [ 2.85714286 12.14285714],0
a7,1,0.355358,0.85423,[16 10] ; [7 8],[14.58536585 11.41463415] ; [8.41463415 6.58536585],0
p5,1,0.375434,0.785601,[ 3 24] ; [ 3 11],[ 3.95121951 23.04878049] ; [ 2.04878049 11.95121951],0
b3,1,0.420113,0.65,[ 4 12] ; [4 6],[ 4.92307692 11.07692308] ; [3.07692308 6.92307692],0
b2,1,0.420113,0.65,[ 4 12] ; [4 6],[ 4.92307692 11.07692308] ; [3.07692308 6.92307692],0
p11,1,0.432075,0.617239,[11 16] ; [8 7],[12.21428571 14.78571429] ; [6.78571429 8.21428571],0
s4,1,0.434618,0.61045,[ 4 23] ; [ 1 14],[ 3.21428571 23.78571429] ; [ 1.78571429 13.21428571],0
a3,1,0.443002,0.588495,[16 10] ; [11  4],[17.12195122  8.87804878] ; [9.87804878 5.12195122],0
d4,1,0.448271,0.575019,[20  6] ; [13  2],[20.92682927  5.07317073] ; [12.07317073  2.92682927],0
p3,1,0.460848,0.543835,[ 5 22] ; [ 4 10],[ 5.92682927 21.07317073] ; [ 3.07317073 10.92682927],0
d3,1,0.482096,0.494118,[15 12] ; [10  5],[16.07142857 10.92857143] ; [8.92857143 6.07142857],0
d5,1,0.496429,0.462561,[19  8] ; [12  3],[19.92857143  7.07142857] ; [11.07142857  3.92857143],0
b4,1,0.496429,0.462561,[19  8] ; [12  3],[19.92857143  7.07142857] ; [11.07142857  3.92857143],0
a1,1,0.530736,0.392982,[ 2 25] ; [ 2 13],[ 2.57142857 24.42857143] ; [ 1.42857143 13.57142857],0
n1,1,0.561411,0.337266,[ 7 10] ; [3 7],[ 6.2962963 10.7037037] ; [3.7037037 6.2962963],0
b1,1,0.580483,0.305455,[12 15] ; [8 7],[12.85714286 14.14285714] ; [7.14285714 7.85714286],0
