Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.461359,[51 15] ; [ 8 45],[32.72268908 33.27731092] ; [26.27731092 26.72268908],1
d4,1,0.0,32.753942,[65  1] ; [29 23],[52.57627119 13.42372881] ; [41.42372881 10.57627119],1
d3,1,0.0,30.203237,[59  8] ; [21 31],[45.04201681 21.95798319] ; [34.95798319 17.04201681],1
a4,1,0.0,30.092542,[44 23] ; [ 8 44],[29.27731092 37.72268908] ; [22.72268908 29.27731092],1
a2,1,2e-06,22.810476,[28 39] ; [ 2 51],[16.75 50.25] ; [13.25 39.75],1
u1,1,0.000112,14.929879,[19 48] ; [ 1 52],[11.16666667 55.83333333] ; [ 8.83333333 44.16666667],1
s8,1,0.006603,7.378028,[35 31] ; [15 38],[27.73109244 38.26890756] ; [22.26890756 30.73109244],0
v2,1,0.007114,7.243899,[53 12] ; [30 21],[46.50862069 18.49137931] ; [36.49137931 14.50862069],0
a3,1,0.012017,6.308377,[57 10] ; [34 18],[51.23529412 15.76470588] ; [39.76470588 12.23529412],0
a5,1,0.021248,5.30631,[54 13] ; [32 20],[48.42016807 18.57983193] ; [37.57983193 14.42016807],0
p9,1,0.031165,4.643846,[56 10] ; [34 16],[51.20689655 14.79310345] ; [38.79310345 11.20689655],0
a6,1,0.032466,4.573727,[51 16] ; [30 22],[45.60504202 21.39495798] ; [35.39495798 16.60504202],0
a7,1,0.041051,4.173899,[53 13] ; [33 19],[48.10169492 17.89830508] ; [37.89830508 14.10169492],0
a1,1,0.061907,3.485537,[ 7 60] ; [ 1 52],[ 4.46666667 62.53333333] ; [ 3.53333333 49.46666667],0
p11,1,0.066235,3.373934,[52 15] ; [33 20],[47.45833333 19.54166667] ; [37.54166667 15.45833333],0
p10,1,0.080441,3.05597,[56 11] ; [35 15],[52.11111111 14.88888889] ; [38.88888889 11.11111111],0
b5,1,0.11591,2.471738,[40 27] ; [24 29],[35.73333333 31.26666667] ; [28.26666667 24.73333333],0
n6,1,0.118286,2.439876,[59  8] ; [41 12],[55.83333333 11.16666667] ; [44.16666667  8.83333333],0
a8,1,0.13389,2.246813,[ 9 49] ; [ 3 45],[ 6.56603774 51.43396226] ; [ 5.43396226 42.56603774],0
v4,1,0.140065,2.177244,[64  2] ; [48  5],[62.11764706  3.88235294] ; [49.88235294  3.11764706],0
r3,1,0.145932,2.114268,[63  2] ; [48  5],[61.1440678  3.8559322] ; [49.8559322  3.1440678],0
n1,1,0.22052,1.500987,[ 3 12] ; [5 7],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
n4,1,0.247158,1.339295,[56 11] ; [39 13],[53.48739496 13.51260504] ; [41.51260504 10.48739496],0
n2,1,0.248749,1.330317,[13  4] ; [12  1],[14.16666667  2.83333333] ; [10.83333333  2.16666667],0
p12,1,0.262183,1.257191,[ 8 59] ; [ 3 48],[ 6.24576271 60.75423729] ; [ 4.75423729 46.24576271],0
b1,1,0.262361,1.256257,[20 47] ; [21 32],[22.89166667 44.10833333] ; [18.10833333 34.89166667],0
p5,1,0.281057,1.161974,[ 5 62] ; [ 7 45],[ 6.75630252 60.24369748] ; [ 5.24369748 46.75630252],0
r1,1,0.389724,0.739802,[56 11] ; [41 12],[54.15833333 12.84166667] ; [42.84166667 10.15833333],0
b4,1,0.44134,0.592796,[45 22] ; [32 21],[42.99166667 24.00833333] ; [34.00833333 18.99166667],0
s3,1,0.463809,0.536686,[32 32] ; [29 22],[33.94782609 30.05217391] ; [27.05217391 23.94782609],0
p2,1,0.514267,0.425375,[50 17] ; [36 16],[48.42016807 18.57983193] ; [37.57983193 14.42016807],0
u2,1,0.517613,0.418647,[6 4] ; [ 9 10],[5.17241379 4.82758621] ; [9.82758621 9.17241379],0
p4,1,0.534083,0.386618,[30 35] ; [26 24],[31.65217391 33.34782609] ; [24.34782609 25.65217391],0
s4,1,0.568442,0.325297,[13 54] ; [ 8 44],[11.82352941 55.17647059] ; [ 9.17647059 42.82352941],0
s6,1,0.579034,0.307799,[42 23] ; [31 21],[40.55555556 24.44444444] ; [32.44444444 19.55555556],0
p3,1,0.602401,0.27139,[29 38] ; [25 27],[30.40336134 36.59663866] ; [23.59663866 28.40336134],0
p7,1,0.610647,0.259233,[40 25] ; [29 22],[38.6637931 26.3362069] ; [30.3362069 20.6637931],0
u3,1,0.611179,0.258462,[6 4] ; [9 9],[5.35714286 4.64285714] ; [9.64285714 8.35714286],0
n3,1,0.630209,0.231777,[14  3] ; [9 3],[13.48275862  3.51724138] ; [9.51724138 2.48275862],0
s5,1,0.646081,0.210877,[21 43] ; [15 37],[19.86206897 44.13793103] ; [16.13793103 35.86206897],0
n5,1,0.681943,0.167947,[48 19] ; [39 13],[48.98319328 18.01680672] ; [38.01680672 13.98319328],0
b3,1,0.737673,0.112183,[18 29] ; [10 19],[17.31578947 29.68421053] ; [10.68421053 18.31578947],0
b2,1,0.737673,0.112183,[18 29] ; [10 19],[17.31578947 29.68421053] ; [10.68421053 18.31578947],0
r2,1,0.747562,0.103591,[62  4] ; [49  4],[61.56302521  4.43697479] ; [49.43697479  3.56302521],0
p8,1,0.766583,0.088118,[29 35] ; [25 27],[29.79310345 34.20689655] ; [24.20689655 27.79310345],0
p1,1,0.805446,0.060666,[ 6 61] ; [ 4 48],[ 5.6302521 61.3697479] ; [ 4.3697479 47.6302521],0
s2,1,0.852031,0.034793,[30 36] ; [25 28],[30.50420168 35.49579832] ; [24.49579832 28.50420168],0
s1,1,0.873288,0.025435,[ 1 64] ; [ 1 51],[ 1.11111111 63.88888889] ; [ 0.88888889 51.11111111],0
p6,1,0.890385,0.018994,[18 47] ; [15 37],[18.33333333 46.66666667] ; [14.66666667 37.33333333],0
s7,1,0.932873,0.007095,[30 33] ; [22 25],[29.78181818 33.21818182] ; [22.21818182 24.78181818],0
r4,1,0.971241,0.0013,[58  9] ; [46  7],[58.06666667  8.93333333] ; [45.93333333  7.06666667],0
