Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000129,14.65528,[12 42] ; [36 27],[22.15384615 31.84615385] ; [25.84615385 37.15384615],1
a3,1,0.002161,9.407266,[14 40] ; [33 28],[22.06956522 31.93043478] ; [24.93043478 36.06956522],0
r1,1,0.006487,7.409914,[23 31] ; [42 20],[30.25862069 23.74137931] ; [34.74137931 27.25862069],0
r3,1,0.00741,7.170788,[37 17] ; [55  7],[42.82758621 11.17241379] ; [49.17241379 12.82758621],0
r4,1,0.010306,6.581202,[31 23] ; [50 13],[37.38461538 16.61538462] ; [43.61538462 19.38461538],0
v1,1,0.013715,6.07444,[14 40] ; [29 31],[20.36842105 33.63157895] ; [22.63157895 37.36842105],0
a5,1,0.018,5.596164,[15 39] ; [31 32],[21.23076923 32.76923077] ; [24.76923077 38.23076923],0
p3,1,0.024532,5.056658,[14 40] ; [29 34],[19.84615385 34.15384615] ; [23.15384615 39.84615385],0
p10,1,0.027448,4.862412,[23 29] ; [39 21],[28.78571429 23.21428571] ; [33.21428571 26.78571429],0
a4,1,0.031448,4.628348,[ 6 47] ; [17 45],[10.6 42.4] ; [12.4 49.6],0
a6,1,0.036935,4.353393,[23 31] ; [39 24],[28.61538462 25.38461538] ; [33.38461538 29.61538462],0
v2,1,0.036988,4.350961,[12 38] ; [25 33],[17.12962963 32.87037037] ; [19.87037037 38.12962963],0
r2,1,0.037373,4.333333,[40 14] ; [56  7],[44.30769231  9.69230769] ; [51.69230769 11.30769231],0
b1,1,0.044665,4.031242,[27 27] ; [20 43],[21.69230769 32.30769231] ; [25.30769231 37.69230769],0
p9,1,0.044842,4.024585,[29 23] ; [45 16],[34.05309735 17.94690265] ; [39.94690265 21.05309735],0
a2,1,0.047902,3.913417,[ 1 53] ; [ 7 56],[ 3.69230769 50.30769231] ; [ 4.30769231 58.69230769],0
b5,1,0.064958,3.406055,[26 28] ; [41 22],[30.92307692 23.07692308] ; [36.07692308 26.92307692],0
d3,1,0.067008,3.354831,[ 8 46] ; [18 44],[12.10344828 41.89655172] ; [13.89655172 48.10344828],0
v3,1,0.089426,2.884678,[ 9 43] ; [19 42],[12.88495575 39.11504425] ; [15.11504425 45.88495575],0
a8,1,0.114044,2.497269,[ 8 40] ; [ 4 54],[ 5.43396226 42.56603774] ; [ 6.56603774 51.43396226],0
u3,1,0.139135,2.1875,[13 27] ; [15 15],[16. 24.] ; [12. 18.],0
p1,1,0.150344,2.06876,[ 4 50] ; [10 52],[ 6.51724138 47.48275862] ; [ 7.48275862 54.51724138],0
p4,1,0.162496,1.950847,[18 36] ; [29 34],[21.69230769 32.30769231] ; [25.30769231 37.69230769],0
n4,1,0.166539,1.913822,[32 22] ; [45 18],[35.53846154 18.46153846] ; [41.46153846 21.53846154],0
p7,1,0.17878,1.807737,[22 32] ; [32 28],[25.57894737 28.42105263] ; [28.42105263 31.57894737],0
n3,1,0.236289,1.402597,[15  7] ; [12  2],[16.5  5.5] ; [10.5  3.5],0
b4,1,0.276865,1.182414,[32 22] ; [31 32],[29.07692308 24.92307692] ; [33.92307692 29.07692308],0
s6,1,0.293739,1.102404,[18 35] ; [27 35],[20.73913043 32.26086957] ; [24.26086957 37.73913043],0
p5,1,0.330716,0.946091,[ 4 50] ; [ 2 58],[ 2.84210526 51.15789474] ; [ 3.15789474 56.84210526],0
p2,1,0.351456,0.868195,[33 21] ; [43 19],[35.37931034 18.62068966] ; [40.62068966 21.37931034],0
p8,1,0.433797,0.612635,[19 35] ; [25 34],[21.02654867 32.97345133] ; [22.97345133 36.02654867],0
s8,1,0.501491,0.45178,[ 7 47] ; [11 52],[ 8.30769231 45.69230769] ; [ 9.69230769 53.30769231],0
s3,1,0.552537,0.352792,[16 36] ; [22 39],[17.48672566 34.51327434] ; [20.51327434 40.48672566],0
v4,1,0.561238,0.337565,[44 10] ; [53  9],[45.15517241  8.84482759] ; [51.84482759 10.15517241],0
p12,1,0.562235,0.33585,[ 4 50] ; [ 3 59],[ 3.25862069 50.74137931] ; [ 3.74137931 58.25862069],0
n6,1,0.577973,0.309524,[36 18] ; [45 18],[37.38461538 16.61538462] ; [43.61538462 19.38461538],0
s2,1,0.674566,0.176307,[ 8 45] ; [11 50],[ 8.83333333 44.16666667] ; [10.16666667 50.83333333],0
b2,1,0.685342,0.164174,[ 8 23] ; [ 8 29],[ 7.29411765 23.70588235] ; [ 8.70588235 28.29411765],0
b3,1,0.685342,0.164174,[ 8 23] ; [ 8 29],[ 7.29411765 23.70588235] ; [ 8.70588235 28.29411765],0
n2,1,0.695487,0.153209,[15  8] ; [10  4],[15.54054054  7.45945946] ; [9.45945946 4.54054054],0
