Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001044,10.747937,[28 53] ; [12  3],[33.75 47.25] ; [6.25 8.75],0
s8,1,0.004647,8.011852,[ 9 72] ; [6 9],[12.65625 68.34375] ; [ 2.34375 12.65625],0
p10,1,0.016484,5.750504,[ 9 72] ; [5 9],[11.93684211 69.06315789] ; [ 2.06315789 11.93684211],0
a8,1,0.016965,5.699983,[ 3 72] ; [ 3 11],[ 5.05617978 69.94382022] ; [ 0.94382022 13.05617978],0
r3,1,0.023701,5.1164,[51 29] ; [14  1],[54.73684211 25.26315789] ; [10.26315789  4.73684211],0
d4,1,0.028768,4.781435,[52 28] ; [14  1],[55.57894737 24.42105263] ; [10.42105263  4.57894737],0
d2,1,0.035388,4.426344,[35 45] ; [11  4],[38.73684211 41.26315789] ; [7.26315789 7.73684211],0
r4,1,0.035549,4.418624,[41 40] ; [12  3],[44.71875 36.28125] ; [8.28125 6.71875],0
d3,1,0.035549,4.418624,[41 40] ; [12  3],[44.71875 36.28125] ; [8.28125 6.71875],0
n2,1,0.038498,4.28287,[17 19] ; [7 1],[19.63636364 16.36363636] ; [4.36363636 3.63636364],0
d1,1,0.041134,4.170485,[31 50] ; [10  5],[34.59375 46.40625] ; [6.40625 8.59375],0
r1,1,0.048036,3.908711,[48 32] ; [13  2],[51.36842105 28.63157895] ; [9.63157895 5.36842105],0
b3,1,0.053976,3.71343,[19 29] ; [ 1 10],[16.27118644 31.72881356] ; [3.72881356 7.27118644],0
b2,1,0.053976,3.71343,[19 29] ; [ 1 10],[16.27118644 31.72881356] ; [3.72881356 7.27118644],0
p5,1,0.055215,3.675595,[ 2 78] ; [ 2 13],[ 3.36842105 76.63157895] ; [ 0.63157895 14.36842105],0
a3,1,0.058811,3.570597,[43 37] ; [12  3],[46.31578947 33.68421053] ; [8.68421053 6.31578947],0
u1,1,0.070899,3.262081,[ 8 73] ; [ 4 11],[10.125 70.875] ; [ 1.875 13.125],0
d5,1,0.087356,2.922437,[52 29] ; [13  2],[54.84375 26.15625] ; [10.15625  4.84375],0
a5,1,0.104821,2.630614,[41 40] ; [11  4],[43.875 37.125] ; [8.125 6.875],0
s7,1,0.129762,2.29535,[13 60] ; [5 9],[15.10344828 57.89655172] ; [ 2.89655172 11.10344828],0
s3,1,0.179231,1.803986,[28 52] ; [8 7],[30.31578947 49.68421053] ; [5.68421053 9.31578947],0
s2,1,0.179905,1.79841,[19 62] ; [6 9],[21.09375 59.90625] ; [ 3.90625 11.09375],0
n1,1,0.233081,1.421958,[12 24] ; [4 3],[13.39534884 22.60465116] ; [2.60465116 4.39534884],0
n6,1,0.271841,1.207433,[41 39] ; [10  5],[42.94736842 37.05263158] ; [8.05263158 6.94736842],0
a2,1,0.322437,0.979035,[13 68] ; [ 4 11],[14.34375 66.65625] ; [ 2.65625 12.34375],0
a4,1,0.338249,0.917058,[27 53] ; [7 8],[28.63157895 51.36842105] ; [5.36842105 9.63157895],0
v2,1,0.356063,0.851732,[27 52] ; [7 8],[28.57446809 50.42553191] ; [5.42553191 9.57446809],0
v1,1,0.368575,0.808463,[23 58] ; [6 9],[24.46875 56.53125] ; [ 4.53125 10.46875],0
p4,1,0.394097,0.726264,[25 55] ; [6 8],[26.38297872 53.61702128] ; [4.61702128 9.38297872],0
v4,1,0.415359,0.663409,[55 24] ; [12  3],[56.30851064 22.69148936] ; [10.69148936  4.30851064],0
p8,1,0.501206,0.452381,[20 60] ; [ 5 10],[21.05263158 58.94736842] ; [ 3.94736842 11.05263158],0
a6,1,0.504024,0.446454,[41 40] ; [9 6],[42.1875 38.8125] ; [7.8125 7.1875],0
a7,1,0.507796,0.438607,[46 34] ; [10  5],[47.15789474 32.84210526] ; [8.84210526 6.15789474],0
b4,1,0.561317,0.337429,[42 39] ; [9 6],[43.03125 37.96875] ; [7.96875 7.03125],0
b1,1,0.589976,0.290381,[48 33] ; [10  5],[48.9375 32.0625] ; [9.0625 5.9375],0
n4,1,0.630052,0.23199,[48 32] ; [8 7],[47.15789474 32.84210526] ; [8.84210526 6.15789474],0
p3,1,0.655585,0.198932,[26 54] ; [ 4 11],[25.26315789 54.73684211] ; [ 4.73684211 10.26315789],0
s1,1,0.685816,0.163652,[ 8 72] ; [ 1 14],[ 7.57894737 72.42105263] ; [ 1.42105263 13.57894737],0
a1,1,0.68726,0.162067,[ 8 73] ; [ 2 13],[ 8.4375 72.5625] ; [ 1.5625 13.4375],0
p2,1,0.735813,0.113841,[34 47] ; [7 8],[34.59375 46.40625] ; [6.40625 8.59375],0
u2,1,0.738422,0.111518,[16 21] ; [1 2],[15.725 21.275] ; [1.275 1.725],0
v3,1,0.780503,0.077653,[23 53] ; [ 4 11],[22.54945055 53.45054945] ; [ 4.45054945 10.54945055],0
p1,1,0.799297,0.064646,[ 7 74] ; [ 1 14],[ 6.75 74.25] ; [ 1.25 13.75],0
p7,1,0.803028,0.062216,[29 50] ; [ 5 10],[28.57446809 50.42553191] ; [5.42553191 9.57446809],0
p6,1,0.853113,0.03428,[12 67] ; [ 2 13],[11.76595745 67.23404255] ; [ 2.23404255 12.76595745],0
s4,1,0.892587,0.018234,[15 66] ; [ 3 12],[15.1875 65.8125] ; [ 2.8125 12.1875],0
n3,1,0.938689,0.005916,[16 17] ; [4 4],[16.09756098 16.90243902] ; [3.90243902 4.09756098],0
n5,1,0.9527,0.003519,[42 38] ; [8 7],[42.10526316 37.89473684] ; [7.89473684 7.10526316],0
b5,1,0.985956,0.00031,[43 38] ; [8 7],[43.03125 37.96875] ; [7.96875 7.03125],0
