Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.512666,[76 27] ; [57 72],[59.04741379 43.95258621] ; [73.95258621 55.04741379],1
v3,1,0.001207,10.479534,[48 53] ; [35 95],[36.29004329 64.70995671] ; [46.70995671 83.29004329],0
s6,1,0.001686,9.863373,[81 26] ; [76 59],[69.41735537 37.58264463] ; [87.58264463 47.41735537],0
s2,1,0.001739,9.806668,[69 39] ; [59 76],[56.88888889 51.11111111] ; [71.11111111 63.88888889],0
p3,1,0.002628,9.049405,[49 58] ; [37 99],[37.86831276 69.13168724] ; [48.13168724 87.86831276],0
v4,1,0.020098,5.403393,[104   5] ; [117  18],[98.72540984 10.27459016] ; [122.27459016  12.72540984],0
p4,1,0.021294,5.302564,[61 48] ; [56 80],[52.05306122 56.94693878] ; [64.94693878 71.05306122],0
p6,1,0.022986,5.16955,[33 73] ; [ 25 110],[25.51037344 80.48962656] ; [ 32.48962656 102.51037344],0
p2,1,0.040414,4.200429,[82 26] ; [86 49],[74.66666667 33.33333333] ; [93.33333333 41.66666667],0
b5,1,0.041523,4.154552,[80 29] ; [83 53],[72.51836735 36.48163265] ; [90.48163265 45.51836735],0
s5,1,0.05326,3.735755,[40 63] ; [35 95],[33.15450644 69.84549356] ; [41.84549356 88.15450644],0
r3,1,0.069075,3.304867,[105   4] ; [122  13],[101.4057377   7.5942623] ; [125.5942623   9.4057377],0
r4,1,0.095289,2.782675,[96 13] ; [109  27],[91.20408163 17.79591837] ; [113.79591837  22.20408163],0
u2,1,0.096594,2.760902,[16  5] ; [16 14],[13.17647059  7.82352941] ; [18.82352941 11.17647059],0
s8,1,0.097634,2.743775,[49 60] ; [47 89],[42.71020408 66.28979592] ; [53.28979592 82.71020408],0
p11,1,0.115583,2.476181,[80 29] ; [87 49],[74.29795918 34.70204082] ; [92.70204082 43.29795918],0
p9,1,0.115712,2.474428,[89 18] ; [101  34],[84.00826446 22.99173554] ; [105.99173554  29.00826446],0
r1,1,0.129853,2.294266,[91 18] ; [102  33],[86.21721311 22.78278689] ; [106.78278689  28.21721311],0
n5,1,0.183377,1.77004,[79 29] ; [88 47],[74.22222222 33.77777778] ; [92.77777778 42.22222222],0
p5,1,0.185157,1.75574,[ 8 98] ; [  5 131],[  5.69421488 100.30578512] ; [  7.30578512 128.69421488],0
a8,1,0.185668,1.751662,[11 83] ; [  8 114],[ 8.26851852 85.73148148] ; [ 10.73148148 111.26851852],0
s7,1,0.192757,1.696417,[54 49] ; [57 73],[49.06866953 53.93133047] ; [61.93133047 68.06866953],0
s4,1,0.198994,1.649743,[14 93] ; [ 26 109],[17.68595041 89.31404959] ; [ 22.31404959 112.68595041],0
p12,1,0.205264,1.604521,[ 9 99] ; [  6 130],[  6.63934426 101.36065574] ; [  8.36065574 127.63934426],0
p7,1,0.226366,1.463554,[47 58] ; [50 85],[42.4375 62.5625] ; [54.5625 80.4375],0
n4,1,0.233803,1.417574,[85 23] ; [98 38],[81. 27.] ; [102.  34.],0
p10,1,0.252529,1.309256,[84 24] ; [97 39],[80.1147541 27.8852459] ; [100.8852459  35.1147541],0
u1,1,0.253579,1.303478,[37 72] ; [37 99],[32.92244898 76.07755102] ; [41.07755102 94.92244898],0
n3,1,0.312712,1.019186,[23  8] ; [33 19],[20.91566265 10.08433735] ; [35.08433735 16.91566265],0
s3,1,0.312962,1.018134,[63 43] ; [72 64],[59.1322314 46.8677686] ; [75.8677686 60.1322314],0
n2,1,0.368147,0.80991,[20 10] ; [30 23],[18.07228916 11.92771084] ; [31.92771084 21.07228916],0
d4,1,0.448723,0.573875,[107   2] ; [132   1],[107.64876033   1.35123967] ; [131.35123967   1.64876033],0
d2,1,0.46234,0.540223,[84 24] ; [98 35],[81.56016598 26.43983402] ; [100.43983402  32.56016598],0
u4,1,0.480735,0.497195,[  3 106] ; [  2 134],[  2.2244898 106.7755102] ; [  2.7755102 133.2244898],0
a3,1,0.502123,0.450447,[88 21] ; [105  31],[85.86530612 23.13469388] ; [107.13469388  28.86530612],0
a7,1,0.511249,0.431509,[80 29] ; [104  31],[82.19672131 26.80327869] ; [101.80327869  33.19672131],0
a4,1,0.535353,0.38422,[72 37] ; [84 51],[69.68852459 39.31147541] ; [86.31147541 48.68852459],0
b2,1,0.570152,0.322428,[30 40] ; [33 53],[28.26923077 41.73076923] ; [34.73076923 51.26923077],0
b3,1,0.570152,0.322428,[30 40] ; [33 53],[28.26923077 41.73076923] ; [34.73076923 51.26923077],0
a1,1,0.578941,0.30795,[  4 105] ; [  7 129],[  4.89387755 104.10612245] ; [  6.10612245 129.89387755],0
b1,1,0.652432,0.202848,[41 68] ; [55 81],[42.71020408 66.28979592] ; [53.28979592 82.71020408],0
d3,1,0.67752,0.172931,[95 14] ; [120  15],[96.04508197 12.95491803] ; [118.95491803  16.04508197],0
u3,1,0.69281,0.15606,[14  7] ; [19 12],[13.32692308  7.67307692] ; [19.67307692 11.32692308],0
n6,1,0.717957,0.130459,[87 21] ; [107  29],[85.86885246 22.13114754] ; [108.13114754  27.86885246],0
a2,1,0.734104,0.115376,[44 65] ; [52 84],[42.71020408 66.28979592] ; [53.28979592 82.71020408],0
s1,1,0.78401,0.075129,[  4 103] ; [  6 129],[  4.4214876 102.5785124] ; [  5.5785124 129.4214876],0
d5,1,0.790398,0.070646,[106   3] ; [132   3],[106.31967213   2.68032787] ; [131.68032787   3.31967213],0
a5,1,0.834539,0.043632,[87 22] ; [110  26],[87.64489796 21.35510204] ; [109.35510204  26.64489796],0
n1,1,0.838664,0.041454,[12 18] ; [20 33],[11.56626506 18.43373494] ; [20.43373494 32.56626506],0
a6,1,0.860642,0.03082,[85 24] ; [104  31],[84.43032787 24.56967213] ; [104.56967213  30.43032787],0
p1,1,0.861003,0.030659,[  7 102] ; [  8 128],[  6.67346939 102.32653061] ; [  8.32653061 127.67346939],0
