Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.7e-05,17.591314,[38 23] ; [33 79],[25.03468208 35.96531792] ; [45.96531792 66.03468208],1
u1,1,0.095268,2.783031,[ 5 58] ; [  3 114],[ 2.8 60.2] ; [  5.2 111.8],0
r2,1,0.101798,2.677149,[53  7] ; [90 25],[49.02857143 10.97142857] ; [93.97142857 21.02857143],0
p9,1,0.108157,2.580945,[48 14] ; [75 39],[43.32954545 18.67045455] ; [79.67045455 34.32954545],0
d1,1,0.112066,2.524844,[28 35] ; [38 79],[23.1 39.9] ; [42.9 74.1],0
r3,1,0.119466,2.424312,[55  8] ; [91 26],[51.1 11.9] ; [94.9 22.1],0
n3,1,0.135658,2.226528,[12  3] ; [27 19],[9.59016393 5.40983607] ; [29.40983607 16.59016393],0
d2,1,0.136993,2.211415,[30 33] ; [42 74],[25.34078212 37.65921788] ; [46.65921788 69.34078212],0
b1,1,0.234858,1.411197,[27 36] ; [61 56],[30.8 32.2] ; [57.2 59.8],0
b2,1,0.235111,1.409673,[21 25] ; [25 47],[17.93220339 28.06779661] ; [28.06779661 43.93220339],0
b3,1,0.235111,1.409673,[21 25] ; [25 47],[17.93220339 28.06779661] ; [28.06779661 43.93220339],0
p2,1,0.29531,1.095253,[45 16] ; [76 39],[41.9375 19.0625] ; [79.0625 35.9375],0
a2,1,0.306156,1.047188,[ 2 61] ; [  8 109],[ 3.5 59.5] ; [  6.5 110.5],0
a1,1,0.306156,1.047188,[ 5 58] ; [  5 112],[ 3.5 59.5] ; [  6.5 110.5],0
p12,1,0.35071,0.870887,[ 1 60] ; [  5 111],[ 2.06779661 58.93220339] ; [  3.93220339 112.06779661],0
p4,1,0.378034,0.777084,[29 31] ; [48 68],[26.25 33.75] ; [50.75 65.25],0
s4,1,0.417329,0.657823,[ 6 57] ; [ 16 101],[ 7.7 55.3] ; [ 14.3 102.7],0
d3,1,0.42291,0.642215,[27 36] ; [43 74],[24.5 38.5] ; [45.5 71.5],0
u2,1,0.449331,0.57234,[8 7] ; [22 30],[6.71641791 8.28358209] ; [23.28358209 28.71641791],0
p8,1,0.487604,0.481809,[26 34] ; [44 72],[23.86363636 36.13636364] ; [46.13636364 69.86363636],0
s1,1,0.560051,0.339616,[ 4 59] ; [  5 110],[ 3.18539326 59.81460674] ; [  5.81460674 109.18539326],0
n1,1,0.561314,0.337435,[7 9] ; [16 29],[6.03278689 9.96721311] ; [16.96721311 28.03278689],0
b4,1,0.563108,0.334351,[33 30] ; [56 61],[31.15 31.85] ; [57.85 59.15],0
p1,1,0.570077,0.322553,[ 3 60] ; [  8 108],[ 3.87150838 59.12849162] ; [  7.12849162 108.87150838],0
s3,1,0.606844,0.264797,[30 32] ; [51 64],[28.37288136 33.62711864] ; [52.62711864 62.37288136],0
b5,1,0.616247,0.251177,[32 31] ; [64 53],[33.6 29.4] ; [62.4 54.6],0
p11,1,0.758915,0.094192,[45 18] ; [81 36],[44.1 18.9] ; [81.9 35.1],0
p5,1,0.77539,0.081414,[ 5 57] ; [  8 108],[ 4.52808989 57.47191011] ; [  8.47191011 107.52808989],0
a6,1,0.798579,0.06512,[26 37] ; [46 71],[25.2 37.8] ; [46.8 70.2],0
u3,1,0.819583,0.052021,[ 5 10] ; [19 33],[5.37313433 9.62686567] ; [18.62686567 33.37313433],0
a8,1,0.833858,0.043997,[ 6 53] ; [10 99],[ 5.61904762 53.38095238] ; [10.38095238 98.61904762],0
a4,1,0.845538,0.037953,[21 42] ; [40 75],[21.58988764 41.41011236] ; [39.41011236 75.58988764],0
n2,1,0.969079,0.001503,[10  6] ; [29 17],[10.06451613  5.93548387] ; [28.93548387 17.06451613],0
