Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,28.464162,[64 24] ; [150 215],[41.57174393 46.42825607] ; [172.42825607 192.57174393],1
s6,1,5.8e-05,16.154792,[71 15] ; [215 147],[54.90178571 31.09821429] ; [231.09821429 130.90178571],1
s5,1,0.000127,14.685637,[41 38] ; [105 252],[26.45412844 52.54587156] ; [119.54587156 237.45412844],1
s3,1,0.000241,13.479682,[63 25] ; [182 183],[47.59381898 40.40618102] ; [197.40618102 167.59381898],1
p6,1,0.003154,8.716028,[42 45] ; [113 246],[30.23542601 56.76457399] ; [124.76457399 234.23542601],0
s7,1,0.003513,8.519668,[48 37] ; [137 214],[36.06651376 48.93348624] ; [148.93348624 202.06651376],0
n4,1,0.004555,8.048309,[52 36] ; [272  94],[62.80176211 25.19823789] ; [261.19823789 104.80176211],0
s8,1,0.010017,6.631798,[42 46] ; [121 245],[31.59471366 56.40528634] ; [131.40528634 234.59471366],0
a8,1,0.012095,6.296878,[ 4 79] ; [ 52 290],[10.93647059 72.06352941] ; [ 45.06352941 296.93647059],0
d3,1,0.03829,4.292095,[73 15] ; [265 102],[65.37142857 22.62857143] ; [272.62857143  94.37142857],0
v4,1,0.13001,2.292386,[84  4] ; [330  35],[80.42384106  7.57615894] ; [333.57615894  31.42384106],0
u3,1,0.152398,2.048085,[20  8] ; [57 44],[16.71317829 11.28682171] ; [60.28682171 40.71317829],0
b2,1,0.16761,1.904195,[13 32] ; [ 90 136],[17.10332103 27.89667897] ; [ 85.89667897 140.10332103],0
b3,1,0.16761,1.904195,[13 32] ; [ 90 136],[17.10332103 27.89667897] ; [ 85.89667897 140.10332103],0
p9,1,0.169641,1.886109,[74 12] ; [288  74],[69.49107143 16.50892857] ; [292.50892857  69.49107143],0
p4,1,0.172356,1.862334,[54 34] ; [194 170],[48.28318584 39.71681416] ; [199.71681416 164.28318584],0
p10,1,0.210226,1.569867,[70 16] ; [273  91],[65.55111111 20.44888889] ; [277.44888889  86.55111111],0
r1,1,0.234047,1.416094,[64 24] ; [287  78],[68.18543046 19.81456954] ; [282.81456954  82.18543046],0
p11,1,0.257841,1.28031,[61 27] ; [276  91],[65.17802198 22.82197802] ; [271.82197802  95.17802198],0
p3,1,0.298797,1.079555,[43 45] ; [156 209],[38.65783664 49.34216336] ; [160.34216336 204.65783664],0
a6,1,0.313842,1.014436,[55 33] ; [250 117],[58.98901099 29.01098901] ; [246.01098901 120.98901099],0
a1,1,0.367048,0.813633,[ 2 86] ; [ 16 351],[ 3.48131868 84.51868132] ; [ 14.51868132 352.48131868],0
n3,1,0.378952,0.774099,[16  6] ; [59 35],[14.22413793  7.77586207] ; [60.77586207 33.22413793],0
u2,1,0.450701,0.568889,[14 14] ; [58 42],[15.75 12.25] ; [56.25 43.75],0
s1,1,0.458562,0.549401,[ 4 83] ; [ 11 354],[ 2.88716814 84.11283186] ; [ 12.11283186 352.88716814],0
a3,1,0.461822,0.541474,[60 28] ; [264 102],[62.80176211 25.19823789] ; [261.19823789 104.80176211],0
a2,1,0.469209,0.523838,[17 71] ; [ 84 283],[19.53406593 68.46593407] ; [ 81.46593407 285.53406593],0
d1,1,0.472164,0.516907,[59 29] ; [231 136],[56.08791209 31.91208791] ; [233.91208791 133.08791209],0
r3,1,0.54777,0.361327,[78  8] ; [339  27],[79.34070796  6.65929204] ; [337.65929204  28.34070796],0
p5,1,0.602021,0.271958,[ 6 82] ; [ 31 333],[ 7.20353982 80.79646018] ; [ 29.79646018 334.20353982],0
b5,1,0.619137,0.247082,[56 32] ; [223 144],[53.96043956 34.03956044] ; [225.03956044 141.96043956],0
d2,1,0.656152,0.198232,[45 43] ; [177 188],[43.12582781 44.87417219] ; [178.87417219 186.12582781],0
d5,1,0.656242,0.19812,[76 12] ; [310  57],[74.65494505 13.34505495] ; [311.34505495  55.65494505],0
p1,1,0.709448,0.138829,[ 6 82] ; [ 21 343],[ 5.25663717 82.74336283] ; [ 21.74336283 342.25663717],0
n2,1,0.714784,0.133546,[16  6] ; [66 30],[15.28813559  6.71186441] ; [66.71186441 29.28813559],0
u1,1,0.725853,0.122954,[16 72] ; [ 61 306],[14.89230769 73.10769231] ; [ 62.10769231 304.89230769],0
r4,1,0.726697,0.122166,[73 15] ; [310  57],[74.07472527 13.92527473] ; [308.92527473  58.07472527],0
p2,1,0.748103,0.103132,[69 19] ; [291  73],[70.08849558 17.91150442] ; [289.91150442  74.08849558],0
p8,1,0.791301,0.070025,[42 44] ; [172 192],[40.89777778 45.10222222] ; [173.10222222 190.89777778],0
a4,1,0.798504,0.06517,[41 47] ; [165 201],[39.92951542 48.07048458] ; [166.07048458 199.92951542],0
