Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.18206,[ 24 100] ; [28 15],[38.61077844 85.38922156] ; [13.38922156 29.61077844],1
p1,1,0.002783,8.944357,[  4 121] ; [ 7 36],[  8.18452381 116.81547619] ; [ 2.81547619 40.18452381],0
s6,1,0.006929,7.291348,[54 70] ; [29 14],[61.62874251 62.37125749] ; [21.37125749 21.62874251],0
p5,1,0.013113,6.153808,[  3 121] ; [ 5 37],[  5.97590361 118.02409639] ; [ 2.02409639 39.97590361],0
n4,1,0.017122,5.683866,[64 61] ; [31 12],[70.68452381 54.31547619] ; [24.31547619 18.68452381],0
d5,1,0.030726,4.668233,[66 58] ; [31 12],[72.0239521 51.9760479] ; [24.9760479 18.0239521],0
n6,1,0.038588,4.278921,[84 41] ; [36  7],[89.28571429 35.71428571] ; [30.71428571 12.28571429],0
p2,1,0.039058,4.258342,[74 51] ; [33 10],[79.61309524 45.38690476] ; [27.38690476 15.61309524],0
a7,1,0.053136,3.739625,[68 55] ; [31 12],[73.35542169 49.64457831] ; [25.64457831 17.35542169],0
v1,1,0.064541,3.416667,[43 80] ; [21 20],[48. 75.] ; [16. 25.],0
v4,1,0.088204,2.906844,[102  22] ; [40  3],[105.43712575  18.56287425] ; [36.56287425  6.43712575],0
n5,1,0.124761,2.356504,[70 54] ; [30 13],[74.25149701 49.74850299] ; [25.74850299 17.25149701],0
r4,1,0.134596,2.238678,[87 38] ; [35  8],[90.77380952 34.22619048] ; [31.22619048 11.77380952],0
a3,1,0.148944,2.083028,[56 68] ; [14 29],[51.9760479 72.0239521] ; [18.0239521 24.9760479],0
s5,1,0.154221,2.029999,[ 20 100] ; [11 30],[23.10559006 96.89440994] ; [ 7.89440994 33.10559006],0
b1,1,0.170745,1.876388,[49 76] ; [22 21],[52.82738095 72.17261905] ; [18.17261905 24.82738095],0
p7,1,0.182161,1.779909,[42 78] ; [20 23],[45.64417178 74.35582822] ; [16.35582822 26.64417178],0
s8,1,0.206335,1.596954,[26 99] ; [13 30],[29.01785714 95.98214286] ; [ 9.98214286 33.01785714],0
p6,1,0.218936,1.511333,[ 19 104] ; [10 32],[ 21.61818182 101.38181818] ; [ 7.38181818 34.61818182],0
n2,1,0.25045,1.32079,[29 20] ; [5 1],[30.29090909 18.70909091] ; [3.70909091 2.29090909],0
r3,1,0.2715,1.209155,[104  20] ; [39  4],[106.17964072  17.82035928] ; [36.82035928  6.17964072],0
s3,1,0.301025,1.069648,[56 67] ; [23 19],[58.89090909 64.10909091] ; [20.10909091 21.89090909],0
v3,1,0.319907,0.989327,[31 92] ; [13 26],[33.40740741 89.59259259] ; [10.59259259 28.40740741],0
n1,1,0.321593,0.982456,[15 35] ; [3 3],[16.07142857 33.92857143] ; [1.92857143 4.07142857],0
d1,1,0.338977,0.914298,[34 91] ; [15 28],[36.45833333 88.54166667] ; [12.54166667 30.45833333],0
s2,1,0.341951,0.903103,[43 81] ; [18 24],[45.56626506 78.43373494] ; [15.43373494 26.56626506],0
u2,1,0.344673,0.892972,[40 28] ; [13 14],[37.93684211 30.06315789] ; [15.06315789 11.93684211],0
v2,1,0.39011,0.738598,[50 67] ; [14 26],[47.69426752 69.30573248] ; [16.30573248 23.69426752],0
s7,1,0.414552,0.665709,[28 91] ; [12 28],[29.93710692 89.06289308] ; [10.06289308 29.93710692],0
s4,1,0.449029,0.573101,[ 21 104] ; [ 5 37],[ 19.46107784 105.53892216] ; [ 6.53892216 35.46107784],0
u1,1,0.45366,0.561492,[  3 122] ; [ 2 41],[  3.7202381 121.2797619] ; [ 1.2797619 41.7202381],0
b4,1,0.493488,0.468913,[77 48] ; [29 14],[78.86904762 46.13095238] ; [27.13095238 15.86904762],0
b5,1,0.493488,0.468913,[77 48] ; [29 14],[78.86904762 46.13095238] ; [27.13095238 15.86904762],0
p11,1,0.503887,0.446741,[77 48] ; [24 19],[75.14880952 49.85119048] ; [25.85119048 17.14880952],0
r2,1,0.579955,0.306307,[103  22] ; [37  6],[104.16666667  20.83333333] ; [35.83333333  7.16666667],0
d4,1,0.644974,0.212296,[82 41] ; [27 16],[80.76506024 42.23493976] ; [28.23493976 14.76506024],0
u3,1,0.702451,0.145935,[37 31] ; [17 12],[37.8556701 30.1443299] ; [16.1443299 12.8556701],0
p9,1,0.790515,0.070566,[75 46] ; [27 15],[75.71779141 45.28220859] ; [26.28220859 15.71779141],0
a4,1,0.843276,0.039087,[ 22 103] ; [ 7 36],[ 21.57738095 103.42261905] ; [ 7.42261905 35.57738095],0
d2,1,0.855419,0.0332,[30 94] ; [11 32],[30.44311377 93.55688623] ; [10.55688623 32.44311377],0
b2,1,0.862318,0.030076,[20 47] ; [ 7 18],[19.66304348 47.33695652] ; [ 7.33695652 17.66304348],0
b3,1,0.862318,0.030076,[20 47] ; [ 7 18],[19.66304348 47.33695652] ; [ 7.33695652 17.66304348],0
d3,1,0.878985,0.023182,[67 56] ; [24 19],[67.42771084 55.57228916] ; [23.57228916 19.42771084],0
r1,1,0.883638,0.021421,[76 49] ; [25 17],[75.5988024 49.4011976] ; [25.4011976 16.5988024],0
a8,1,0.88742,0.020042,[ 11 108] ; [ 4 36],[ 11.22641509 107.77358491] ; [ 3.77358491 36.22641509],0
p10,1,0.905019,0.014238,[71 51] ; [24 18],[70.67073171 51.32926829] ; [24.32926829 17.67073171],0
p12,1,0.972355,0.001201,[  3 121] ; [ 1 42],[  2.97005988 121.02994012] ; [ 1.02994012 41.97005988],0
s1,1,0.975862,0.000915,[  6 117] ; [ 2 40],[  5.96363636 117.03636364] ; [ 2.03636364 39.96363636],0
a6,1,0.99664,1.8e-05,[61 64] ; [21 22],[61.01190476 63.98809524] ; [20.98809524 22.01190476],0
