Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00324,8.667027,[23  7] ; [19 26],[16.8 13.2] ; [25.2 19.8],0
n4,1,0.005373,7.749563,[27  3] ; [26 17],[21.78082192  8.21917808] ; [31.21917808 11.78082192],0
s3,1,0.006362,7.444853,[15 15] ; [36  9],[20.4  9.6] ; [30.6 14.4],0
b4,1,0.035199,4.435484,[22  8] ; [22 23],[17.6 12.4] ; [26.4 18.6],0
u1,1,0.058782,3.571429,[12 18] ; [ 9 36],[ 8.4 21.6] ; [12.6 32.4],0
a2,1,0.097594,2.744425,[12 18] ; [10 35],[ 8.8 21.2] ; [13.2 31.8],0
a4,1,0.131394,2.27596,[18 12] ; [19 26],[14.8 15.2] ; [22.2 22.8],0
a5,1,0.147184,2.101201,[24  6] ; [29 16],[21.2  8.8] ; [31.8 13.2],0
r1,1,0.154852,2.023788,[28  2] ; [36  8],[25.94594595  4.05405405] ; [38.05405405  5.94594595],0
v1,1,0.156376,2.008929,[19 11] ; [21 24],[16. 14.] ; [24. 21.],0
s6,1,0.158855,1.985089,[27  2] ; [35  8],[24.97222222  4.02777778] ; [37.02777778  5.97222222],0
d2,1,0.208245,1.583583,[21  9] ; [25 20],[18.4 11.6] ; [27.6 17.4],0
r4,1,0.223858,1.479469,[29  1] ; [40  5],[27.6  2.4] ; [41.4  3.6],0
p3,1,0.255818,1.291248,[16 14] ; [18 27],[13.6 16.4] ; [20.4 24.6],0
p10,1,0.263595,1.249776,[25  5] ; [31 12],[23.01369863  6.98630137] ; [32.98630137 10.01369863],0
s4,1,0.286422,1.136364,[ 6 24] ; [14 31],[ 8. 22.] ; [12. 33.],0
p6,1,0.294442,1.099201,[15 15] ; [17 28],[12.8 17.2] ; [19.2 25.8],0
n1,1,0.294525,1.098823,[3 5] ; [13  9],[4.26666667 3.73333333] ; [11.73333333 10.26666667],0
r2,1,0.34673,0.885389,[28  2] ; [43  1],[28.78378378  1.21621622] ; [42.21621622  1.78378378],0
n5,1,0.356074,0.851692,[24  6] ; [31 13],[22.2972973  7.7027027] ; [32.7027027 11.2972973],0
p12,1,0.358719,0.842372,[ 3 27] ; [ 2 42],[ 2.02702703 27.97297297] ; [ 2.97297297 41.02702703],0
p1,1,0.38025,0.769895,[ 3 26] ; [ 8 37],[ 4.31081081 24.68918919] ; [ 6.68918919 38.31081081],0
d3,1,0.41883,0.653595,[22  8] ; [29 16],[20.4  9.6] ; [30.6 14.4],0
p9,1,0.423364,0.64096,[23  7] ; [37  7],[24.32432432  5.67567568] ; [35.67567568  8.32432432],0
b1,1,0.448718,0.573888,[18 12] ; [23 22],[16.4 13.6] ; [24.6 20.4],0
d5,1,0.488074,0.480769,[27  3] ; [38  7],[26.  4.] ; [39.  6.],0
b3,1,0.570285,0.322206,[ 5 13] ; [ 9 16],[ 5.86046512 12.13953488] ; [ 8.13953488 16.86046512],0
b2,1,0.570285,0.322206,[ 5 13] ; [ 9 16],[ 5.86046512 12.13953488] ; [ 8.13953488 16.86046512],0
a6,1,0.617075,0.25,[21  9] ; [29 16],[20. 10.] ; [30. 15.],0
p4,1,0.630428,0.231481,[19 11] ; [26 19],[18. 12.] ; [27. 18.],0
a3,1,0.658843,0.194932,[22  8] ; [35 10],[22.8  7.2] ; [34.2 10.8],0
d4,1,0.729932,0.119174,[23  7] ; [36  9],[23.6  6.4] ; [35.4  9.6],0
s1,1,0.795193,0.067378,[ 1 29] ; [ 2 42],[ 1.21621622 28.78378378] ; [ 1.78378378 42.21621622],0
u3,1,0.799846,0.064286,[6 2] ; [8 2],[6.22222222 1.77777778] ; [7.77777778 2.22222222],0
n6,1,0.804683,0.061153,[25  4] ; [37  7],[24.63013699  4.36986301] ; [37.36986301  6.63013699],0
p7,1,0.811782,0.056705,[15 14] ; [22 23],[14.5 14.5] ; [22.5 22.5],0
a8,1,0.82173,0.050769,[ 4 22] ; [ 7 33],[ 4.33333333 21.66666667] ; [ 6.66666667 33.33333333],0
a7,1,0.833683,0.044092,[22  8] ; [32 13],[21.6  8.4] ; [32.4 12.6],0
p8,1,0.842961,0.039246,[10 20] ; [16 29],[10.4 19.6] ; [15.6 29.4],0
s7,1,0.855724,0.033058,[22  4] ; [34  7],[21.73134328  4.26865672] ; [34.26865672  6.73134328],0
r3,1,0.871266,0.026261,[27  3] ; [41  4],[27.2  2.8] ; [40.8  4.2],0
n3,1,0.871524,0.026154,[5 2] ; [15  7],[4.82758621 2.17241379] ; [15.17241379  6.82758621],0
n2,1,0.900933,0.015496,[6 2] ; [16  6],[5.86666667 2.13333333] ; [16.13333333  5.86666667],0
p2,1,0.910352,0.012677,[23  7] ; [35 10],[23.2  6.8] ; [34.8 10.2],0
s2,1,0.91211,0.012183,[23  7] ; [34 11],[22.8  7.2] ; [34.2 10.8],0
u2,1,0.913906,0.011688,[5 3] ; [6 4],[4.88888889 3.11111111] ; [6.11111111 3.88888889],0
d1,1,0.921766,0.009645,[19 11] ; [29 16],[19.2 10.8] ; [28.8 16.2],0
b5,1,0.921766,0.009645,[19 11] ; [29 16],[19.2 10.8] ; [28.8 16.2],0
s5,1,0.93146,0.007397,[16 12] ; [23 18],[15.82608696 12.17391304] ; [23.17391304 17.82608696],0
p5,1,1.0,0.0,[ 4 26] ; [ 6 39],[ 4. 26.] ; [ 6. 39.],0
