Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,42.131498,[226  21] ; [24 20],[212.19931271  34.80068729] ; [37.80068729  6.19931271],1
p7,1,0.0,39.247129,[186  59] ; [12 31],[168.4375  76.5625] ; [29.5625 13.4375],1
p10,1,0.0,37.585607,[225  24] ; [24 20],[211.60750853  37.39249147] ; [37.39249147  6.60750853],1
p8,1,0.0,32.345935,[161  85] ; [ 9 36],[143.71134021 102.28865979] ; [26.28865979 18.71134021],1
p11,1,3e-06,21.807448,[215  37] ; [25 20],[203.63636364  48.36363636] ; [36.36363636  8.63636364],1
p4,1,4e-06,21.334558,[173  77] ; [14 29],[159.55631399  90.44368601] ; [27.44368601 15.55631399],1
p3,1,1.1e-05,19.297247,[156  96] ; [12 33],[142.54545455 109.45454545] ; [25.45454545 19.54545455],1
v4,1,2.3e-05,17.957319,[245   5] ; [38  7],[239.83050847  10.16949153] ; [43.16949153  1.83050847],1
v1,1,0.000228,13.58585,[180  69] ; [20 25],[169.3877551  79.6122449] ; [30.6122449 14.3877551],1
r4,1,0.000294,13.110741,[237  15] ; [35 10],[230.78787879  21.21212121] ; [41.21212121  3.78787879],1
r3,1,0.000617,11.724599,[247   4] ; [40  5],[243.36824324   7.63175676] ; [43.63175676  1.36824324],1
n5,1,0.000895,11.033754,[209  41] ; [28 17],[200.84745763  49.15254237] ; [36.15254237  8.84745763],1
p6,1,0.001782,9.761559,[104 141] ; [ 8 37],[ 94.62068966 150.37931034] ; [17.37931034 27.62068966],0
n4,1,0.0057,7.642938,[215  36] ; [31 14],[208.60135135  42.39864865] ; [37.39864865  7.60135135],0
d5,1,0.00717,7.229869,[230  22] ; [35 10],[224.84848485  27.15151515] ; [40.15151515  4.84848485],0
s3,1,0.019679,5.440121,[148  95] ; [19 26],[140.90625 102.09375] ; [26.09375 18.90625],0
n6,1,0.03198,4.59956,[227  23] ; [36  9],[222.88135593  27.11864407] ; [40.11864407  4.88135593],0
n3,1,0.035399,4.425816,[38 11] ; [8 8],[34.67692308 14.32307692] ; [11.32307692  4.67692308],0
a4,1,0.053758,3.72019,[134 117] ; [17 28],[128.04391892 122.95608108] ; [22.95608108 22.04391892],0
v2,1,0.068687,3.314114,[204  44] ; [31 13],[199.5890411  48.4109589] ; [35.4109589  8.5890411],0
s1,1,0.080457,3.05565,[  5 241] ; [ 3 42],[  6.7628866 239.2371134] ; [ 1.2371134 43.7628866],0
s5,1,0.085042,2.965802,[ 97 144] ; [12 33],[ 91.84965035 149.15034965] ; [17.15034965 27.84965035],0
a5,1,0.090324,2.868595,[202  50] ; [31 14],[197.6969697  54.3030303] ; [35.3030303  9.6969697],0
s8,1,0.090402,2.867194,[144 104] ; [20 25],[138.81228669 109.18771331] ; [25.18771331 19.81228669],0
s2,1,0.115671,2.474984,[147 101] ; [21 24],[142.19795222 105.80204778] ; [25.80204778 19.19795222],0
d1,1,0.124077,2.365091,[190  62] ; [29 16],[185.81818182  66.18181818] ; [33.18181818 11.81818182],0
a8,1,0.156651,2.006259,[ 36 187] ; [ 3 37],[ 33.06844106 189.93155894] ; [ 5.93155894 34.06844106],0
u2,1,0.186043,1.748679,[31 20] ; [9 2],[32.90322581 18.09677419] ; [7.09677419 3.90322581],0
a1,1,0.197264,1.662514,[ 19 233] ; [ 6 39],[ 21.21212121 230.78787879] ; [ 3.78787879 41.21212121],0
n2,1,0.252702,1.308302,[37 11] ; [10  6],[35.25 12.75] ; [11.75  4.25],0
p5,1,0.290506,1.117276,[ 44 208] ; [ 5 40],[ 41.57575758 210.42424242] ; [ 7.42424242 37.57575758],0
r1,1,0.300037,1.074032,[211  40] ; [35 10],[208.60135135  42.39864865] ; [37.39864865  7.60135135],0
a7,1,0.300925,1.07009,[186  65] ; [30 15],[183.16216216  67.83783784] ; [32.83783784 12.16216216],0
u3,1,0.330642,0.946383,[29 22] ; [8 3],[30.43548387 20.56451613] ; [6.56451613 4.43548387],0
s4,1,0.342438,0.901282,[ 32 217] ; [ 8 36],[ 33.99317406 215.00682594] ; [ 6.00682594 37.99317406],0
d3,1,0.436252,0.606122,[198  54] ; [33 12],[196.  56.] ; [35. 10.],0
b2,1,0.485221,0.487107,[68 91] ; [10 18],[66.32085561 92.67914439] ; [11.67914439 16.32085561],0
b3,1,0.485221,0.487107,[68 91] ; [10 18],[66.32085561 92.67914439] ; [11.67914439 16.32085561],0
p1,1,0.486941,0.48328,[ 25 226] ; [ 3 42],[ 23.74324324 227.25675676] ; [ 4.25675676 40.74324324],0
a3,1,0.497967,0.459265,[200  50] ; [34 11],[198.30508475  51.69491525] ; [35.69491525  9.30508475],0
a2,1,0.501131,0.45254,[ 74 178] ; [11 34],[ 72.12121212 179.87878788] ; [12.87878788 32.12121212],0
b4,1,0.510726,0.432579,[155  97] ; [30 15],[156.96969697  95.03030303] ; [28.03030303 16.96969697],0
a6,1,0.516222,0.421434,[174  77] ; [29 16],[172.13851351  78.86148649] ; [30.86148649 14.13851351],0
r2,1,0.57478,0.31475,[238  12] ; [41  3],[237.24489796  12.75510204] ; [41.75510204  2.24489796],0
s7,1,0.616495,0.250825,[144  95] ; [23 18],[142.54642857  96.45357143] ; [24.45357143 16.54642857],0
b5,1,0.654137,0.200724,[149 103] ; [25 20],[147.63636364 104.36363636] ; [26.36363636 18.63636364],0
n1,1,0.666075,0.186228,[15 31] ; [ 4 11],[14.32786885 31.67213115] ; [ 4.67213115 10.32786885],0
p12,1,0.700183,0.148282,[ 33 217] ; [ 5 40],[ 32.20338983 217.79661017] ; [ 5.79661017 39.20338983],0
u4,1,0.73137,0.117857,[  8 244] ; [ 1 44],[  7.63636364 244.36363636] ; [ 1.36363636 43.63636364],0
s6,1,0.754725,0.097603,[173  70] ; [31 14],[172.125  70.875] ; [31.875 13.125],0
u1,1,0.861719,0.030341,[ 59 193] ; [10 35],[ 58.54545455 193.45454545] ; [10.45454545 34.54545455],0
b1,1,0.87068,0.026502,[ 92 160] ; [17 28],[ 92.48484848 159.51515152] ; [16.51515152 28.48484848],0
d2,1,0.9611,0.002379,[146 105] ; [26 19],[145.85135135 105.14864865] ; [26.14864865 18.85135135],0
