Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.643234,[389  17] ; [33 13],[379.05309735  26.94690265] ; [42.94690265  3.05309735],1
n5,1,2e-06,22.844648,[365  41] ; [30 16],[354.80088496  51.19911504] ; [40.19911504  5.80088496],1
r2,1,9e-06,19.613783,[387  13] ; [36  8],[381.08108108  18.91891892] ; [41.91891892  2.08108108],1
p10,1,0.000343,12.81845,[361  42] ; [32 13],[353.52455357  49.47544643] ; [39.47544643  5.52455357],1
b1,1,0.00053,12.005497,[157 249] ; [30 16],[167.96902655 238.03097345] ; [19.03097345 26.96902655],1
b2,1,0.004964,7.89244,[112 158] ; [ 4 24],[105.10067114 164.89932886] ; [10.89932886 17.10067114],0
b3,1,0.004964,7.89244,[112 158] ; [ 4 24],[105.10067114 164.89932886] ; [10.89932886 17.10067114],0
p6,1,0.006057,7.533326,[216 187] ; [14 30],[207.36017897 195.63982103] ; [22.63982103 21.36017897],0
s2,1,0.010619,6.527961,[224 179] ; [16 29],[215.89285714 187.10714286] ; [24.10714286 20.89285714],0
p9,1,0.013215,6.1401,[363  39] ; [36 10],[358.03125  43.96875] ; [40.96875  5.03125],0
p8,1,0.0161,5.791915,[284 117] ; [24 21],[276.92376682 124.07623318] ; [31.07623318 13.92376682],0
b5,1,0.016245,5.776199,[225 181] ; [34 12],[232.64159292 173.35840708] ; [26.35840708 19.64159292],0
p3,1,0.016975,5.698975,[263 143] ; [21 24],[255.66297118 150.33702882] ; [28.33702882 16.66297118],0
v1,1,0.017695,5.626084,[246 153] ; [19 25],[238.67945824 160.32054176] ; [26.32054176 17.67945824],0
s5,1,0.03256,4.568783,[161 233] ; [11 34],[154.3690205 239.6309795] ; [17.6309795 27.3690205],0
p4,1,0.034034,4.492985,[295 110] ; [26 19],[288.9 116.1] ; [32.1 12.9],0
a4,1,0.040527,4.195675,[196 208] ; [15 31],[189.43111111 214.56888889] ; [21.56888889 24.43111111],0
