Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000132,14.609763,[5 1] ; [ 8 45],[1.3220339 4.6779661] ; [11.6779661 41.3220339],1
s8,1,0.000712,11.457479,[4 2] ; [ 6 46],[1.03448276 4.96551724] ; [ 8.96551724 43.03448276],1
s4,1,0.002934,8.847763,[4 2] ; [ 8 45],[1.22033898 4.77966102] ; [10.77966102 42.22033898],0
p8,1,0.017647,5.630812,[4 2] ; [11 40],[1.57894737 4.42105263] ; [13.42105263 37.57894737],0
p4,1,0.021503,5.285578,[4 2] ; [12 41],[1.62711864 4.37288136] ; [14.37288136 38.62711864],0
s3,1,0.024975,5.025585,[4 1] ; [15 35],[1.72727273 3.27272727] ; [17.27272727 32.72727273],0
p2,1,0.035594,4.416472,[5 1] ; [20 32],[2.5862069 3.4137931] ; [22.4137931 29.5862069],0
p10,1,0.040952,4.177988,[5 1] ; [21 32],[2.6440678 3.3559322] ; [23.3559322 29.6440678],0
a7,1,0.051298,3.79852,[5 1] ; [22 31],[2.74576271 3.25423729] ; [24.25423729 28.74576271],0
p11,1,0.056626,3.633548,[4 2] ; [15 38],[1.93220339 4.06779661] ; [17.06779661 35.93220339],0
p9,1,0.068464,3.319472,[5 1] ; [22 28],[2.89285714 3.10714286] ; [24.10714286 25.89285714],0
n6,1,0.069537,3.293926,[5 1] ; [23 29],[2.89655172 3.10344828] ; [25.10344828 26.89655172],0
s1,1,0.086192,2.944087,[2 4] ; [ 5 48],[0.71186441 5.28813559] ; [ 6.28813559 46.71186441],0
r4,1,0.193762,1.688777,[2 4] ; [ 7 46],[0.91525424 5.08474576] ; [ 8.08474576 44.91525424],0
b1,1,0.203879,1.614369,[2 4] ; [32 21],[3.45762712 2.54237288] ; [30.54237288 22.45762712],0
a5,1,0.206497,1.595818,[5 1] ; [30 23],[3.55932203 2.44067797] ; [31.44067797 21.55932203],0
b4,1,0.239431,1.383941,[2 4] ; [31 22],[3.3559322 2.6440678] ; [29.6440678 23.3559322],0
s6,1,0.239654,1.382629,[3 3] ; [14 38],[1.75862069 4.24137931] ; [15.24137931 36.75862069],0
s5,1,0.264812,1.243424,[2 3] ; [10 43],[1.03448276 3.96551724] ; [10.96551724 42.03448276],0
b5,1,0.27819,1.175911,[4 2] ; [23 30],[2.74576271 3.25423729] ; [24.25423729 28.74576271],0
v3,1,0.329678,0.950162,[2 4] ; [ 9 44],[1.11864407 4.88135593] ; [ 9.88135593 43.11864407],0
d3,1,0.365249,0.819764,[4 2] ; [25 28],[2.94915254 3.05084746] ; [26.05084746 26.94915254],0
n5,1,0.390149,0.738476,[5 1] ; [35 18],[4.06779661 1.93220339] ; [35.93220339 17.06779661],0
v1,1,0.437202,0.603616,[1 5] ; [17 36],[1.83050847 4.16949153] ; [16.16949153 36.83050847],0
a2,1,0.447134,0.577906,[1 5] ; [ 4 49],[0.50847458 5.49152542] ; [ 4.49152542 48.50847458],0
n1,1,0.476108,0.507766,[2 1] ; [14 17],[1.41176471 1.58823529] ; [14.58823529 16.41176471],0
n3,1,0.508688,0.436765,[2 1] ; [14 16],[1.45454545 1.54545455] ; [14.54545455 15.45454545],0
p5,1,0.60437,0.268454,[1 5] ; [ 5 46],[0.63157895 5.36842105] ; [ 5.36842105 45.63157895],0
p7,1,0.623147,0.241469,[2 3] ; [15 36],[1.51785714 3.48214286] ; [15.48214286 35.51785714],0
d2,1,0.650688,0.205034,[3 3] ; [21 31],[2.48275862 3.51724138] ; [21.51724138 30.48275862],0
r1,1,0.699194,0.149311,[2 4] ; [22 31],[2.44067797 3.55932203] ; [21.55932203 31.44067797],0
d4,1,0.757468,0.095362,[3 3] ; [30 23],[3.3559322 2.6440678] ; [29.6440678 23.3559322],0
a3,1,0.779504,0.07838,[4 2] ; [31 20],[3.68421053 2.31578947] ; [31.31578947 19.68421053],0
n4,1,0.832604,0.044674,[4 2] ; [33 20],[3.76271186 2.23728814] ; [33.23728814 19.76271186],0
b2,1,0.865664,0.028618,[2 3] ; [13 23],[1.82926829 3.17073171] ; [13.17073171 22.82926829],0
b3,1,0.865664,0.028618,[2 3] ; [13 23],[1.82926829 3.17073171] ; [13.17073171 22.82926829],0
d1,1,0.874018,0.02514,[2 4] ; [16 37],[1.83050847 4.16949153] ; [16.16949153 36.83050847],0
p1,1,0.919133,0.010307,[1 5] ; [ 8 45],[0.91525424 5.08474576] ; [ 8.08474576 44.91525424],0
a6,1,0.965056,0.001919,[3 3] ; [26 27],[2.94915254 3.05084746] ; [26.05084746 26.94915254],0
d5,1,0.965056,0.001919,[3 3] ; [27 26],[3.05084746 2.94915254] ; [26.94915254 26.05084746],0
a4,1,1.0,0.0,[2 4] ; [17 34],[2. 4.] ; [17. 34.],0
