Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,76.391992,[ 27 102] ; [194  95],[68.20334928 60.79665072] ; [152.79665072 136.20334928],1
s3,1,0.0,66.524648,[33 95] ; [197  89],[71.11111111 56.88888889] ; [158.88888889 127.11111111],1
s7,1,0.0,58.608965,[31 91] ; [187  93],[66.15920398 55.84079602] ; [151.84079602 128.15920398],1
s8,1,0.0,34.1695,[37 93] ; [172 118],[64.69047619 65.30952381] ; [144.30952381 145.69047619],1
s5,1,0.0,29.579533,[ 23 104] ; [130 151],[47.625 79.375] ; [105.375 175.625],1
p9,1,0.000525,12.025355,[102  26] ; [264  24],[112.61538462  15.38461538] ; [253.38461538  34.61538462],1
p6,1,0.002773,8.950873,[38 90] ; [130 157],[51.81686747 76.18313253] ; [116.18313253 170.81686747],0
p4,1,0.003774,8.389276,[68 60] ; [197  93],[81.14832536 46.85167464] ; [183.85167464 106.14832536],0
s4,1,0.003889,8.335013,[  9 121] ; [ 51 239],[ 18.57142857 111.42857143] ; [ 41.42857143 248.57142857],0
n5,1,0.006638,7.368309,[93 36] ; [244  48],[103.26128266  25.73871734] ; [233.73871734  58.26128266],0
p10,1,0.010409,6.563446,[102  27] ; [256  33],[110.48325359  18.51674641] ; [247.51674641  41.48325359],0
p12,1,0.013785,6.065429,[  6 124] ; [ 36 254],[ 13. 117.] ; [ 29. 261.],0
b5,1,0.015029,5.913011,[66 64] ; [185 107],[77.32227488 52.67772512] ; [173.67772512 118.32227488],0
u1,1,0.019334,5.471021,[ 20 110] ; [ 75 217],[ 29.26540284 100.73459716] ; [ 65.73459716 226.26540284],0
d5,1,0.020933,5.332377,[101  29] ; [253  39],[109.0521327  20.9478673] ; [244.9478673  47.0521327],0
v1,1,0.051978,3.776464,[75 52] ; [197  89],[83.64164649 43.35835351] ; [188.35835351  97.64164649],0
p5,1,0.052138,3.771346,[ 10 120] ; [ 42 249],[ 16.05700713 113.94299287] ; [ 35.94299287 255.05700713],0
r4,1,0.057641,3.603986,[115  15] ; [274  18],[119.83412322  10.16587678] ; [269.16587678  22.83412322],0
b3,1,0.059262,3.557911,[41 47] ; [ 62 117],[33.94756554 54.05243446] ; [ 69.05243446 109.94756554],0
b2,1,0.059262,3.557911,[41 47] ; [ 62 117],[33.94756554 54.05243446] ; [ 69.05243446 109.94756554],0
u2,1,0.077021,3.126677,[12 21] ; [38 31],[16.17647059 16.82352941] ; [33.82352941 35.17647059],0
p3,1,0.079608,3.072896,[64 66] ; [170 121],[72.25653207 57.74346793] ; [161.74346793 129.25653207],0
u3,1,0.09544,2.780129,[15 19] ; [43 27],[18.96153846 15.03846154] ; [39.03846154 30.96153846],0
u4,1,0.113958,2.498462,[  1 129] ; [ 10 282],[  3.38862559 126.61137441] ; [  7.61137441 284.38862559],0
r3,1,0.139985,2.178124,[123   6] ; [286   6],[125.32304038   3.67695962] ; [283.67695962   8.32304038],0
b4,1,0.141649,2.159956,[73 57] ; [186 106],[79.78672986 50.21327014] ; [179.21327014 112.78672986],0
