Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.5e-05,18.755011,[43 58] ; [96 40],[59.23628692 41.76371308] ; [79.76371308 56.23628692],1
n5,1,0.000106,15.01947,[62 42] ; [111  24],[75.28033473 28.71966527] ; [97.71966527 37.28033473],1
v3,1,0.000178,14.054457,[25 78] ; [64 69],[38.84322034 64.15677966] ; [50.15677966 82.84322034],1
p3,1,0.001047,10.742677,[49 55] ; [92 43],[61.35564854 42.64435146] ; [79.64435146 55.35564854],0
p4,1,0.00106,10.71908,[55 49] ; [99 36],[67.0125523 36.9874477] ; [86.9874477 48.0125523],0
d4,1,0.001619,9.93802,[72 32] ; [117  19],[81.9 22.1] ; [107.1  28.9],0
r1,1,0.003032,8.788193,[71 33] ; [114  21],[80.50209205 23.49790795] ; [104.49790795  30.50209205],0
u1,1,0.003757,8.397602,[ 8 96] ; [ 29 107],[16.03333333 87.96666667] ; [ 20.96666667 115.03333333],0
n4,1,0.010004,6.634163,[68 36] ; [109  27],[76.7 27.3] ; [100.3  35.7],0
p10,1,0.022666,5.193942,[80 24] ; [118  16],[86.5210084 17.4789916] ; [111.4789916  22.5210084],0
b5,1,0.027379,4.866779,[55 49] ; [91 45],[63.26666667 40.73333333] ; [82.73333333 53.26666667],0
p2,1,0.028332,4.807738,[86 17] ; [125  10],[91.31512605 11.68487395] ; [119.68487395  15.31512605],0
d5,1,0.041865,4.140637,[78 25] ; [117  19],[84.0376569 18.9623431] ; [110.9623431  25.0376569],0
a4,1,0.042578,4.112091,[35 69] ; [63 72],[42.64435146 61.35564854] ; [55.35564854 79.64435146],0
p9,1,0.050116,3.83757,[81 22] ; [118  16],[86.48523207 16.51476793] ; [112.51476793  21.48523207],0
a5,1,0.064899,3.407548,[70 34] ; [106  30],[76.26666667 27.73333333] ; [99.73333333 36.26666667],0
b2,1,0.066308,3.372128,[14 41] ; [36 53],[19.09722222 35.90277778] ; [30.90277778 58.09722222],0
b3,1,0.066308,3.372128,[14 41] ; [36 53],[19.09722222 35.90277778] ; [30.90277778 58.09722222],0
d1,1,0.068367,3.321799,[52 52] ; [84 52],[58.93333333 45.06666667] ; [77.06666667 58.93333333],0
s8,1,0.073044,3.213255,[25 78] ; [47 87],[31.29113924 71.70886076] ; [40.70886076 93.29113924],0
b4,1,0.079229,3.080648,[47 57] ; [77 59],[53.73333333 50.26666667] ; [70.26666667 65.73333333],0
u2,1,0.101618,2.67997,[24 13] ; [17 20],[20.5 16.5] ; [20.5 16.5],0
s6,1,0.111187,2.537266,[43 59] ; [70 63],[49.04680851 52.95319149] ; [63.95319149 69.04680851],0
d2,1,0.128849,2.306321,[41 63] ; [67 69],[46.8 57.2] ; [61.2 74.8],0
a3,1,0.131511,2.274583,[66 38] ; [98 37],[71.36401674 32.63598326] ; [92.63598326 42.36401674],0
p1,1,0.166124,1.917574,[ 5 99] ; [ 13 123],[ 7.8 96.2] ; [ 10.2 125.8],0
p8,1,0.166645,1.912869,[65 37] ; [96 37],[69.88085106 32.11914894] ; [91.11914894 41.88085106],0
n6,1,0.195558,1.675243,[83 20] ; [118  18],[86.62343096 16.37656904] ; [114.37656904  21.62343096],0
p6,1,0.197784,1.658662,[42 60] ; [66 67],[46.87659574 55.12340426] ; [61.12340426 71.87659574],0
p11,1,0.242772,1.364427,[81 23] ; [114  22],[84.5 19.5] ; [110.5  25.5],0
u3,1,0.251185,1.316701,[16 22] ; [21 17],[18.5 19.5] ; [18.5 19.5],0
a1,1,0.265837,1.238103,[ 5 99] ; [  3 133],[  3.46666667 100.53333333] ; [  4.53333333 131.46666667],0
n1,1,0.305522,1.049937,[ 7 23] ; [ 8 14],[ 8.65384615 21.34615385] ; [ 6.34615385 15.65384615],0
s7,1,0.319796,0.989782,[27 69] ; [44 84],[30.42857143 65.57142857] ; [40.57142857 87.42857143],0
a2,1,0.323577,0.974435,[19 85] ; [ 32 104],[22.1 81.9] ; [ 28.9 107.1],0
p12,1,0.333778,0.934185,[  4 100] ; [  9 125],[ 5.68067227 98.31932773] ; [  7.31932773 126.68067227],0
p5,1,0.474421,0.51166,[12 92] ; [ 20 116],[13.86666667 90.13333333] ; [ 18.13333333 117.86666667],0
a6,1,0.498092,0.458999,[66 38] ; [92 44],[68.46666667 35.53333333] ; [89.53333333 46.46666667],0
a7,1,0.559618,0.340366,[73 30] ; [101  35],[74.9874477 28.0125523] ; [99.0125523 36.9874477],0
r3,1,0.57751,0.310278,[96  8] ; [128   8],[97.06666667  6.93333333] ; [126.93333333   9.06666667],0
r4,1,0.61884,0.247501,[92 12] ; [123  13],[93.16666667 10.83333333] ; [121.83333333  14.16666667],0
a8,1,0.631556,0.229956,[12 84] ; [17 98],[13.1943128 82.8056872] ; [15.8056872 99.1943128],0
b1,1,0.67403,0.176924,[41 63] ; [50 86],[39.43333333 64.56666667] ; [51.56666667 84.43333333],0
n3,1,0.67696,0.173568,[22  9] ; [16  5],[22.65384615  8.34615385] ; [15.34615385  5.65384615],0
s2,1,0.697711,0.150864,[18 86] ; [ 21 115],[16.9 87.1] ; [ 22.1 113.9],0
r2,1,0.704366,0.14397,[94 10] ; [123  11],[94.82352941  9.17647059] ; [122.17647059  11.82352941],0
s4,1,0.735773,0.113877,[13 90] ; [ 15 119],[12.16877637 90.83122363] ; [ 15.83122363 118.16877637],0
s1,1,0.77095,0.084758,[  2 100] ; [  2 134],[  1.71428571 100.28571429] ; [  2.28571429 133.71428571],0
n2,1,0.781272,0.077096,[20 11] ; [15  7],[20.47169811 10.52830189] ; [14.52830189  7.47169811],0
s5,1,0.844456,0.038493,[26 78] ; [35 99],[26.65546218 77.34453782] ; [34.34453782 99.65546218],0
v4,1,0.88444,0.021125,[99  5] ; [130   6],[99.23333333  4.76666667] ; [129.76666667   6.23333333],0
d3,1,0.904804,0.014303,[69 33] ; [91 45],[68.57142857 33.42857143] ; [91.42857143 44.57142857],0
