Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,125.107058,[231 118] ; [ 2 95],[182.32511211 166.67488789] ; [50.67488789 46.32511211],1
d3,1,0.0,84.035277,[262  87] ; [23 72],[224.02027027 124.97972973] ; [60.97972973 34.02027027],1
d5,1,0.0,72.098469,[302  47] ; [44 52],[271.35730337  77.64269663] ; [74.64269663 21.35730337],1
a5,1,0.0,36.481168,[255  94] ; [39 58],[230.05829596 118.94170404] ; [63.94170404 33.05829596],1
d2,1,0.0,25.580634,[167 179] ; [19 78],[145.2731377 200.7268623] ; [40.7268623 56.2731377],1
a4,1,1.1e-05,19.300612,[152 196] ; [18 77],[133.54401806 214.45598194] ; [36.45598194 58.54401806],1
r3,1,3.3e-05,17.260783,[332  17] ; [80 17],[322.39461883  26.60538117] ; [89.60538117  7.39461883],1
a3,1,0.000171,14.1238,[226 122] ; [42 54],[210.05405405 137.94594595] ; [57.94594595 38.05405405],1
s5,1,0.000365,12.705177,[ 88 248] ; [ 8 84],[ 75.36448598 260.63551402] ; [20.63551402 71.36448598],1
r1,1,0.000412,12.478918,[280  67] ; [61 35],[267.10383747  79.89616253] ; [73.89616253 22.10383747],1
a7,1,0.000435,12.374862,[266  82] ; [56 40],[252.37837838  95.62162162] ; [69.62162162 26.37837838],1
a2,1,0.001573,9.990789,[ 74 275] ; [ 7 90],[ 63.38340807 285.61659193] ; [17.61659193 79.38340807],0
p1,1,0.001647,9.906036,[ 18 329] ; [14 82],[ 25.06546275 321.93453725] ; [ 6.93453725 89.06546275],0
p10,1,0.001656,9.896362,[264  81] ; [56 37],[252.05479452  92.94520548] ; [67.94520548 25.05479452],0
r4,1,0.002197,9.377141,[319  30] ; [78 19],[310.65695067  38.34304933] ; [86.34304933 10.65695067],0
p2,1,0.003222,8.677138,[278  66] ; [64 32],[267.38181818  76.61818182] ; [74.61818182 21.38181818],0
v2,1,0.005595,7.676428,[178 154] ; [33 56],[166.39429929 165.60570071] ; [44.60570071 44.39429929],0
a6,1,0.011122,6.445733,[252  97] ; [57 40],[241.79596413 107.20403587] ; [67.20403587 29.79596413],0
s2,1,0.019077,5.494403,[109 237] ; [18 76],[ 99.86818182 246.13181818] ; [27.13181818 66.86818182],0
p9,1,0.036589,4.369435,[273  71] ; [65 29],[265.46118721  78.53881279] ; [72.53881279 21.46118721],0
u2,1,0.036983,4.351204,[64 56] ; [20 35],[57.6 62.4] ; [26.4 28.6],0
b3,1,0.059264,3.557861,[ 67 112] ; [13 42],[ 61.1965812 117.8034188] ; [18.8034188 36.1965812],0
b2,1,0.059264,3.557861,[ 67 112] ; [13 42],[ 61.1965812 117.8034188] ; [18.8034188 36.1965812],0
n6,1,0.081196,3.040804,[275  71] ; [69 28],[268.6772009  77.3227991] ; [75.3227991 21.6772009],0
s6,1,0.1065,2.605412,[175 165] ; [40 55],[168.04597701 171.95402299] ; [46.95402299 48.04597701],0
p4,1,0.147215,2.10087,[170 173] ; [40 57],[163.70454545 179.29545455] ; [46.29545455 50.70454545],0
s1,1,0.149994,2.072308,[  6 337] ; [ 4 90],[  7.84897025 335.15102975] ; [ 2.15102975 91.84897025],0
b4,1,0.15524,2.019993,[215 134] ; [52 45],[208.93049327 140.06950673] ; [58.06950673 38.93049327],0
v1,1,0.158127,1.992052,[169 171] ; [39 55],[162.94930876 177.05069124] ; [45.05069124 48.94930876],0
p11,1,0.176472,1.827084,[268  81] ; [68 29],[262.92376682  86.07623318] ; [73.07623318 23.92376682],0
p6,1,0.221104,1.497192,[ 93 248] ; [20 75],[ 88.37844037 252.62155963] ; [24.62155963 70.37844037],0
p7,1,0.222593,1.487577,[191 150] ; [46 48],[185.7862069 155.2137931] ; [51.2137931 42.7862069],0
s8,1,0.227738,1.454931,[ 69 279] ; [14 83],[ 64.90786517 283.09213483] ; [18.09213483 78.90786517],0
p8,1,0.230222,1.439489,[163 181] ; [38 56],[157.8630137 186.1369863] ; [43.1369863 50.8630137],0
n3,1,0.238895,1.387105,[59 28] ; [20  5],[61.36607143 25.63392857] ; [17.63392857  7.36607143],0
v4,1,0.293665,1.102742,[330  19] ; [88  8],[327.8247191  21.1752809] ; [90.1752809  5.8247191],0
u3,1,0.327187,0.96,[69 52] ; [27 28],[66. 55.] ; [30. 25.],0
p12,1,0.438889,0.599185,[ 15 330] ; [ 6 90],[ 16.42857143 328.57142857] ; [ 4.57142857 91.42857143],0
b5,1,0.474388,0.511737,[219 130] ; [57 40],[215.97309417 133.02690583] ; [60.02690583 36.97309417],0
s3,1,0.476633,0.506557,[136 208] ; [33 60],[133.03432494 210.96567506] ; [35.96567506 57.03432494],0
p5,1,0.491207,0.473882,[ 21 326] ; [ 4 91],[ 19.62669683 327.37330317] ; [ 5.37330317 89.62669683],0
a1,1,0.526779,0.400601,[ 13 336] ; [ 5 92],[ 14.08520179 334.91479821] ; [ 3.91479821 93.08520179],0
v3,1,0.53322,0.388251,[108 225] ; [27 66],[105.52816901 227.47183099] ; [29.47183099 63.52816901],0
a8,1,0.621469,0.243808,[ 32 295] ; [ 7 80],[ 30.80434783 296.19565217] ; [ 8.19565217 78.80434783],0
s4,1,0.66081,0.192541,[ 44 298] ; [14 82],[ 45.28767123 296.71232877] ; [12.71232877 83.28767123],0
n1,1,0.698952,0.149565,[26 59] ; [ 9 17],[26.8018018 58.1981982] ; [ 8.1981982 17.8018018],0
n4,1,0.79645,0.066535,[238 110] ; [65 32],[236.95280899 111.04719101] ; [66.04719101 30.95280899],0
n2,1,0.931266,0.007439,[61 26] ; [18  8],[60.82300885 26.17699115] ; [18.17699115  7.82300885],0
