Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.015664,5.840242,[26  6] ; [7 8],[22.46808511  9.53191489] ; [10.53191489  4.46808511],0
d2,1,0.016352,5.764637,[ 8 25] ; [9 6],[11.6875 21.3125] ; [5.3125 9.6875],0
s1,1,0.034437,4.472882,[ 2 31] ; [ 4 10],[ 4.21276596 28.78723404] ; [ 1.78723404 12.21276596],0
p10,1,0.04365,4.070046,[22  9] ; [6 9],[18.86956522 12.13043478] ; [9.13043478 5.86956522],0
v4,1,0.050304,3.831293,[22  8] ; [6 8],[19.09090909 10.90909091] ; [8.90909091 5.09090909],0
n6,1,0.071852,3.240207,[20 11] ; [5 9],[17.22222222 13.77777778] ; [7.77777778 6.22222222],0
p6,1,0.077777,3.110761,[10 22] ; [ 1 13],[ 7.65217391 24.34782609] ; [ 3.34782609 10.65217391],0
p11,1,0.082388,3.017143,[22 11] ; [6 9],[19.25 13.75] ; [8.75 6.25],0
s5,1,0.093821,2.807562,[ 9 23] ; [ 1 14],[ 6.80851064 25.19148936] ; [ 3.19148936 11.80851064],0
s6,1,0.095948,2.771645,[19 13] ; [ 5 10],[16.34042553 15.65957447] ; [7.65957447 7.34042553],0
p4,1,0.107717,2.587398,[17 16] ; [ 4 11],[14.4375 18.5625] ; [6.5625 8.4375],0
r1,1,0.115379,2.478954,[12 20] ; [ 2 12],[ 9.73913043 22.26086957] ; [4.26086957 9.73913043],0
p7,1,0.146068,2.112842,[18 15] ; [4 9],[15.7826087 17.2173913] ; [6.2173913 6.7826087],0
d4,1,0.174567,1.843277,[26  7] ; [9 6],[24.0625  8.9375] ; [10.9375  4.0625],0
n1,1,0.178978,1.80609,[ 5 10] ; [5 3],[6.52173913 8.47826087] ; [3.47826087 4.52173913],0
d5,1,0.186449,1.745455,[24  9] ; [8 7],[22. 11.] ; [10.  5.],0
a2,1,0.210075,1.570909,[ 4 29] ; [ 4 11],[ 5.5 27.5] ; [ 2.5 12.5],0
v2,1,0.216244,1.529121,[20 12] ; [6 8],[18.08695652 13.91304348] ; [7.91304348 6.08695652],0
r3,1,0.225413,1.469574,[22 10] ; [7 7],[20.17391304 11.82608696] ; [8.82608696 5.17391304],0
a3,1,0.256918,1.285289,[21 12] ; [12  3],[22.6875 10.3125] ; [10.3125  4.6875],0
b1,1,0.271878,1.207245,[23 10] ; [8 7],[21.3125 11.6875] ; [9.6875 5.3125],0
s8,1,0.346184,0.887395,[11 22] ; [ 3 12],[ 9.625 23.375] ; [ 4.375 10.625],0
u2,1,0.347153,0.883838,[7 4] ; [1 2],[6.28571429 4.71428571] ; [1.71428571 1.28571429],0
a4,1,0.36687,0.814238,[13 20] ; [8 7],[14.4375 18.5625] ; [6.5625 8.4375],0
p3,1,0.371614,0.798262,[14 19] ; [ 4 10],[12.63829787 20.36170213] ; [5.36170213 8.63829787],0
a1,1,0.398103,0.71405,[ 2 31] ; [ 2 13],[ 2.75 30.25] ; [ 1.25 13.75],0
p5,1,0.410004,0.678788,[ 5 28] ; [ 1 14],[ 4.125 28.875] ; [ 1.875 13.125],0
a5,1,0.429795,0.623377,[18 15] ; [10  5],[19.25 13.75] ; [8.75 6.25],0
n3,1,0.435366,0.608466,[10  5] ; [4 4],[9.13043478 5.86956522] ; [4.86956522 3.13043478],0
b4,1,0.459168,0.547921,[17 16] ; [6 9],[15.8125 17.1875] ; [7.1875 7.8125],0
b5,1,0.459168,0.547921,[16 17] ; [9 6],[17.1875 15.8125] ; [7.8125 7.1875],0
a7,1,0.463509,0.537408,[18 15] ; [6 8],[16.85106383 16.14893617] ; [7.14893617 6.85106383],0
d1,1,0.498679,0.457746,[12 21] ; [7 8],[13.0625 19.9375] ; [5.9375 9.0625],0
n4,1,0.501231,0.452329,[20 13] ; [7 7],[18.95744681 14.04255319] ; [8.04255319 5.95744681],0
p8,1,0.508883,0.436364,[10 23] ; [6 9],[11. 22.] ; [ 5. 10.],0
r2,1,0.532798,0.389053,[18 12] ; [7 7],[17.04545455 12.95454545] ; [7.95454545 6.04545455],0
d3,1,0.550525,0.356377,[19 14] ; [10  5],[19.9375 13.0625] ; [9.0625 5.9375],0
v3,1,0.562775,0.334922,[ 9 24] ; [5 9],[ 9.82978723 23.17021277] ; [4.17021277 9.82978723],0
u3,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
s2,1,0.631683,0.229785,[13 19] ; [ 5 10],[12.25531915 19.74468085] ; [5.74468085 9.25531915],0
u1,1,0.65561,0.198901,[ 3 30] ; [ 2 13],[ 3.4375 29.5625] ; [ 1.5625 13.4375],0
s4,1,0.65561,0.198901,[ 3 30] ; [ 2 13],[ 3.4375 29.5625] ; [ 1.5625 13.4375],0
n2,1,0.781867,0.076667,[12  3] ; [6 2],[11.73913043  3.26086957] ; [6.26086957 1.73913043],0
s7,1,0.785671,0.07395,[12 18] ; [5 9],[11.59090909 18.40909091] ; [5.40909091 8.59090909],0
s3,1,0.831002,0.045547,[13 17] ; [6 9],[12.66666667 17.33333333] ; [6.33333333 8.66666667],0
b2,1,0.867695,0.027751,[ 7 12] ; [4 6],[ 7.20689655 11.79310345] ; [3.79310345 6.20689655],0
b3,1,0.867695,0.027751,[ 7 12] ; [4 6],[ 7.20689655 11.79310345] ; [3.79310345 6.20689655],0
a6,1,0.906958,0.01366,[17 16] ; [8 7],[17.1875 15.8125] ; [7.8125 7.1875],0
n5,1,0.955176,0.003159,[18 14] ; [8 6],[18.08695652 13.91304348] ; [7.91304348 6.08695652],0
