Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4.6e-05,16.604932,[16 55] ; [21 12],[25.25961538 45.74038462] ; [11.74038462 21.25961538],1
s6,1,0.009806,6.669799,[22 49] ; [19 14],[27.99038462 43.00961538] ; [13.00961538 19.99038462],0
s2,1,0.011188,6.435214,[16 56] ; [15 17],[21.46153846 50.53846154] ; [ 9.53846154 22.46153846],0
r3,1,0.015016,5.914645,[49 22] ; [30  3],[53.93269231 17.06730769] ; [25.06730769  7.93269231],0
r4,1,0.018593,5.539361,[42 30] ; [27  6],[47.31428571 24.68571429] ; [21.68571429 11.31428571],0
s3,1,0.021778,5.263431,[25 46] ; [19 13],[30.33009709 40.66990291] ; [13.66990291 18.33009709],0
p7,1,0.02412,5.086009,[30 40] ; [22 11],[35.33980583 34.66019417] ; [16.66019417 16.33980583],0
b1,1,0.031863,4.605845,[34 38] ; [23 10],[39.08571429 32.91428571] ; [17.91428571 15.08571429],0
b5,1,0.031863,4.605845,[34 38] ; [23 10],[39.08571429 32.91428571] ; [17.91428571 15.08571429],0
v4,1,0.0507,3.818164,[52 18] ; [30  3],[55.72815534 14.27184466] ; [26.27184466  6.72815534],0
n6,1,0.063183,3.451796,[38 33] ; [24  9],[42.32692308 28.67307692] ; [19.67307692 13.32692308],0
p8,1,0.068066,3.329065,[14 57] ; [12 21],[17.75 53.25] ; [ 8.25 24.75],0
v3,1,0.068528,3.317927,[18 52] ; [14 18],[21.96078431 48.03921569] ; [10.03921569 21.96078431],0
a3,1,0.097584,2.744588,[36 35] ; [11 22],[32.08653846 38.91346154] ; [14.91346154 18.08653846],0
a8,1,0.120579,2.409787,[ 9 58] ; [ 1 30],[ 6.83673469 60.16326531] ; [ 3.16326531 27.83673469],0
d4,1,0.124129,2.364428,[32 40] ; [20 13],[35.65714286 36.34285714] ; [16.34285714 16.65714286],0
