Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.416637,[59 28] ; [14 40],[45.04255319 41.95744681] ; [27.95744681 26.04255319],1
n1,1,0.027609,4.85229,[15 17] ; [ 5 21],[11.03448276 20.96551724] ; [ 8.96551724 17.03448276],0
a4,1,0.051369,3.796214,[38 48] ; [15 39],[32.55714286 53.44285714] ; [20.44285714 33.55714286],0
n6,1,0.05564,3.662791,[57 29] ; [27 27],[51.6 34.4] ; [32.4 21.6],0
b3,1,0.063739,3.437315,[20 36] ; [ 5 25],[16.27906977 39.72093023] ; [ 8.72093023 21.27906977],0
b2,1,0.063739,3.437315,[20 36] ; [ 5 25],[16.27906977 39.72093023] ; [ 8.72093023 21.27906977],0
v3,1,0.065494,3.392488,[28 56] ; [10 43],[23.29927007 60.70072993] ; [14.70072993 38.29927007],0
s7,1,0.081666,3.031429,[21 58] ; [ 7 44],[17.01538462 61.98461538] ; [10.98461538 40.01538462],0
a5,1,0.089541,2.8826,[53 34] ; [25 29],[48.12765957 38.87234043] ; [29.87234043 24.12765957],0
p8,1,0.114606,2.489531,[19 68] ; [18 35],[22.99285714 64.00714286] ; [14.00714286 38.99285714],0
v1,1,0.132978,2.257389,[35 52] ; [15 39],[30.85106383 56.14893617] ; [19.14893617 34.85106383],0
u1,1,0.133048,2.25657,[14 73] ; [ 4 50],[11.10638298 75.89361702] ; [ 6.89361702 47.10638298],0
u3,1,0.135084,2.233083,[16 22] ; [17 11],[19. 19.] ; [14. 14.],0
a2,1,0.141241,2.164383,[18 69] ; [ 6 48],[14.80851064 72.19148936] ; [ 9.19148936 44.80851064],0
s1,1,0.141339,2.16332,[ 5 81] ; [ 7 47],[ 7.37142857 78.62857143] ; [ 4.62857143 49.37142857],0
r1,1,0.14156,2.16092,[62 25] ; [32 22],[58. 29.] ; [36. 18.],0
p7,1,0.162105,1.954479,[30 57] ; [25 29],[33.93617021 53.06382979] ; [21.06382979 32.93617021],0
a8,1,0.171733,1.867752,[ 6 73] ; [ 1 49],[ 4.28682171 74.71317829] ; [ 2.71317829 47.28682171],0
d4,1,0.199528,1.645829,[56 30] ; [40 13],[59.39568345 26.60431655] ; [36.60431655 16.39568345],0
r3,1,0.216241,1.529144,[64 22] ; [45  9],[66.95714286 19.04285714] ; [42.04285714 11.95714286],0
s8,1,0.253139,1.305895,[16 70] ; [ 6 47],[13.61151079 72.38848921] ; [ 8.38848921 44.61151079],0
r2,1,0.285252,1.141894,[73 13] ; [42 12],[70.64285714 15.35714286] ; [44.35714286  9.64285714],0
a1,1,0.305195,1.051356,[ 7 80] ; [ 2 52],[ 5.55319149 81.44680851] ; [ 3.44680851 50.55319149],0
a3,1,0.307935,1.039511,[49 37] ; [26 28],[46.07142857 39.92857143] ; [28.92857143 25.07142857],0
p4,1,0.333798,0.934109,[30 57] ; [23 31],[32.70212766 54.29787234] ; [20.29787234 33.70212766],0
b1,1,0.344381,0.894053,[49 38] ; [26 28],[46.27659574 40.72340426] ; [28.72340426 25.27659574],0
p11,1,0.361983,0.831003,[39 48] ; [20 34],[36.40425532 50.59574468] ; [22.59574468 31.40425532],0
p2,1,0.372278,0.796045,[47 40] ; [25 29],[44.42553191 42.57446809] ; [27.57446809 26.42553191],0
a7,1,0.430322,0.621954,[52 34] ; [29 25],[49.75714286 36.24285714] ; [31.24285714 22.75714286],0
d1,1,0.478797,0.501602,[35 52] ; [25 29],[37.0212766 49.9787234] ; [22.9787234 31.0212766],0
p1,1,0.563354,0.33393,[ 7 79] ; [ 3 51],[ 6.14285714 79.85714286] ; [ 3.85714286 50.14285714],0
p6,1,0.580663,0.305165,[18 67] ; [ 9 43],[16.75182482 68.24817518] ; [10.24817518 41.75182482],0
s4,1,0.618047,0.248622,[13 72] ; [10 44],[14.0647482 70.9352518] ; [ 8.9352518 45.0647482],0
b4,1,0.67953,0.170655,[53 34] ; [31 23],[51.82978723 35.17021277] ; [32.17021277 21.82978723],0
d3,1,0.700596,0.147852,[48 39] ; [28 26],[46.89361702 40.10638298] ; [29.10638298 24.89361702],0
d5,1,0.713245,0.135057,[59 28] ; [35 19],[58. 29.] ; [36. 18.],0
