Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.040156,4.211264,[4 5] ; [105  34],[6.62837838 2.37162162] ; [102.37162162  36.62837838],0
a5,1,0.120082,2.416252,[3 6] ; [83 56],[5.22972973 3.77027027] ; [80.77027027 58.22972973],0
s6,1,0.120735,2.407762,[3 6] ; [80 54],[5.22377622 3.77622378] ; [77.77622378 56.22377622],0
n4,1,0.126243,2.338108,[4 5] ; [96 43],[6.08108108 2.91891892] ; [93.91891892 45.08108108],0
r4,1,0.126243,2.338108,[4 5] ; [96 43],[6.08108108 2.91891892] ; [93.91891892 45.08108108],0
v1,1,0.131093,2.279512,[2 7] ; [65 70],[4.1875 4.8125] ; [62.8125 72.1875],0
n3,1,0.138875,2.19038,[2 3] ; [29 11],[3.44444444 1.55555556] ; [27.55555556 12.44444444],0
p7,1,0.159121,1.982564,[7 2] ; [73 63],[4.96551724 4.03448276] ; [75.03448276 60.96551724],0
p3,1,0.163534,1.94124,[2 7] ; [64 75],[4.01351351 4.98648649] ; [61.98648649 77.01351351],0
d2,1,0.174775,1.841503,[5 4] ; [46 92],[3.12244898 5.87755102] ; [47.87755102 90.12244898],0
s1,1,0.185201,1.755387,[1 8] ; [  4 135],[0.30405405 8.69594595] ; [  4.69594595 134.30405405],0
p11,1,0.19967,1.644788,[6 3] ; [116  23],[7.41891892 1.58108108] ; [114.58108108  24.41891892],0
r3,1,0.218955,1.51121,[7 2] ; [125  13],[8.08163265 0.91836735] ; [123.91836735  14.08163265],0
b5,1,0.238688,1.388324,[4 5] ; [89 50],[5.65540541 3.34459459] ; [87.34459459 51.65540541],0
n6,1,0.254583,1.297979,[6 3] ; [114  25],[7.2972973 1.7027027] ; [112.7027027  26.2972973],0
p2,1,0.32072,0.986009,[6 3] ; [111  27],[7.16326531 1.83673469] ; [109.83673469  28.16326531],0
n2,1,0.390635,0.736965,[3 2] ; [31  9],[3.77777778 1.22222222] ; [30.22222222  9.77777778],0
u1,1,0.434744,0.610118,[1 8] ; [  7 132],[0.48648649 8.51351351] ; [  7.51351351 131.48648649],0
u3,1,0.476215,0.507519,[2 1] ; [26 31],[1.4 1.6] ; [26.6 30.4],0
a4,1,0.49956,0.45587,[2 7] ; [46 93],[2.91891892 6.08108108] ; [45.08108108 93.91891892],0
b3,1,0.517108,0.419658,[3 3] ; [29 50],[2.25882353 3.74117647] ; [29.74117647 49.25882353],0
b2,1,0.517108,0.419658,[3 3] ; [29 50],[2.25882353 3.74117647] ; [29.74117647 49.25882353],0
d3,1,0.539302,0.376834,[6 3] ; [77 60],[5.11643836 3.88356164] ; [77.88356164 59.11643836],0
n1,1,0.556901,0.345098,[1 3] ; [16 24],[1.54545455 2.45454545] ; [15.45454545 24.54545455],0
v3,1,0.584184,0.299519,[2 7] ; [42 94],[2.73103448 6.26896552] ; [41.26896552 94.73103448],0
v2,1,0.600471,0.274286,[3 6] ; [57 78],[3.75 5.25] ; [56.25 78.75],0
s8,1,0.608835,0.261875,[4 5] ; [50 89],[3.28378378 5.71621622] ; [50.71621622 88.28378378],0
u2,1,0.634833,0.225564,[2 1] ; [30 27],[1.6 1.4] ; [30.4 26.6],0
a3,1,0.649527,0.206497,[6 3] ; [82 57],[5.35135135 3.64864865] ; [82.64864865 56.35135135],0
d4,1,0.66024,0.193232,[6 3] ; [102  37],[6.56756757 2.43243243] ; [101.43243243  37.56756757],0
s5,1,0.696664,0.151965,[2 7] ; [37 94],[2.50714286 6.49285714] ; [36.49285714 94.50714286],0
s3,1,0.715035,0.1333,[5 4] ; [68 70],[4.46938776 4.53061224] ; [68.53061224 69.46938776],0
d5,1,0.728537,0.120459,[7 2] ; [100  38],[6.55102041 2.44897959] ; [100.44897959  37.55102041],0
s2,1,0.762537,0.091295,[4 5] ; [69 70],[4.43918919 4.56081081] ; [68.56081081 70.43918919],0
b1,1,0.773715,0.082667,[3 6] ; [53 86],[3.40540541 5.59459459] ; [52.59459459 86.40540541],0
s7,1,0.799558,0.064475,[4 5] ; [53 79],[3.63829787 5.36170213] ; [53.36170213 78.63829787],0
b4,1,0.806245,0.060159,[6 3] ; [87 52],[5.65540541 3.34459459] ; [87.34459459 51.65540541],0
p4,1,0.826932,0.047803,[5 4] ; [72 67],[4.68243243 4.31756757] ; [72.31756757 66.68243243],0
p8,1,0.861336,0.030511,[4 5] ; [65 72],[4.25342466 4.74657534] ; [64.74657534 72.25342466],0
v4,1,0.867034,0.028032,[8 1] ; [120  18],[7.83673469 1.16326531] ; [120.16326531  17.83673469],0
a7,1,0.894858,0.017466,[6 3] ; [89 49],[5.81632653 3.18367347] ; [89.18367347 48.81632653],0
s4,1,0.922654,0.009427,[2 7] ; [ 29 110],[1.88513514 7.11486486] ; [ 29.11486486 109.88513514],0
d1,1,0.940169,0.005634,[4 5] ; [60 79],[3.89189189 5.10810811] ; [60.10810811 78.89189189],0
p6,1,0.952473,0.003552,[3 6] ; [47 90],[3.08219178 5.91780822] ; [46.91780822 90.08219178],0
a8,1,0.962077,0.002261,[1 8] ; [ 14 118],[0.95744681 8.04255319] ; [ 14.04255319 117.95744681],0
p1,1,0.970929,0.001328,[1 8] ; [ 16 123],[1.03378378 7.96621622] ; [ 15.96621622 123.03378378],0
a6,1,0.97385,0.001075,[5 4] ; [78 61],[5.0472973 3.9527027] ; [77.9527027 61.0472973],0
a2,1,0.976117,0.000896,[1 8] ; [ 15 124],[0.97297297 8.02702703] ; [ 15.02702703 123.97297297],0
