Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000283,13.181009,[36 10] ; [35 43],[26.33870968 19.66129032] ; [44.66129032 33.33870968],1
r4,1,0.000371,12.674095,[42  5] ; [47 32],[33.1984127 13.8015873] ; [55.8015873 23.1984127],1
s8,1,0.000402,12.522867,[16 31] ; [ 7 72],[ 8.57936508 38.42063492] ; [14.42063492 64.57936508],1
s7,1,0.000804,11.233017,[16 30] ; [ 7 65],[ 8.96610169 37.03389831] ; [14.03389831 57.96610169],1
s5,1,0.003695,8.427932,[10 35] ; [ 4 75],[ 5.08064516 39.91935484] ; [ 8.91935484 70.08064516],0
p9,1,0.004829,7.942222,[38  8] ; [44 32],[30.91803279 15.08196721] ; [51.08196721 24.91803279],0
p10,1,0.010012,6.632698,[34 11] ; [40 37],[27.29508197 17.70491803] ; [46.70491803 30.29508197],0
r3,1,0.011524,6.382597,[43  4] ; [56 21],[37.52419355  9.47580645] ; [61.47580645 15.52419355],0
p11,1,0.013341,6.123351,[38  9] ; [47 32],[31.70634921 15.29365079] ; [53.29365079 25.70634921],0
p3,1,0.024906,5.030418,[25 22] ; [26 53],[19.02380952 27.97619048] ; [31.97619048 47.02380952],0
a6,1,0.029025,4.766146,[32 15] ; [38 41],[26.11111111 20.88888889] ; [43.88888889 35.11111111],0
u3,1,0.033991,4.495157,[16 11] ; [14 28],[11.73913043 15.26086957] ; [18.26086957 23.73913043],0
b4,1,0.042728,4.106114,[29 18] ; [34 45],[23.5 23.5] ; [39.5 39.5],0
u2,1,0.043573,4.073032,[17 10] ; [16 26],[12.91304348 14.08695652] ; [20.08695652 21.91304348],0
v4,1,0.044574,4.034702,[44  3] ; [62 15],[40.17741935  6.82258065] ; [65.82258065 11.17741935],0
a4,1,0.045918,3.984613,[ 6 39] ; [23 56],[10.52419355 34.47580645] ; [18.47580645 60.52419355],0
p2,1,0.052119,3.771939,[38  9] ; [51 28],[33.1984127 13.8015873] ; [55.8015873 23.1984127],0
s3,1,0.053365,3.732441,[16 30] ; [15 63],[11.5 34.5] ; [19.5 58.5],0
p5,1,0.056533,3.636276,[ 6 40] ; [ 3 75],[ 3.33870968 42.66129032] ; [ 5.66129032 72.33870968],0
p4,1,0.079496,3.075178,[26 21] ; [31 48],[21.26190476 25.73809524] ; [35.73809524 43.26190476],0
a8,1,0.128553,2.309892,[ 7 38] ; [ 5 68],[ 4.57627119 40.42372881] ; [ 7.42372881 65.57627119],0
p1,1,0.139874,2.179349,[ 3 44] ; [12 67],[ 5.5952381 41.4047619] ; [ 9.4047619 69.5952381],0
n6,1,0.144207,2.132482,[36 11] ; [50 28],[32.336 14.664] ; [53.664 24.336],0
b2,1,0.16515,1.926421,[ 6 20] ; [18 28],[ 8.66666667 17.33333333] ; [15.33333333 30.66666667],0
b3,1,0.16515,1.926421,[ 6 20] ; [18 28],[ 8.66666667 17.33333333] ; [15.33333333 30.66666667],0
p8,1,0.171076,1.873491,[24 22] ; [30 46],[20.36065574 25.63934426] ; [33.63934426 42.36065574],0
n4,1,0.18686,1.742201,[36 11] ; [51 27],[32.712 14.288] ; [54.288 23.712],0
r2,1,0.206987,1.592376,[41  6] ; [61 17],[38.352  8.648] ; [63.648 14.352],0
d5,1,0.207279,1.590329,[22 25] ; [28 51],[18.65079365 28.34920635] ; [31.34920635 47.65079365],0
d2,1,0.217572,1.520311,[ 8 39] ; [21 58],[10.81746032 36.18253968] ; [18.18253968 60.81746032],0
v2,1,0.223204,1.483652,[19 24] ; [24 49],[15.93965517 27.06034483] ; [27.06034483 45.93965517],0
p7,1,0.252921,1.307095,[27 19] ; [37 40],[23.93495935 22.06504065] ; [40.06504065 36.93495935],0
s1,1,0.281884,1.157983,[ 1 45] ; [ 5 72],[ 2.24390244 43.75609756] ; [ 3.75609756 73.24390244],0
n5,1,0.313105,1.017534,[37 10] ; [55 23],[34.592 12.408] ; [57.408 20.592],0
s4,1,0.338935,0.914454,[ 6 41] ; [ 6 73],[ 4.47619048 42.52380952] ; [ 7.52380952 71.47619048],0
a5,1,0.407717,0.685449,[25 22] ; [36 43],[22.75396825 24.24603175] ; [38.24603175 40.75396825],0
p12,1,0.423595,0.64032,[ 4 42] ; [ 4 75],[ 2.944 43.056] ; [ 5.056 73.944],0
d3,1,0.504836,0.444756,[14 33] ; [19 59],[12.408 34.592] ; [20.592 57.408],0
v3,1,0.541454,0.372851,[14 31] ; [20 57],[12.54098361 32.45901639] ; [21.45901639 55.54098361],0
v1,1,0.595677,0.281566,[19 24] ; [31 48],[17.62295082 25.37704918] ; [32.37704918 46.62295082],0
p6,1,0.596669,0.28005,[10 36] ; [20 57],[11.2195122 34.7804878] ; [18.7804878 58.2195122],0
n1,1,0.604814,0.267795,[4 8] ; [13 18],[4.74418605 7.25581395] ; [12.25581395 18.74418605],0
a3,1,0.669257,0.182472,[20 26] ; [37 41],[21.14516129 24.85483871] ; [35.85483871 42.14516129],0
b1,1,0.670527,0.180986,[19 28] ; [35 44],[20.14285714 26.85714286] ; [33.85714286 45.14285714],0
a7,1,0.694973,0.153755,[27 20] ; [42 36],[25.944 21.056] ; [43.056 34.944],0
u1,1,0.708164,0.140118,[ 1 46] ; [ 1 78],[ 0.74603175 46.25396825] ; [ 1.25396825 77.74603175],0
b5,1,0.773903,0.082526,[28 19] ; [45 34],[27.23015873 19.76984127] ; [45.76984127 33.23015873],0
n3,1,0.864967,0.028918,[9 3] ; [21  8],[8.7804878 3.2195122] ; [21.2195122  7.7804878],0
n2,1,0.894417,0.017614,[8 4] ; [20 11],[7.81395349 4.18604651] ; [20.18604651 10.81395349],0
a2,1,0.946317,0.004534,[ 4 43] ; [ 7 72],[ 4.1031746 42.8968254] ; [ 6.8968254 72.1031746],0
