Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,131.476115,[329 130] ; [ 60 172],[258.39507959 200.60492041] ; [130.60492041 101.39507959],1
s2,1,0.0,125.880894,[302 162] ; [ 46 185],[232.33381295 231.66618705] ; [115.66618705 115.33381295],1
s7,1,0.0,81.575011,[277 177] ; [ 53 168],[221.95555556 232.04444444] ; [108.04444444 112.95555556],1
s8,1,0.0,77.729572,[267 198] ; [ 52 182],[212.21030043 252.78969957] ; [106.78969957 127.21030043],1
s5,1,0.0,54.93796,[192 262] ; [ 32 196],[149.1143695 304.8856305] ; [ 74.8856305 153.1143695],1
s4,1,0.0,26.331283,[ 94 366] ; [ 13 221],[ 70.9221902 389.0778098] ; [ 36.0778098 197.9221902],1
p4,1,1.3e-05,19.014781,[310 155] ; [115 117],[283.53658537 181.46341463] ; [141.46341463  90.53658537],1
p9,1,1.8e-05,18.400219,[425  38] ; [187  45],[407.70647482  55.29352518] ; [204.29352518  27.70647482],1
p6,1,1.8e-05,18.338258,[195 264] ; [ 59 170],[169.45639535 289.54360465] ; [ 84.54360465 144.45639535],1
p12,1,7.3e-05,15.738736,[ 57 408] ; [  7 224],[ 42.75862069 422.24137931] ; [ 21.24137931 209.75862069],1
p10,1,0.000103,15.075146,[415  48] ; [182  49],[398.28674352  64.71325648] ; [198.71325648  32.28674352],1
n5,1,0.000208,13.756878,[377  90] ; [158  74],[357.43204578 109.56795422] ; [177.56795422  54.43204578],1
p5,1,0.00149,10.090341,[ 66 398] ; [ 14 217],[ 53.41007194 410.58992806] ; [ 26.58992806 204.41007194],0
p3,1,0.001893,9.650045,[257 209] ; [ 99 133],[237.67335244 228.32664756] ; [118.32664756 113.67335244],0
u1,1,0.001942,9.603392,[ 96 372] ; [ 26 208],[ 81.33333333 386.66666667] ; [ 40.66666667 193.33333333],0
p7,1,0.003434,8.561043,[316 135] ; [136  95],[298.90322581 152.09677419] ; [153.09677419  77.90322581],0
a2,1,0.004115,8.232565,[121 347] ; [ 38 196],[106. 362.] ; [ 53. 181.],0
