Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,25.230336,[111  22] ; [21 25],[98.07821229 34.92178771] ; [33.92178771 12.07821229],1
p3,1,0.445569,0.581898,[62 74] ; [18 28],[59.78021978 76.21978022] ; [20.21978022 25.78021978],0
v4,1,0.493275,0.469375,[120  15] ; [40  7],[118.68131868  16.31868132] ; [41.31868132  5.68131868],0
r2,1,0.500793,0.453257,[106  26] ; [39  7],[107.52808989  24.47191011] ; [37.47191011  8.52808989],0
p1,1,0.50638,0.44154,[ 13 123] ; [ 3 44],[ 11.89071038 124.10928962] ; [ 4.10928962 42.89071038],0
a2,1,0.524102,0.405814,[ 13 124] ; [ 6 41],[ 14.14673913 122.85326087] ; [ 4.85326087 42.14673913],0
a1,1,0.563678,0.333375,[  9 128] ; [ 2 45],[  8.19021739 128.80978261] ; [ 2.80978261 44.19021739],0
r4,1,0.610502,0.259445,[93 44] ; [30 17],[91.58152174 45.41847826] ; [31.41847826 15.58152174],0
a8,1,0.611975,0.25731,[ 15 114] ; [ 4 41],[ 14.0862069 114.9137931] ; [ 4.9137931 40.0862069],0
b2,1,0.633849,0.226878,[28 58] ; [ 6 16],[27.07407407 58.92592593] ; [ 6.92592593 15.07407407],0
b3,1,0.633849,0.226878,[28 58] ; [ 6 16],[27.07407407 58.92592593] ; [ 6.92592593 15.07407407],0
s1,1,0.662736,0.190217,[  4 132] ; [ 2 45],[  4.45901639 131.54098361] ; [ 1.54098361 45.45901639],0
s3,1,0.702413,0.145974,[67 70] ; [21 25],[65.87978142 71.12021858] ; [22.12021858 23.87978142],0
u1,1,0.739658,0.110428,[  7 130] ; [ 3 44],[  7.44565217 129.55434783] ; [ 2.55434783 44.44565217],0
n2,1,0.760709,0.092751,[36  9] ; [13  4],[35.56451613  9.43548387] ; [13.43548387  3.56451613],0
n1,1,0.760786,0.092689,[17 26] ; [ 6 11],[16.48333333 26.51666667] ; [ 6.51666667 10.48333333],0
d3,1,0.787089,0.07295,[76 61] ; [26 19],[76.78021978 60.21978022] ; [25.21978022 19.78021978],0
a4,1,0.837851,0.041879,[43 94] ; [14 33],[42.44021739 94.55978261] ; [14.55978261 32.44021739],0
u3,1,0.868307,0.027493,[21 29] ; [10 15],[20.66666667 29.33333333] ; [10.33333333 14.66666667],0
s2,1,0.882136,0.021981,[60 77] ; [20 27],[59.56521739 77.43478261] ; [20.43478261 26.56521739],0
p7,1,0.981909,0.000514,[71 62] ; [25 22],[70.93333333 62.06666667] ; [25.06666667 21.93333333],0
