Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,90.623881,[41 65] ; [301  54],[78.63774403 27.36225597] ; [263.36225597  91.63774403],1
b2,1,0.207595,1.588118,[35 37] ; [ 90 134],[30.40540541 41.59459459] ; [ 94.59459459 129.40540541],0
b3,1,0.207595,1.588118,[35 37] ; [ 90 134],[30.40540541 41.59459459] ; [ 94.59459459 129.40540541],0
u4,1,0.215039,1.537173,[  6 100] ; [ 11 346],[  3.89200864 102.10799136] ; [ 13.10799136 343.89200864],0
n5,1,0.240844,1.375649,[87 18] ; [276  80],[82.67895879 22.32104121] ; [280.32104121  75.67895879],0
n1,1,0.254351,1.299248,[13 13] ; [26 44],[10.5625 15.4375] ; [28.4375 41.5625],0
s7,1,0.272579,1.203723,[62 41] ; [186 158],[57.14541387 45.85458613] ; [190.85458613 153.14541387],0
a8,1,0.274928,1.191994,[11 91] ; [ 47 264],[14.32445521 87.67554479] ; [ 43.67554479 267.32445521],0
a5,1,0.298313,1.081719,[94 12] ; [303  55],[90.69396552 15.30603448] ; [306.30603448  51.69396552],0
s2,1,0.398987,0.711378,[58 48] ; [210 144],[61.75652174 44.24347826] ; [206.24347826 147.75652174],0
s1,1,0.434745,0.610113,[  2 103] ; [ 12 341],[  3.20960699 101.79039301] ; [ 10.79039301 342.20960699],0
s8,1,0.462084,0.540841,[60 46] ; [186 168],[56.68695652 49.31304348] ; [189.31304348 164.68695652],0
s4,1,0.46843,0.525678,[21 85] ; [ 59 293],[18.51528384 87.48471616] ; [ 61.48471616 290.51528384],0
d5,1,0.484453,0.488823,[104   1] ; [349   7],[103.17787419   1.82212581] ; [349.82212581   6.17787419],0
s3,1,0.492051,0.472038,[61 44] ; [217 134],[64.01315789 40.98684211] ; [213.98684211 137.01315789],0
n3,1,0.502001,0.450704,[20  5] ; [52 19],[18.75  6.25] ; [53.25 17.75],0
a1,1,0.527913,0.398407,[ 7 99] ; [ 18 340],[  5.7112069 100.2887931] ; [ 19.2887931 338.7112069],0
p6,1,0.630485,0.231404,[46 55] ; [153 204],[43.88427948 57.11572052] ; [155.11572052 201.88427948],0
n2,1,0.6964,0.152245,[18  8] ; [52 19],[18.7628866  7.2371134] ; [51.2371134 19.7628866],0
d4,1,0.719446,0.129025,[104   1] ; [351   5],[103.63340564   1.36659436] ; [351.36659436   4.63340564],0
r3,1,0.731057,0.118143,[102   4] ; [344  11],[102.55097614   3.44902386] ; [343.44902386  11.55097614],0
s6,1,0.78576,0.073887,[76 28] ; [251  99],[74.90748899 29.09251101] ; [252.09251101  97.90748899],0
p4,1,0.854865,0.033458,[70 34] ; [243 113],[70.76521739 33.23478261] ; [242.23478261 113.76521739],0
p3,1,0.880451,0.022619,[60 44] ; [203 154],[59.3318872 44.6681128] ; [203.6681128 153.3318872],0
v1,1,0.88116,0.02235,[60 43] ; [205 142],[60.65555556 42.34444444] ; [204.34444444 142.65555556],0
v3,1,0.881324,0.022288,[47 55] ; [152 184],[46.34246575 55.65753425] ; [152.65753425 183.34246575],0
p7,1,0.887583,0.019984,[71 32] ; [238 111],[70.41371681 32.58628319] ; [238.58628319 110.41371681],0
b4,1,0.893594,0.017891,[62 44] ; [212 146],[62.59482759 43.40517241] ; [211.40517241 146.59482759],0
p8,1,0.909607,0.01289,[58 45] ; [201 152],[58.50219298 44.49780702] ; [200.49780702 152.50219298],0
n6,1,0.941125,0.005455,[92 13] ; [312  43],[92.2173913 12.7826087] ; [311.7826087  43.2173913],0
p11,1,0.957309,0.002866,[88 18] ; [298  60],[88.18103448 17.81896552] ; [297.81896552  60.18103448],0
p1,1,0.959239,0.002612,[10 96] ; [ 33 323],[ 9.86580087 96.13419913] ; [ 33.13419913 322.86580087],0
p2,1,0.96933,0.001478,[89 14] ; [309  48],[89.1173913 13.8826087] ; [308.8826087  48.1173913],0
