Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001204,10.484476,[ 3 29] ; [13 15],[ 8.53333333 23.46666667] ; [ 7.46666667 20.53333333],0
s6,1,0.001669,9.881916,[ 3 29] ; [13 16],[ 8.39344262 23.60655738] ; [ 7.60655738 21.39344262],0
p8,1,0.002092,9.466579,[ 3 28] ; [13 16],[ 8.26666667 22.73333333] ; [ 7.73333333 21.26666667],0
v4,1,0.006281,7.467924,[12 20] ; [21  8],[17.31147541 14.68852459] ; [15.68852459 13.31147541],0
p11,1,0.01251,6.237054,[ 5 27] ; [13 16],[ 9.44262295 22.55737705] ; [ 8.55737705 20.44262295],0
p10,1,0.020325,5.38376,[ 8 23] ; [16 13],[12.4 18.6] ; [11.6 17.4],0
s2,1,0.024585,5.052916,[ 2 30] ; [ 8 21],[ 5.24590164 26.75409836] ; [ 4.75409836 24.24590164],0
r4,1,0.031597,4.620248,[ 1 31] ; [ 6 23],[ 3.67213115 28.32786885] ; [ 3.32786885 25.67213115],0
p6,1,0.084438,2.977335,[ 2 30] ; [ 6 22],[ 4.26666667 27.73333333] ; [ 3.73333333 24.26666667],0
n5,1,0.093144,2.819178,[19 13] ; [23  6],[22.03278689  9.96721311] ; [19.96721311  9.03278689],0
b3,1,0.096936,2.755239,[10  9] ; [ 6 16],[ 7.41463415 11.58536585] ; [ 8.58536585 13.41463415],0
b2,1,0.096936,2.755239,[10  9] ; [ 6 16],[ 7.41463415 11.58536585] ; [ 8.58536585 13.41463415],0
s5,1,0.119864,2.419094,[ 3 29] ; [ 7 22],[ 5.24590164 26.75409836] ; [ 4.75409836 24.24590164],0
s7,1,0.12663,2.333333,[ 2 26] ; [ 6 22],[ 4. 24.] ; [ 4. 24.],0
s4,1,0.138811,2.191092,[ 4 28] ; [ 8 21],[ 6.29508197 25.70491803] ; [ 5.70491803 23.29508197],0
a5,1,0.1525,2.047065,[14 18] ; [18 11],[16.78688525 15.21311475] ; [15.21311475 13.78688525],0
v2,1,0.155351,2.01891,[ 4 27] ; [ 8 21],[ 6.2 24.8] ; [ 5.8 23.2],0
b5,1,0.16659,1.913364,[12 20] ; [16 13],[14.68852459 17.31147541] ; [13.31147541 15.68852459],0
r1,1,0.174881,1.840594,[ 9 23] ; [13 16],[11.54098361 20.45901639] ; [10.45901639 18.54098361],0
a1,1,0.224459,1.475636,[ 7 25] ; [ 3 26],[ 5.24590164 26.75409836] ; [ 4.75409836 24.24590164],0
p2,1,0.227659,1.455431,[10 22] ; [13 15],[12.26666667 19.73333333] ; [10.73333333 17.26666667],0
p3,1,0.231998,1.428571,[ 6 26] ; [ 9 19],[ 8. 24.] ; [ 7. 21.],0
d4,1,0.23434,1.414321,[15 17] ; [18 11],[17.31147541 14.68852459] ; [15.68852459 13.31147541],0
p5,1,0.253233,1.305378,[ 1 30] ; [ 3 25],[ 2.10169492 28.89830508] ; [ 1.89830508 26.10169492],0
a4,1,0.263814,1.248629,[14 18] ; [ 8 19],[11.93220339 20.06779661] ; [10.06779661 16.93220339],0
d3,1,0.264005,1.247634,[12 20] ; [15 14],[14.16393443 17.83606557] ; [12.83606557 16.16393443],0
p7,1,0.307786,1.040152,[ 9 23] ; [11 16],[10.84745763 21.15254237] ; [ 9.15254237 17.84745763],0
p9,1,0.328661,0.954166,[11 20] ; [13 14],[12.82758621 18.17241379] ; [11.17241379 15.82758621],0
s3,1,0.336409,0.924069,[ 8 23] ; [ 4 22],[ 6.52631579 24.47368421] ; [ 5.47368421 20.52631579],0
d1,1,0.415214,0.663821,[ 9 23] ; [11 18],[10.49180328 21.50819672] ; [ 9.50819672 19.49180328],0
n1,1,0.430841,0.620556,[8 8] ; [5 9],[6.93333333 9.06666667] ; [6.06666667 7.93333333],0
n4,1,0.45935,0.547477,[18 14] ; [19 10],[19.40983607 12.59016393] ; [17.59016393 11.40983607],0
