Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,131.970259,[134  31] ; [ 20 116],[84.41860465 80.58139535] ; [69.58139535 66.41860465],1
s7,1,0.0,64.402617,[107  52] ; [ 26 104],[73.17301038 85.82698962] ; [59.82698962 70.17301038],1
s6,1,0.0,60.087552,[138  23] ; [59 78],[106.43288591  54.56711409] ; [90.56711409 46.43288591],1
s8,1,0.0,45.379234,[97 68] ; [ 28 109],[68.29470199 96.70529801] ; [56.70529801 80.29470199],1
s4,1,0.000117,14.840253,[ 46 116] ; [ 14 121],[ 32.72727273 129.27272727] ; [ 27.27272727 107.72727273],1
s5,1,0.000996,10.835313,[67 85] ; [ 35 102],[53.64705882 98.35294118] ; [48.35294118 88.64705882],1
p10,1,0.001409,10.193325,[138  26] ; [94 43],[126.40531561  37.59468439] ; [105.59468439  31.40531561],0
n1,1,0.002422,9.1988,[24 18] ; [11 33],[17.09302326 24.90697674] ; [17.90697674 26.09302326],0
p6,1,0.00383,8.362892,[75 88] ; [40 95],[ 62.90268456 100.09731544] ; [52.09731544 82.90268456],0
r1,1,0.006577,7.38495,[143  21] ; [102  34],[133.93333333  30.06666667] ; [111.06666667  24.93333333],0
r2,1,0.007391,7.175333,[159   2] ; [125  10],[154.47297297   6.52702703] ; [129.52702703   5.47297297],0
u2,1,0.009659,6.696794,[22  8] ; [14 20],[16.875 13.125] ; [19.125 14.875],0
d2,1,0.027021,4.889493,[127  38] ; [89 47],[118.40531561  46.59468439] ; [97.59468439 38.40531561],0
p9,1,0.029043,4.765056,[139  25] ; [100  34],[131.53020134  32.46979866] ; [107.46979866  26.53020134],0
n5,1,0.051999,3.775807,[123  41] ; [88 48],[115.34666667  48.65333333] ; [95.65333333 40.34666667],0
p12,1,0.062224,3.477079,[ 11 152] ; [  3 134],[  7.60666667 155.39333333] ; [  6.39333333 130.60666667],0
p2,1,0.063589,3.441202,[138  27] ; [102  34],[131.56146179  33.43853821] ; [108.43853821  27.56146179],0
a8,1,0.071318,3.25243,[ 23 130] ; [ 10 115],[ 18.1618705 134.8381295] ; [ 14.8381295 110.1618705],0
n4,1,0.087748,2.915214,[129  35] ; [96 41],[122.59136213  41.40863787] ; [102.40863787  34.59136213],0
u3,1,0.112664,2.516454,[22  8] ; [19 16],[18.92307692 11.07692308] ; [22.07692308 12.92307692],0
p5,1,0.114193,2.495213,[ 18 146] ; [  8 129],[ 14.16611296 149.83388704] ; [ 11.83388704 125.16611296],0
p3,1,0.11681,2.459585,[85 78] ; [59 78],[78.24 84.76] ; [65.76 71.24],0
r3,1,0.117872,2.445368,[156   8] ; [124  13],[152.55813953  11.44186047] ; [127.44186047   9.55813953],0
a3,1,0.121011,2.404192,[135  30] ; [102  35],[129.48675497  35.51324503] ; [107.51324503  29.48675497],0
u1,1,0.144639,2.127901,[ 47 118] ; [ 29 108],[ 41.52317881 123.47682119] ; [ 34.47682119 102.52317881],0
s1,1,0.154716,2.02513,[  7 156] ; [  2 134],[  4.90635452 158.09364548] ; [  4.09364548 131.90635452],0
a1,1,0.156839,2.004442,[  7 158] ; [  2 135],[  4.91721854 160.08278146] ; [  4.08278146 132.91721854],0
d3,1,0.161474,1.960365,[142  23] ; [125  12],[145.87748344  19.12251656] ; [121.12251656  15.87748344],0
n3,1,0.188607,1.728462,[30 11] ; [25 17],[27.1686747 13.8313253] ; [27.8313253 14.1686747],0
n2,1,0.199913,1.643008,[30 12] ; [25 18],[27.17647059 14.82352941] ; [27.82352941 15.17647059],0
b1,1,0.238479,1.38956,[70 95] ; [49 88],[65.01655629 99.98344371] ; [53.98344371 83.01655629],0
d5,1,0.240959,1.374977,[159   6] ; [135   2],[160.62913907   4.37086093] ; [133.37086093   3.62913907],0
p4,1,0.244793,1.352778,[103  61] ; [77 60],[98.0730897 65.9269103] ; [81.9269103 55.0730897],0
r4,1,0.25423,1.299909,[147  18] ; [116  21],[143.69205298  21.30794702] ; [119.30794702  17.69205298],0
v4,1,0.270034,1.216576,[154  10] ; [124  13],[151.46843854  12.53156146] ; [126.53156146  10.46843854],0
