Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,49.173503,[21 29] ; [68  1],[37.39495798 12.60504202] ; [51.60504202 17.39495798],1
d3,1,0.0,43.585062,[18 32] ; [64  5],[34.45378151 15.54621849] ; [47.54621849 21.45378151],1
d4,1,0.0,35.738865,[27 23] ; [68  1],[39.91596639 10.08403361] ; [55.08403361 13.91596639],1
d2,1,0.0,31.921387,[10 40] ; [50 19],[25.21008403 24.78991597] ; [34.78991597 34.21008403],1
a2,1,1e-05,19.440951,[ 3 47] ; [30 41],[13.63636364 36.36363636] ; [19.36363636 51.63636364],1
u1,1,3.6e-05,17.045782,[ 1 49] ; [23 48],[ 9.91735537 40.08264463] ; [14.08264463 56.91735537],1
s7,1,6.1e-05,16.056193,[ 7 38] ; [36 32],[17.12389381 27.87610619] ; [25.87610619 42.12389381],1
a5,1,0.0001,15.140902,[25 25] ; [59 12],[34.7107438 15.2892562] ; [49.2892562 21.7107438],1
a4,1,0.000176,14.076145,[12 37] ; [42 29],[22.05 26.95] ; [31.95 39.05],1
a6,1,0.00034,12.834754,[27 23] ; [58 11],[35.71428571 14.28571429] ; [49.28571429 19.71428571],1
s8,1,0.004678,8.0,[ 8 42] ; [28 42],[15. 35.] ; [21. 49.],0
a3,1,0.007489,7.151873,[26 22] ; [55 16],[32.67226891 15.32773109] ; [48.32773109 22.67226891],0
r2,1,0.017617,5.633816,[40 10] ; [65  4],[44.11764706  5.88235294] ; [60.88235294  8.11764706],0
u3,1,0.037894,4.309764,[10 14] ; [12  4],[13.2 10.8] ; [8.8 7.2],0
a8,1,0.0778,3.110275,[ 9 39] ; [ 5 60],[ 5.94690265 42.05309735] ; [ 8.05309735 56.94690265],0
b1,1,0.081804,3.028688,[27 23] ; [27 44],[22.31404959 27.68595041] ; [31.68595041 39.31404959],0
n2,1,0.096264,2.766369,[10  2] ; [18 14],[7.63636364 4.36363636] ; [20.36363636 11.63636364],0
p1,1,0.114954,2.484761,[ 7 43] ; [ 4 67],[ 4.54545455 45.45454545] ; [ 6.45454545 64.54545455],0
p9,1,0.171884,1.866439,[27 21] ; [48 22],[30.50847458 17.49152542] ; [44.49152542 25.50847458],0
s1,1,0.210443,1.568379,[ 6 44] ; [ 4 67],[ 4.1322314 45.8677686] ; [ 5.8677686 65.1322314],0
n3,1,0.225181,1.471044,[9 3] ; [17 14],[7.25581395 4.74418605] ; [18.74418605 12.25581395],0
p8,1,0.238202,1.391204,[15 34] ; [15 56],[12.25 36.75] ; [17.75 53.25],0
b4,1,0.255191,1.294658,[28 22] ; [47 24],[30.99173554 19.00826446] ; [44.00826446 26.99173554],0
n6,1,0.264473,1.245188,[33 17] ; [52 17],[35.71428571 14.28571429] ; [49.28571429 19.71428571],0
v4,1,0.275549,1.188913,[40 10] ; [62  9],[42.14876033  7.85123967] ; [59.85123967 11.14876033],0
s4,1,0.288995,1.1243,[11 39] ; [10 59],[ 8.82352941 41.17647059] ; [12.17647059 56.82352941],0
r1,1,0.301567,1.067253,[33 17] ; [53 18],[35.53719008 14.46280992] ; [50.46280992 20.53719008],0
