Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.01626,5.774492,[69 28] ; [1 4],[66.56862745 30.43137255] ; [3.43137255 1.56862745],0
p2,1,0.044488,4.037938,[87 10] ; [3 2],[85.58823529 11.41176471] ; [4.41176471 0.58823529],0
r1,1,0.048671,3.886677,[76 21] ; [2 3],[74.17647059 22.82352941] ; [3.82352941 1.17647059],0
s1,1,0.057521,3.607448,[ 3 94] ; [1 4],[ 3.80392157 93.19607843] ; [0.19607843 4.80392157],0
s6,1,0.067914,3.33272,[83 11] ; [3 2],[81.65656566 12.34343434] ; [4.34343434 0.65656566],0
r4,1,0.079986,3.065189,[85 12] ; [3 2],[83.68627451 13.31372549] ; [4.31372549 0.68627451],0
s3,1,0.094444,2.796951,[72 25] ; [2 3],[70.37254902 26.62745098] ; [3.62745098 1.37254902],0
s8,1,0.107762,2.586739,[55 42] ; [1 4],[53.25490196 43.74509804] ; [2.74509804 2.25490196],0
r3,1,0.111558,2.532014,[92  4] ; [4 1],[91.24752475  4.75247525] ; [4.75247525 0.24752475],0
d5,1,0.155538,2.017082,[81 15] ; [3 2],[79.84158416 16.15841584] ; [4.15841584 0.84158416],0
n4,1,0.17539,1.836258,[67 30] ; [2 3],[65.61764706 31.38235294] ; [3.38235294 1.61764706],0
v1,1,0.175898,1.831945,[47 49] ; [4 1],[48.47524752 47.52475248] ; [2.52475248 2.47524752],0
a7,1,0.265999,1.237264,[62 34] ; [2 3],[60.83168317 35.16831683] ; [3.16831683 1.83168317],0
a6,1,0.280716,1.163619,[62 35] ; [2 3],[60.8627451 36.1372549] ; [3.1372549 1.8627451],0
d4,1,0.304164,1.055848,[77 20] ; [3 2],[76.07843137 20.92156863] ; [3.92156863 1.07843137],0
d1,1,0.354354,0.857803,[59 38] ; [2 3],[58.00980392 38.99019608] ; [2.99019608 2.00980392],0
r2,1,0.366246,0.816362,[89  8] ; [4 1],[88.44117647  8.55882353] ; [4.55882353 0.44117647],0
p11,1,0.373284,0.792704,[75 22] ; [3 2],[74.17647059 22.82352941] ; [3.82352941 1.17647059],0
p6,1,0.434976,0.609501,[56 41] ; [2 3],[55.15686275 41.84313725] ; [2.84313725 2.15686275],0
s5,1,0.451858,0.565986,[52 39] ; [2 3],[51.1875 39.8125] ; [2.8125 2.1875],0
n5,1,0.481944,0.49446,[72 25] ; [3 2],[71.32352941 25.67647059] ; [3.67647059 1.32352941],0
d3,1,0.491723,0.472753,[71 25] ; [3 2],[70.33663366 25.66336634] ; [3.66336634 1.33663366],0
b5,1,0.492269,0.471563,[54 43] ; [2 3],[53.25490196 43.74509804] ; [2.74509804 2.25490196],0
s7,1,0.516301,0.421277,[62 32] ; [4 1],[62.66666667 31.33333333] ; [3.33333333 1.66666667],0
a3,1,0.544871,0.366587,[65 32] ; [4 1],[65.61764706 31.38235294] ; [3.38235294 1.61764706],0
p10,1,0.557813,0.343505,[86 11] ; [4 1],[85.58823529 11.41176471] ; [4.41176471 0.58823529],0
p1,1,0.557813,0.343505,[11 86] ; [1 4],[11.41176471 85.58823529] ; [0.58823529 4.41176471],0
a5,1,0.604404,0.268405,[67 30] ; [4 1],[67.51960784 29.48039216] ; [3.48039216 1.51960784],0
d2,1,0.614506,0.253665,[47 50] ; [3 2],[47.54901961 49.45098039] ; [2.45098039 2.54901961],0
v2,1,0.629694,0.232476,[46 48] ; [3 2],[46.52525253 47.47474747] ; [2.47474747 2.52525253],0
p8,1,0.643496,0.214198,[67 29] ; [3 2],[66.53465347 29.46534653] ; [3.46534653 1.53465347],0
b4,1,0.779773,0.078185,[52 45] ; [3 2],[52.30392157 44.69607843] ; [2.69607843 2.30392157],0
n6,1,0.793931,0.068231,[81 15] ; [4 1],[80.79207921 15.20792079] ; [4.20792079 0.79207921],0
a4,1,0.920223,0.010031,[41 56] ; [2 3],[40.89215686 56.10784314] ; [2.10784314 2.89215686],0
b3,1,0.924725,0.008927,[12 43] ; [1 4],[11.91666667 43.08333333] ; [1.08333333 3.91666667],0
b2,1,0.924725,0.008927,[12 43] ; [1 4],[11.91666667 43.08333333] ; [1.08333333 3.91666667],0
