Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.003703,8.424189,[48 22] ; [37 45],[39.14473684 30.85526316] ; [45.85526316 36.14473684],0
a4,1,0.00737,7.180606,[34 40] ; [23 66],[25.87730061 48.12269939] ; [31.12269939 57.87730061],0
a2,1,0.008722,6.878945,[19 55] ; [ 9 80],[12.71165644 61.28834356] ; [15.28834356 73.71165644],0
p9,1,0.01312,6.152872,[60 11] ; [60 29],[53.25 17.75] ; [66.75 22.25],0
a5,1,0.014059,6.030703,[53 21] ; [47 42],[45.39877301 28.60122699] ; [54.60122699 34.39877301],0
b3,1,0.036755,4.361734,[14 21] ; [ 8 35],[ 9.87179487 25.12820513] ; [12.12820513 30.87179487],0
b2,1,0.036755,4.361734,[14 21] ; [ 8 35],[ 9.87179487 25.12820513] ; [12.12820513 30.87179487],0
v3,1,0.044266,4.046368,[27 44] ; [20 66],[21.25477707 49.74522293] ; [25.74522293 60.25477707],0
s7,1,0.045428,4.002691,[29 41] ; [22 62],[23.18181818 46.81818182] ; [27.81818182 56.18181818],0
a3,1,0.052512,3.75938,[54 20] ; [52 37],[48.12269939 25.87730061] ; [57.87730061 31.12269939],0
n2,1,0.055861,3.656188,[20  4] ; [21 14],[16.6779661  7.3220339] ; [24.3220339 10.6779661],0
r3,1,0.06347,3.44432,[71  2] ; [80  9],[68.04320988  4.95679012] ; [82.95679012  6.04320988],0
p10,1,0.065716,3.386913,[55 16] ; [57 32],[49.7 21.3] ; [62.3 26.7],0
p1,1,0.080893,3.046877,[ 6 67] ; [ 2 87],[ 3.60493827 69.39506173] ; [ 4.39506173 84.60493827],0
r4,1,0.084394,2.978186,[70  4] ; [77 12],[66.73619632  7.26380368] ; [80.26380368  8.73619632],0
n5,1,0.091068,2.8554,[30 43] ; [25 63],[24.9378882 48.0621118] ; [30.0621118 57.9378882],0
s6,1,0.101551,2.681014,[48 24] ; [48 41],[42.93167702 29.06832298] ; [53.06832298 35.93167702],0
s8,1,0.122341,2.387094,[28 45] ; [24 65],[23.43209877 49.56790123] ; [28.56790123 60.43209877],0
