Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,56.619547,[ 21 112] ; [74 46],[49.94071146 83.05928854] ; [45.05928854 74.94071146],1
p5,1,0.0,26.543685,[  1 131] ; [24 94],[ 13.2 118.8] ; [ 11.8 106.2],1
p6,1,5e-06,20.867376,[ 25 104] ; [55 63],[41.78137652 87.21862348] ; [38.21862348 79.78137652],1
p8,1,1e-05,19.51718,[40 92] ; [69 50],[57.32270916 74.67729084] ; [51.67729084 67.32270916],1
n5,1,0.000318,12.958732,[72 61] ; [91 29],[85.68774704 47.31225296] ; [77.31225296 42.68774704],1
n4,1,0.000685,11.528877,[70 63] ; [88 32],[83.05928854 49.94071146] ; [74.94071146 45.05928854],1
s7,1,0.001167,10.541637,[35 94] ; [53 59],[47.10373444 81.89626556] ; [40.89626556 71.10373444],0
p7,1,0.001435,10.160568,[64 66] ; [81 36],[76.31578947 53.68421053] ; [68.68421053 48.31578947],0
p2,1,0.002229,9.35099,[92 40] ; [103  17],[102.14285714  29.85714286] ; [92.85714286 27.14285714],0
s6,1,0.003433,8.561509,[66 65] ; [81 37],[77.3373494 53.6626506] ; [69.6626506 48.3373494],0
v1,1,0.006225,7.483972,[46 83] ; [62 55],[56.63414634 72.36585366] ; [51.36585366 65.63414634],0
d5,1,0.01724,5.671749,[78 54] ; [88 32],[86.95238095 45.04761905] ; [79.04761905 40.95238095],0
s8,1,0.020618,5.35878,[35 98] ; [48 72],[43.63241107 89.36758893] ; [39.36758893 80.63241107],0
v4,1,0.025226,5.008336,[117  14] ; [115   4],[121.568   9.432] ; [110.432   8.568],0
r4,1,0.055233,3.675052,[107  26] ; [107  13],[112.49802372  20.50197628] ; [101.50197628  18.49802372],0
v3,1,0.056904,3.6254,[35 94] ; [44 70],[41.9382716 87.0617284] ; [37.0617284 76.9382716],0
p1,1,0.061363,3.50015,[  6 125] ; [ 13 107],[  9.91633466 121.08366534] ; [  9.08366534 110.91633466],0
n6,1,0.061992,3.483281,[99 34] ; [100  19],[105.02777778  27.97222222] ; [93.97222222 25.02777778],0
p10,1,0.070625,3.268444,[84 45] ; [90 29],[90.50806452 38.49193548] ; [83.49193548 35.50806452],0
d1,1,0.075309,3.16333,[37 96] ; [46 74],[43.63241107 89.36758893] ; [39.36758893 80.63241107],0
s2,1,0.102512,2.666024,[53 79] ; [60 59],[59.42629482 72.57370518] ; [53.57370518 65.42629482],0
s5,1,0.146812,2.105071,[ 26 102] ; [32 81],[30.80497925 97.19502075] ; [27.19502075 85.80497925],0
n1,1,0.154064,2.031543,[13 28] ; [11 11],[15.61904762 25.38095238] ; [ 8.38095238 13.61904762],0
d3,1,0.182915,1.773781,[71 60] ; [75 45],[76.19920319 54.80079681] ; [69.80079681 50.19920319],0
u3,1,0.270203,1.215714,[37 37] ; [38 26],[40.2173913 33.7826087] ; [34.7826087 29.2173913],0
p9,1,0.271006,1.211647,[93 36] ; [93 26],[96.75 32.25] ; [89.25 29.75],0
p12,1,0.276737,1.183046,[  4 128] ; [  7 113],[  5.76190476 126.23809524] ; [  5.23809524 114.76190476],0
r1,1,0.293063,1.105497,[83 49] ; [83 37],[86.95238095 45.04761905] ; [79.04761905 40.95238095],0
a4,1,0.299156,1.077951,[ 22 111] ; [26 94],[ 25.23320158 107.76679842] ; [22.76679842 97.23320158],0
b4,1,0.347415,0.882875,[82 51] ; [67 53],[78.32806324 54.67193676] ; [70.67193676 49.32806324],0
u1,1,0.388441,0.743816,[  6 127] ; [  3 117],[  4.7312253 128.2687747] ; [  4.2687747 115.7312253],0
a7,1,0.399864,0.708736,[92 40] ; [77 42],[88.87649402 43.12350598] ; [80.12350598 38.87649402],0
b2,1,0.40076,0.706045,[19 49] ; [15 54],[16.87591241 51.12408759] ; [17.12408759 51.87591241],0
b3,1,0.40076,0.706045,[19 49] ; [15 54],[16.87591241 51.12408759] ; [17.12408759 51.87591241],0
d4,1,0.465283,0.533157,[89 43] ; [86 34],[91.66666667 40.33333333] ; [83.33333333 36.66666667],0
a6,1,0.555565,0.347442,[66 67] ; [64 56],[68.33992095 64.66007905] ; [61.66007905 58.33992095],0
p11,1,0.597959,0.278086,[97 36] ; [91 29],[98.83003953 34.16996047] ; [89.16996047 30.83003953],0
b1,1,0.621753,0.243411,[47 86] ; [46 74],[48.88932806 84.11067194] ; [44.11067194 75.88932806],0
r2,1,0.628149,0.234579,[120  12] ; [106  13],[118.85258964  13.14741036] ; [107.14741036  11.85258964],0
n2,1,0.648393,0.207933,[29 12] ; [16  5],[29.75806452 11.24193548] ; [15.24193548  5.75806452],0
u2,1,0.684883,0.164681,[38 34] ; [36 28],[39.17647059 32.82352941] ; [34.82352941 29.17647059],0
a8,1,0.690354,0.158702,[ 15 111] ; [15 95],[ 16.01694915 109.98305085] ; [13.98305085 96.01694915],0
v2,1,0.768967,0.086275,[54 68] ; [54 63],[55.12970711 66.87029289] ; [52.87029289 64.12970711],0
d2,1,0.77132,0.084477,[ 29 104] ; [28 92],[ 29.96442688 103.03557312] ; [27.03557312 92.96442688],0
a3,1,0.808976,0.058442,[59 73] ; [55 64],[59.95219124 72.04780876] ; [54.04780876 64.95219124],0
s1,1,0.842159,0.039654,[  6 126] ; [  6 112],[  6.336 125.664] ; [  5.664 112.336],0
n3,1,0.867255,0.027938,[29 12] ; [16  6],[29.28571429 11.71428571] ; [15.71428571  6.28571429],0
s3,1,0.873509,0.025346,[73 59] ; [67 52],[73.62549801 58.37450199] ; [66.37450199 52.62549801],0
a1,1,0.898504,0.016269,[  3 130] ; [  3 117],[  3.1541502 129.8458498] ; [  2.8458498 117.1541502],0
b5,1,0.903679,0.014645,[83 50] ; [74 46],[82.53359684 50.46640316] ; [74.46640316 45.53359684],0
u4,1,0.941764,0.005337,[  1 132] ; [  1 119],[  1.0513834 131.9486166] ; [  0.9486166 119.0513834],0
s4,1,0.975272,0.000961,[ 25 108] ; [22 96],[ 24.90438247 108.09561753] ; [22.09561753 95.90438247],0
