Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.295059,[120 142] ; [224  97],[154.59348199 107.40651801] ; [189.40651801 131.59348199],1
a2,1,0.071617,3.245573,[ 71 203] ; [108 223],[ 81.0677686 192.9322314] ; [ 97.9322314 233.0677686],0
a4,1,0.081599,3.032772,[113 161] ; [159 170],[123.59535655 150.40464345] ; [148.40464345 180.59535655],0
s2,1,0.082217,3.020524,[131 143] ; [178 146],[141.5819398 132.4180602] ; [167.4180602 156.5819398],0
p11,1,0.085531,2.95654,[206  68] ; [268  63],[214.67107438  59.32892562] ; [259.32892562  71.67107438],0
a8,1,0.153662,2.035514,[ 33 221] ; [ 50 237],[ 38.96857671 215.03142329] ; [ 44.03142329 242.96857671],0
r1,1,0.209616,1.574074,[232  41] ; [291  38],[237.1744186  35.8255814] ; [285.8255814  43.1744186],0
b2,1,0.21828,1.515644,[ 46 103] ; [ 78 132],[51.46518106 97.53481894] ; [ 72.53481894 137.46518106],0
b3,1,0.21828,1.515644,[ 46 103] ; [ 78 132],[51.46518106 97.53481894] ; [ 72.53481894 137.46518106],0
d2,1,0.230217,1.439518,[126 147] ; [168 161],[133.3255814 139.6744186] ; [160.6744186 168.3255814],0
d5,1,0.247924,1.334965,[222  51] ; [280  50],[227.27363184  45.72636816] ; [274.72636816  55.27363184],0
n2,1,0.292832,1.106555,[50 21] ; [41 11],[52.52845528 18.47154472] ; [38.47154472 13.52845528],0
a3,1,0.324863,0.969269,[194  80] ; [244  84],[199.35548173  74.64451827] ; [238.64451827  89.35548173],0
n3,1,0.346513,0.886186,[57 14] ; [38 14],[54.83739837 16.16260163] ; [40.16260163 11.83739837],0
b1,1,0.351213,0.869068,[101 173] ; [110 221],[ 95.56033058 178.43966942] ; [115.43966942 215.56033058],0
d3,1,0.359076,0.841122,[210  63] ; [264  66],[214.59701493  58.40298507] ; [259.40298507  70.59701493],0
v4,1,0.367324,0.812697,[266   8] ; [325   6],[267.65950413   6.34049587] ; [323.34049587   7.65950413],0
u3,1,0.392782,0.730311,[47 31] ; [58 29],[49.63636364 28.36363636] ; [55.36363636 31.63636364],0
u2,1,0.427103,0.630689,[42 37] ; [51 35],[44.52727273 34.47272727] ; [48.47272727 37.52727273],0
s1,1,0.523098,0.40778,[ 10 260] ; [  9 315],[  8.63636364 261.36363636] ; [ 10.36363636 313.63636364],0
r3,1,0.532954,0.388756,[267   6] ; [325   5],[268.0199005   4.9800995] ; [323.9800995   6.0199005],0
b4,1,0.570822,0.321309,[161 113] ; [202 129],[164.4 109.6] ; [198.6 132.4],0
n1,1,0.641325,0.217013,[25 44] ; [21 31],[26.23140496 42.76859504] ; [19.76859504 32.23140496],0
s4,1,0.760166,0.093185,[ 45 225] ; [ 51 273],[ 43.63636364 226.36363636] ; [ 52.36363636 271.63636364],0
a6,1,0.848697,0.036398,[214  59] ; [260  69],[214.95348837  58.04651163] ; [259.04651163  69.95348837],0
s3,1,0.876028,0.024338,[149 123] ; [179 144],[149.94285714 122.05714286] ; [178.05714286 144.94285714],0
a1,1,0.894776,0.017494,[ 11 263] ; [ 14 317],[ 11.32231405 262.67768595] ; [ 13.67768595 317.32231405],0
d4,1,0.920452,0.009973,[230  43] ; [279  51],[230.44278607  42.55721393] ; [278.55721393  51.44278607],0
