Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,45.413574,[ 33 518] ; [25 64],[ 49.934375 501.065625] ; [ 8.065625 80.934375],1
s5,1,0.0,45.049787,[160 377] ; [55 26],[186.82038835 350.17961165] ; [28.17961165 52.82038835],1
p12,1,0.0,41.802918,[ 39 511] ; [26 62],[ 56.03448276 493.96551724] ; [ 8.96551724 79.03448276],1
p6,1,0.0,28.825216,[192 353] ; [57 30],[214.72310127 330.27689873] ; [34.27689873 52.72310127],1
p4,1,0.0,25.691756,[327 223] ; [77 11],[348.27586207 201.72413793] ; [55.72413793 32.27586207],1
p3,1,1e-06,24.653313,[276 276] ; [69 19],[297.5625 254.4375] ; [47.4375 40.5625],1
p8,1,3e-06,22.096947,[302 241] ; [73 16],[322.1914557 220.8085443] ; [52.8085443 36.1914557],1
a1,1,1.3e-05,18.989897,[ 20 533] ; [13 76],[ 28.42523364 524.57476636] ; [ 4.57476636 84.42523364],1
s7,1,6.7e-05,15.90672,[248 287] ; [58 25],[264.90291262 270.09708738] ; [41.09708738 41.90291262],1
p7,1,0.000266,13.297126,[352 186] ; [74 13],[366.7008 171.2992] ; [59.2992 27.7008],1
v3,1,0.000305,13.038347,[203 330] ; [50 35],[218.20226537 314.79773463] ; [34.79773463 50.20226537],1
b5,1,0.003215,8.681281,[340 213] ; [40 49],[327.32087227 225.67912773] ; [52.67912773 36.32087227],0
b3,1,0.013859,6.056072,[126 210] ; [35 30],[134.90274314 201.09725686] ; [26.09725686 38.90274314],0
b2,1,0.013859,6.056072,[126 210] ; [35 30],[134.90274314 201.09725686] ; [26.09725686 38.90274314],0
s6,1,0.013959,6.043359,[367 178] ; [67 16],[376.64012739 168.35987261] ; [57.35987261 25.64012739],0
p10,1,0.021802,5.261485,[508  43] ; [87  1],[513.05946792  37.94053208] ; [81.94053208  6.05946792],0
u4,1,0.025578,4.984336,[ 10 543] ; [ 5 83],[ 12.94071763 540.05928237] ; [ 2.05928237 85.94071763],0
v1,1,0.028622,4.790219,[298 238] ; [58 27],[307.27214171 228.72785829] ; [48.72785829 36.27214171],0
s1,1,0.029466,4.74016,[ 10 535] ; [ 5 84],[ 12.89432177 532.10567823] ; [ 2.10567823 86.89432177],0
s8,1,0.032908,4.550583,[249 302] ; [50 37],[258.22727273 292.77272727] ; [40.77272727 46.22727273],0
n5,1,0.033006,4.545493,[426 122] ; [78 11],[433.58241758 114.41758242] ; [70.41758242 18.58241758],0
a3,1,0.042176,4.128139,[396 156] ; [73 16],[403.88143526 148.11856474] ; [65.11856474 23.88143526],0
b1,1,0.047356,3.932694,[177 376] ; [38 51],[185.19470405 367.80529595] ; [29.80529595 59.19470405],0
r2,1,0.054712,3.690837,[517  28] ; [78  9],[513.09335443  31.90664557] ; [81.90664557  5.09335443],0
n4,1,0.080835,3.04804,[434 119] ; [77 12],[440.16043614 112.83956386] ; [70.83956386 18.16043614],0
n6,1,0.087862,2.913121,[477  73] ; [82  6],[481.89655172  68.10344828] ; [77.10344828 10.89655172],0
r3,1,0.132416,2.263953,[536  15] ; [82  5],[533.72727273  17.27272727] ; [84.27272727  2.72727273],0
