Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,86.317653,[220  85] ; [ 4 53],[188.72928177 116.27071823] ; [35.27071823 21.72928177],1
d5,1,0.0,39.946524,[270  35] ; [31 26],[253.60497238  51.39502762] ; [47.39502762  9.60497238],1
d3,1,0.0,38.319514,[236  69] ; [21 36],[216.53314917  88.46685083] ; [40.46685083 16.53314917],1
d2,1,0.000134,14.590212,[180 125] ; [18 39],[166.82320442 138.17679558] ; [31.17679558 25.82320442],1
a4,1,0.000185,13.974784,[162 142] ; [15 42],[149.05263158 154.94736842] ; [27.94736842 29.05263158],1
a2,1,0.000518,12.048003,[102 203] ; [ 6 51],[ 90.99447514 214.00552486] ; [17.00552486 39.99447514],1
u1,1,0.000591,11.804134,[ 87 218] ; [ 4 53],[ 76.67127072 228.32872928] ; [14.32872928 42.67127072],1
a3,1,0.000873,11.080037,[254  49] ; [37 20],[244.925  58.075] ; [46.075 10.925],1
r3,1,0.008817,6.859551,[294   9] ; [51  6],[290.375  12.625] ; [54.625  2.375],0
v2,1,0.012767,6.20117,[191 107] ; [26 30],[182.67231638 115.32768362] ; [34.32768362 21.67231638],0
r1,1,0.025992,4.956524,[255  49] ; [40 16],[249.11111111  54.88888889] ; [45.88888889 10.11111111],0
a5,1,0.038276,4.292727,[246  59] ; [39 18],[240.12430939  64.87569061] ; [44.87569061 12.12430939],0
b4,1,0.042883,4.100024,[178 127] ; [25 32],[171.0359116 133.9640884] ; [31.9640884 25.0359116],0
n4,1,0.043963,4.057969,[252  52] ; [40 16],[246.57777778  57.42222222] ; [45.42222222 10.57777778],0
p3,1,0.051396,3.795312,[163 142] ; [22 34],[156.30193906 148.69806094] ; [28.69806094 27.30193906],0
b2,1,0.055583,3.664512,[ 90 120] ; [11 30],[ 84.50199203 125.49800797] ; [16.49800797 24.50199203],0
b3,1,0.055583,3.664512,[ 90 120] ; [11 30],[ 84.50199203 125.49800797] ; [16.49800797 24.50199203],0
a7,1,0.083961,2.986502,[217  88] ; [34 23],[211.47790055  93.52209945] ; [39.52209945 17.47790055],0
u2,1,0.089965,2.875,[35 14] ; [10 10],[31.95652174 17.04347826] ; [13.04347826  6.95652174],0
v3,1,0.101061,2.688723,[133 162] ; [19 38],[127.38636364 167.61363636] ; [24.61363636 32.38636364],0
s5,1,0.104333,2.638031,[128 164] ; [18 38],[122.50574713 169.49425287] ; [23.49425287 32.50574713],0
p12,1,0.134448,2.240375,[ 21 282] ; [ 1 56],[ 18.51666667 284.48333333] ; [ 3.48333333 53.51666667],0
s4,1,0.137772,2.202673,[ 68 235] ; [18 39],[ 72.38333333 230.61666667] ; [13.61666667 43.38333333],0
p11,1,0.158709,1.986486,[240  65] ; [40 17],[235.91160221  69.08839779] ; [44.08839779 12.91160221],0
s2,1,0.192542,1.698059,[223  81] ; [37 20],[218.94736842  85.05263158] ; [41.05263158 15.94736842],0
u3,1,0.228194,1.452086,[38 13] ; [12  8],[35.91549296 15.08450704] ; [14.08450704  5.91549296],0
v1,1,0.240556,1.377331,[169 129] ; [27 29],[164.99435028 133.00564972] ; [31.00564972 24.99435028],0
p6,1,0.247609,1.336745,[130 170] ; [20 37],[126.05042017 173.94957983] ; [23.94957983 33.05042017],0
s3,1,0.247806,1.33563,[223  78] ; [38 19],[219.44413408  81.55586592] ; [41.55586592 15.44413408],0
p10,1,0.249827,1.32427,[252  51] ; [50  6],[254.8913649  48.1086351] ; [47.1086351  8.8913649],0
p9,1,0.252122,1.311507,[264  36] ; [47 10],[261.34453782  38.65546218] ; [49.65546218  7.34453782],0
v4,1,0.274079,1.196216,[291  12] ; [51  4],[289.45810056  13.54189944] ; [52.54189944  2.45810056],0
n2,1,0.277448,1.179549,[46 16] ; [18  3],[47.80722892 14.19277108] ; [16.19277108  4.80722892],0
p4,1,0.316387,1.003823,[192 112] ; [32 25],[188.63157895 115.36842105] ; [35.36842105 21.63157895],0
n6,1,0.322434,0.979049,[262  38] ; [47 10],[259.66386555  40.33613445] ; [49.33613445  7.66386555],0
a8,1,0.332938,0.937436,[ 50 221] ; [ 7 47],[ 47.52923077 223.47076923] ; [ 9.47076923 44.52923077],0
r4,1,0.386894,0.748681,[274  31] ; [49  8],[272.14088398  32.85911602] ; [50.85911602  6.14088398],0
s8,1,0.413091,0.669888,[203 100] ; [35 22],[200.31666667 102.68333333] ; [37.68333333 19.31666667],0
s6,1,0.419856,0.650719,[249  52] ; [43 12],[246.88764045  54.11235955] ; [45.11235955  9.88764045],0
n3,1,0.523837,0.406332,[42 19] ; [16  5],[43.14634146 17.85365854] ; [14.85365854  6.14634146],0
p1,1,0.554116,0.349996,[ 20 283] ; [ 5 52],[ 21.04166667 281.95833333] ; [ 3.95833333 53.04166667],0
u4,1,0.612932,0.255928,[  9 296] ; [ 1 56],[  8.42541436 296.57458564] ; [ 1.57458564 55.42541436],0
r2,1,0.642598,0.21536,[288  12] ; [53  3],[287.35955056  12.64044944] ; [53.64044944  2.35955056],0
p7,1,0.796633,0.066413,[196  98] ; [39 18],[196.83760684  97.16239316] ; [38.16239316 18.83760684],0
n1,1,0.801673,0.063093,[29 33] ; [10 10],[29.48780488 32.51219512] ; [ 9.51219512 10.48780488],0
b1,1,0.80196,0.062906,[123 182] ; [24 33],[123.85359116 181.14640884] ; [23.14640884 33.85359116],0
n5,1,0.900175,0.015735,[235  67] ; [44 12],[235.3575419  66.6424581] ; [43.6424581 12.3575419],0
a6,1,0.948459,0.004179,[204 100] ; [38 19],[203.78947368 100.21052632] ; [38.21052632 18.78947368],0
p2,1,0.949805,0.003963,[257  47] ; [48  9],[256.84210526  47.15789474] ; [48.15789474  8.84210526],0
p8,1,0.958948,0.002649,[150 147] ; [29 28],[150.1779661 146.8220339] ; [28.8220339 28.1779661],0
b5,1,0.973193,0.001129,[188 117] ; [35 22],[187.88674033 117.11325967] ; [35.11325967 21.88674033],0
s1,1,0.975694,0.000928,[ 11 290] ; [ 2 54],[ 10.96078431 290.03921569] ; [ 2.03921569 53.96078431],0
