Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000153,14.331126,[18  4] ; [20 38],[10.45 11.55] ; [27.55 30.45],1
v1,1,0.012356,6.259014,[13 10] ; [16 43],[ 8.13414634 14.86585366] ; [20.86585366 38.13414634],0
p10,1,0.021109,5.317786,[11 12] ; [13 46],[ 6.73170732 16.26829268] ; [17.26829268 41.73170732],0
s7,1,0.038915,4.264568,[10  9] ; [15 41],[ 6.33333333 12.66666667] ; [18.66666667 37.33333333],0
n4,1,0.04575,3.990767,[19  4] ; [35 24],[15.14634146  7.85365854] ; [38.85365854 20.14634146],0
n6,1,0.09833,2.732427,[19  4] ; [37 21],[15.90123457  7.09876543] ; [40.09876543 17.90123457],0
r1,1,0.135203,2.231721,[20  3] ; [42 17],[17.3902439  5.6097561] ; [44.6097561 14.3902439],0
s8,1,0.136854,2.212978,[ 8 14] ; [12 47],[ 5.43209877 16.56790123] ; [14.56790123 44.43209877],0
b4,1,0.13906,2.188336,[18  5] ; [36 23],[15.14634146  7.85365854] ; [38.85365854 20.14634146],0
b3,1,0.190345,1.714945,[ 2 12] ; [13 27],[ 3.88888889 10.11111111] ; [11.11111111 28.88888889],0
b2,1,0.190345,1.714945,[ 2 12] ; [13 27],[ 3.88888889 10.11111111] ; [11.11111111 28.88888889],0
a6,1,0.225842,1.466859,[18  5] ; [38 21],[15.70731707  7.29268293] ; [40.29268293 18.70731707],0
a8,1,0.234764,1.411765,[ 2 16] ; [ 2 52],[ 1. 17.] ; [ 3. 51.],0
n3,1,0.265953,1.2375,[5 3] ; [10 15],[3.63636364 4.36363636] ; [11.36363636 13.63636364],0
a7,1,0.267258,1.230766,[18  4] ; [41 18],[16.02469136  5.97530864] ; [42.97530864 16.02469136],0
b1,1,0.277969,1.176994,[11 12] ; [36 23],[13.18292683  9.81707317] ; [33.81707317 25.18292683],0
p1,1,0.302766,1.061971,[ 1 22] ; [ 7 52],[ 2.24390244 20.75609756] ; [ 5.75609756 53.24390244],0
u3,1,0.317311,1.0,[5 1] ; [11  7],[4. 2.] ; [12.  6.],0
b5,1,0.36649,0.815531,[15  8] ; [32 27],[13.18292683  9.81707317] ; [33.81707317 25.18292683],0
a2,1,0.367103,0.813446,[ 9 14] ; [17 42],[ 7.29268293 15.70731707] ; [18.70731707 40.29268293],0
v4,1,0.424397,0.638108,[20  3] ; [46 12],[18.74074074  4.25925926] ; [47.25925926 10.74074074],0
s5,1,0.437838,0.601942,[ 6 15] ; [12 47],[ 4.725 16.275] ; [13.275 45.725],0
s2,1,0.494953,0.465741,[ 9 13] ; [19 39],[ 7.7 14.3] ; [20.3 37.7],0
d3,1,0.50944,0.435217,[19  4] ; [52  7],[19.91463415  3.08536585] ; [51.08536585  7.91463415],0
n5,1,0.528924,0.396459,[15  8] ; [34 25],[13.74390244  9.25609756] ; [35.25609756 23.74390244],0
a5,1,0.531967,0.390632,[16  7] ; [45 14],[17.1097561  5.8902439] ; [43.8902439 15.1097561],0
p4,1,0.538921,0.377542,[11 11] ; [25 34],[ 9.77777778 12.22222222] ; [26.22222222 32.77777778],0
a4,1,0.54445,0.367354,[14  9] ; [31 27],[12.77777778 10.22222222] ; [32.22222222 25.77777778],0
p11,1,0.54868,0.359687,[13 10] ; [29 30],[11.7804878 11.2195122] ; [30.2195122 28.7804878],0
p3,1,0.553207,0.351604,[ 8 15] ; [16 41],[ 6.9 16.1] ; [17.1 39.9],0
s4,1,0.645302,0.211875,[ 4 18] ; [ 8 49],[ 3.34177215 18.65822785] ; [ 8.65822785 48.34177215],0
s3,1,0.654867,0.199819,[11 12] ; [25 34],[10.09756098 12.90243902] ; [25.90243902 33.09756098],0
r4,1,0.692607,0.156278,[17  6] ; [41 18],[16.26829268  6.73170732] ; [41.73170732 17.26829268],0
a3,1,0.692607,0.156278,[17  6] ; [41 18],[16.26829268  6.73170732] ; [41.73170732 17.26829268],0
u2,1,0.707787,0.140498,[3 3] ; [10  7],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
p8,1,0.724544,0.12418,[ 8 15] ; [23 36],[ 8.69512195 14.30487805] ; [22.30487805 36.69512195],0
p6,1,0.731989,0.117293,[ 3 18] ; [10 47],[ 3.5 17.5] ; [ 9.5 47.5],0
n2,1,0.737139,0.112658,[4 3] ; [13 13],[3.60606061 3.39393939] ; [13.39393939 12.60606061],0
