Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,32.006947,[52 17] ; [18 49],[35.51470588 33.48529412] ; [34.48529412 32.51470588],1
n2,1,0.514643,0.424615,[18  8] ; [12  8],[16.95652174  9.04347826] ; [13.04347826  6.95652174],0
p1,1,0.612633,0.256358,[ 8 61] ; [ 6 61],[ 7.10294118 61.89705882] ; [ 6.89705882 60.10294118],0
a7,1,0.618604,0.247835,[40 29] ; [36 31],[38.55882353 30.44117647] ; [37.44117647 29.55882353],0
s5,1,0.662183,0.190883,[14 53] ; [12 55],[13. 54.] ; [13. 54.],0
a8,1,0.683739,0.165947,[ 6 62] ; [ 7 57],[ 6.6969697 61.3030303] ; [ 6.3030303 57.6969697],0
r3,1,0.697476,0.151111,[49 19] ; [51 17],[50. 18.] ; [50. 18.],0
p8,1,0.722077,0.126512,[26 42] ; [24 44],[25. 43.] ; [25. 43.],0
u3,1,0.728542,0.120455,[ 5 11] ; [18 32],[ 5.57575758 10.42424242] ; [17.42424242 32.57575758],0
v4,1,0.747147,0.103944,[53 16] ; [53 14],[53.77941176 15.22058824] ; [52.22058824 14.77941176],0
p7,1,0.770742,0.084916,[31 37] ; [28 37],[30.16541353 37.83458647] ; [28.83458647 36.16541353],0
b5,1,0.778893,0.078827,[41 28] ; [42 26],[41.80291971 27.19708029] ; [41.19708029 26.80291971],0
u2,1,0.826573,0.048004,[8 9] ; [22 28],[7.6119403 9.3880597] ; [22.3880597 27.6119403],0
p6,1,0.869298,0.027077,[15 53] ; [14 53],[14.60740741 53.39259259] ; [14.39259259 52.60740741],0
n3,1,0.874788,0.024831,[15 11] ; [12  8],[15.26086957 10.73913043] ; [11.73913043  8.26086957],0
b4,1,0.936239,0.0064,[37 32] ; [36 32],[36.76642336 32.23357664] ; [36.23357664 31.76642336],0
v3,1,0.943224,0.005072,[10 59] ; [10 57],[10.14705882 58.85294118] ; [ 9.85294118 57.14705882],0
s4,1,0.963916,0.002047,[15 54] ; [15 53],[15.10948905 53.89051095] ; [14.89051095 53.10948905],0
s3,1,0.974998,0.000982,[27 42] ; [26 40],[27.08888889 41.91111111] ; [25.91111111 40.08888889],0
p12,1,1.0,0.0,[ 2 66] ; [ 2 66],[ 2. 66.] ; [ 2. 66.],0
